ids,l_id,r_id,label,title_lev_sim,title_jac_q3_sim,title_jac_an_sim,title_exact_sim,title_all_missing,year_days_sim,year_years_sim,year_days_diff_sim,year_all_missing,length_num_abs_diff_sim,length_num_sim,length_all_missing,artist_lev_sim,artist_jac_q3_sim,artist_jac_an_sim,artist_exact_sim,artist_all_missing,language_lev_sim,language_jac_q3_sim,language_jac_an_sim,language_exact_sim,language_all_missing,album_lev_sim,album_jac_q3_sim,album_jac_an_sim,album_exact_sim,album_all_missing,number_lev_sim,number_jac_q3_sim,number_jac_an_sim,number_exact_sim,number_all_missing,sum_weighted_scores
m3pp_90_2335,m3pp_90,2335,0,0.15000000000000002,0.024390243902439025,0.0,0.0,0,-1.0,-1.0,-1.0,1,0.9995672237402939,0.0,0,0.3076923076923077,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.8125,0.65,0.6666666666666666,0.0,0,0.5,0.14285714285714285,0.0,0.0,0,0.3650833684992666
m3pp_3138_423,m3pp_3138,423,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,0,-1.0,-1.0,0,0.16666666666666663,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.18518518518518523,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.37540646420790336
m3pp_80_3819,m3pp_80,3819,0,0.11111111111111116,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,1,0.999758450459699,0.0,0,0.23076923076923073,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.7647058823529411,0.6190476190476191,0.6666666666666666,0.0,0,0.5,0.16666666666666666,0.0,0.0,0,0.355990783797481
m3pp_405_1753,m3pp_405,1753,0,0.31999999999999995,0.10526315789473684,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9999647740253728,0.5,0,0.06666666666666665,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.36585365853658536,0.24,0.25,0.0,0,0.5,0.14285714285714285,0.0,0.0,0,0.32716171888088097
m3pp_1700_155,m3pp_1700,155,0,0.22448979591836737,0.013888888888888888,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9963767568954845,0.0,0,0.5,0.7142857142857143,1.0,0.0,0,1.0,1.0,1.0,1.0,0,0.14814814814814814,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.334074928054882
m3pp_405_1515,m3pp_405,1515,0,0.24,0.04081632653061224,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9999949677179104,0.5,0,0.0714285714285714,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.7647058823529411,0.6190476190476191,0.6666666666666666,0.0,0,0.0,0.0,0.0,0.0,0,0.3465928734394036
m3pp_488_2550,m3pp_488,2550,0,0.23529411764705888,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,1,0.9998892897940287,0.0,0,0.19999999999999996,0.07142857142857142,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.6086956521739131,0.64,0.6666666666666666,0.0,0,0.0,0.0,0.0,0.0,0,0.3265140076780321
m3pp_796_1714,m3pp_796,1714,0,0.13953488372093026,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,1,-1.0,-1.0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0,0.14814814814814814,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.37053733874590483
m3pp_1891_2286,m3pp_1891,2286,0,0.2222222222222222,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9999597417432832,0.5,0,0.02941176470588236,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.6086956521739131,0.6956521739130435,0.6666666666666666,0.0,0,0.0,0.0,0.0,0.0,0,0.33819431539499023
m3pp_2113_558,m3pp_2113,558,0,0.15625,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9997483858955197,0.0,0,0.23529411764705888,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.9166666666666666,0.7333333333333333,0.6,0.0,0,0.0,0.0,0.0,0.0,0,0.33674923110555616
m3pp_3284_3628,m3pp_3284,3628,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,0,0.9999798708716415,0.5,0,0.1333333333333333,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.16666666666666663,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.43572107875498867
m3pp_465_887,m3pp_465,887,0,0.125,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9996225788432797,0.0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0,0.18867924528301883,0.014705882352941176,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.41423509266572095
m3pp_2015_2469,m3pp_2015,2469,0,0.1428571428571429,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9989734144537206,0.0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0,0.5517241379310345,0.35,0.3333333333333333,0.0,0,0.0,0.0,0.0,0.0,0,0.46319209251684657
m3pp_1942_878,m3pp_1942,878,0,0.22077922077922074,0.051094890510948905,0.043478260869565216,0.0,0,-1.0,-1.0,-1.0,0,0.9990237372746167,0.0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0,0.033333333333333326,0.01639344262295082,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.4159533072257196
m3pp_2926_106,m3pp_2926,106,0,0.07317073170731703,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,1,0.9997181922029821,0.0,0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.37735849056603776,0.2028985507246377,0.18181818181818182,0.0,0,1.0,1.0,1.0,1.0,0,0.4377863463069868
m3pp_946_789,m3pp_946,789,0,0.0,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,1,0.9994212875596954,0.0,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,-1.0,0,0.11029411764705888,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.41758793091834717
m3pp_1767_1499,m3pp_1767,1499,0,0.1578947368421053,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,1,0.9999849031537312,0.5,0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0,0.17647058823529416,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.43544281725978834
m3pp_69_3218,m3pp_69,3218,0,0.20512820512820518,0.08396946564885496,0.14285714285714285,0.0,0,-1.0,-1.0,-1.0,1,0.998636251553717,0.0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0,0.1517857142857143,0.007352941176470588,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.42650397167982035
m3pp_3393_1711,m3pp_3393,1711,0,0.19999999999999996,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9990589632492439,0.0,0,0.2666666666666667,0.037037037037037035,0.0,0.0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0.4236116415446035
m3pp_2131_3491,m3pp_2131,3491,0,0.19999999999999996,0.08333333333333333,0.14285714285714285,0.0,0,-1.0,-1.0,-1.0,0,0.9991948348656632,0.0,0,0.18181818181818177,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.10526315789473684,0.16666666666666666,0.2,0.0,0,1.0,1.0,1.0,1.0,0,0.4491819159183416
m3pp_1122_3583,m3pp_1122,3583,0,0.2272727272727273,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,1,0.9999396126149247,0.0,0,0.125,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.22499999999999998,0.21568627450980393,0.3333333333333333,0.0,0,1.0,1.0,1.0,1.0,0,0.45136277906085737
m3pp_2571_2777,m3pp_2571,2777,0,0.25,0.05128205128205128,0.14285714285714285,0.0,0,-1.0,-1.0,-1.0,0,0.9999043866402975,0.0,0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.19999999999999996,0.10344827586206896,0.25,0.0,0,1.0,1.0,1.0,1.0,0,0.44543050582569793
m3pp_2878_632,m3pp_2878,632,0,0.20588235294117652,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,1,-1.0,-1.0,0,0.2142857142857143,0.04,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.31707317073170727,0.3023255813953488,0.5,0.0,0,1.0,1.0,1.0,1.0,0,0.4306575383395556
m3pp_3682_3470,m3pp_3682,3470,0,0.1578947368421053,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9998238701268638,0.0,0,0.18181818181818177,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.4,0.24074074074074073,0.25,0.0,0,1.0,1.0,1.0,1.0,0,0.45618937354924755
m3pp_1576_3410,m3pp_1576,3410,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,1,0.9992451576865593,0.0,0,0.1333333333333333,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.12903225806451613,0.0,0.0,0.0,0,0.5,0.16666666666666666,0.0,0.0,0,0.4439048848324656
m3pp_1732_3568,m3pp_1732,3568,0,0.16666666666666663,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9995269654835771,0.0,0,0.18181818181818177,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.4571428571428572,0.25,0.25,0.0,0,1.0,1.0,1.0,1.0,0,0.4596867280154547
m3pp_1835_887,m3pp_1835,887,0,0.125,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9995219332014875,0.0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0,0.2727272727272727,0.02564102564102564,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.41866372319602974
m3pp_3415_729,m3pp_3415,729,0,0.5138888888888888,0.3269230769230769,0.3181818181818182,0.0,0,-1.0,-1.0,-1.0,0,0.9989985758641686,0.0,0,0.9523809523809523,0.875,0.5,0.0,0,1.0,1.0,1.0,1.0,0,0.65,0.41379310344827586,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0.44860716782736954
m3pp_3761_2566,m3pp_3761,2566,0,0.18518518518518523,0.05555555555555555,0.0,0.0,0,-1.0,-1.0,-1.0,1,0.9993105773537242,0.0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0,0.07692307692307687,0.0,0.0,0.0,0,0.5,0.14285714285714285,0.0,0.0,0,0.44351664275726427
m3pp_1237_482,m3pp_1237,482,0,0.09999999999999998,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9995823205865628,0.0,0,0.16666666666666663,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.16666666666666663,0.3157894736842105,0.2857142857142857,0.0,0,1.0,1.0,1.0,1.0,0,0.4470454890170336
m3pp_152_1504,m3pp_152,1504,0,0.19999999999999996,0.05405405405405406,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9988123814268532,0.0,0,0.16666666666666663,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,-1.0,0,1.0,1.0,1.0,1.0,0,0.4183775372092575
m3pp_337_3736,m3pp_337,3736,0,0.3142857142857143,0.0967741935483871,0.07142857142857142,0.0,0,-1.0,-1.0,-1.0,1,0.9999647740253728,0.5,0,0.4285714285714286,0.22388059701492538,0.2222222222222222,0.0,0,1.0,1.0,1.0,1.0,0,0.17500000000000004,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.49101051061517464
m3pp_2215_2193,m3pp_2215,2193,0,0.19999999999999996,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,1,0.9987117357850611,0.0,0,0.0,0.0,1.0,0.0,0,1.0,1.0,1.0,1.0,0,0.35593220338983056,0.26865671641791045,0.23076923076923078,0.0,0,1.0,1.0,1.0,1.0,0,0.49438080874066753
m3pp_76_2425,m3pp_76,2425,0,0.2941176470588235,0.03333333333333333,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9996578048179069,0.0,0,0.2666666666666667,0.04,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.7222222222222222,0.5909090909090909,0.6666666666666666,0.0,0,1.0,1.0,1.0,1.0,0,0.5207348926273287
m3pp_3449_502,m3pp_3449,502,0,0.17647058823529416,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9996980630746237,0.0,0,0.19999999999999996,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.7142857142857143,0.47368421052631576,0.5714285714285714,0.0,0,1.0,1.0,1.0,1.0,0,0.49843667784919793
m3pp_343_851,m3pp_343,851,0,0.0625,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0,0.09375,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.549665435190594
m3pp_3160_2247,m3pp_3160,2247,0,0.1333333333333333,0.043478260869565216,0.0,0.0,0,-1.0,-1.0,-1.0,0,1.0,1.0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0,0.5357142857142857,0.29545454545454547,0.2,0.0,0,0.0,0.0,0.0,0.0,0,0.49712605237444507
m3pp_90_2655,m3pp_90,2655,0,0.2857142857142857,0.022727272727272728,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9998540638194015,0.0,0,0.07692307692307687,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.9230769230769231,0.6666666666666666,0.3333333333333333,0.0,0,1.0,1.0,1.0,1.0,0,0.5065585895817613
m3pp_1942_1011,m3pp_1942,1011,0,0.6666666666666667,0.4805194805194805,0.6153846153846154,0.0,0,-1.0,-1.0,-1.0,1,0.9982236044223695,0.0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0,0.1875,0.0125,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.4907081861624639
m3pp_3755_2991,m3pp_3755,2991,0,0.1351351351351351,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9977757313163946,0.0,0,0.9545454545454546,0.88,1.0,0.0,0,1.0,1.0,1.0,1.0,0,0.1351351351351351,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.5427105660432269
m3pp_357_1039,m3pp_357,1039,0,0.2941176470588235,0.03333333333333333,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9996527725358173,0.0,0,0.2666666666666667,0.04,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.7222222222222222,0.5909090909090909,0.6666666666666666,0.0,0,1.0,1.0,1.0,1.0,0,0.5207346821957661
m3pp_3728_3638,m3pp_3728,3638,0,0.6818181818181819,0.6666666666666666,0.5,0.0,0,-1.0,-1.0,-1.0,0,0.9990287695567063,0.0,0,0.18518518518518523,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.19999999999999996,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.503248020277703
m3pp_3088_2059,m3pp_3088,2059,0,0.5714285714285714,0.2857142857142857,0.3333333333333333,0.0,0,-1.0,-1.0,-1.0,0,0.9995219332014875,0.0,0,0.11111111111111116,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.5714285714285714,0.2857142857142857,0.3333333333333333,0.0,0,1.0,1.0,1.0,1.0,0,0.5152456466121171
m3pp_1550_1011,m3pp_1550,1011,0,0.55,0.3375,0.2777777777777778,0.0,0,-1.0,-1.0,-1.0,1,0.9988023168626741,0.0,0,0.09523809523809523,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.39583333333333337,0.22950819672131148,0.25,0.0,0,1.0,1.0,1.0,1.0,0,0.4985926192809427
m3pp_3742_572,m3pp_3742,572,0,0.4418604651162791,0.22137404580152673,0.21739130434782608,0.0,0,-1.0,-1.0,-1.0,0,0.9998792252298495,0.0,0,0.30000000000000004,0.025,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.5652173913043479,0.48148148148148145,0.25,0.0,0,1.0,1.0,1.0,1.0,0,0.5156196291591681
m3pp_345_1877,m3pp_345,1877,0,0.22535211267605637,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9994615458164123,0.0,0,0.6666666666666667,0.56,0.6666666666666666,0.0,0,1.0,1.0,1.0,1.0,0,0.35365853658536583,0.15833333333333333,0.15789473684210525,0.0,0,1.0,1.0,1.0,1.0,0,0.5283437030850021
m3pp_2929_2737,m3pp_2929,2737,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,0,0.9990740600955127,0.0,0,0.09999999999999998,0.0,0.0,0.0,0,0.875,0.5833333333333334,0.0,0.0,0,0.31818181818181823,0.08571428571428572,0.14285714285714285,0.0,0,1.0,1.0,1.0,1.0,0,0.5071328434368203
m3pp_80_2986,m3pp_80,2986,0,0.4444444444444444,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9995772883044732,0.0,0,0.15384615384615385,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.7647058823529411,0.6190476190476191,0.6666666666666666,0.0,0,1.0,1.0,1.0,1.0,0,0.5224241667235903
m3pp_865_2162,m3pp_865,2162,0,0.16666666666666663,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0.5515728507687144
m3pp_3083_1539,m3pp_3083,1539,0,0.5,0.28205128205128205,0.14285714285714285,0.0,0,-1.0,-1.0,-1.0,0,0.999949677179104,0.0,0,0.15384615384615385,0.03571428571428571,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.4347826086956522,0.3125,0.2,0.0,0,1.0,1.0,1.0,1.0,0,0.49511248360764115
m3pp_2937_2630,m3pp_2937,2630,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,0,0.9999899354358208,0.5,0,0.11111111111111116,0.0,0.0,0.0,0,0.8571428571428572,0.5454545454545454,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.5006847353546626
m3pp_2679_1089,m3pp_2679,1089,0,0.7,0.4,0.3333333333333333,0.0,0,-1.0,-1.0,-1.0,1,1.0,1.0,0,0.08333333333333337,0.04,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.19999999999999996,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.5227964449802589
m3pp_485_2550,m3pp_485,2550,0,0.16666666666666663,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,1,0.9999446448970144,0.0,0,0.16666666666666663,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.6086956521739131,0.64,0.6666666666666666,0.0,0,1.0,1.0,1.0,1.0,0,0.5037218657743162
m3pp_3325_983,m3pp_3325,983,0,0.16666666666666663,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,1,0.9999345803328351,0.0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0,0.9166666666666666,0.7333333333333333,0.3333333333333333,0.0,0,0.0,0.0,0.0,0.0,0,0.49926915027773755
m3pp_1285_2552,m3pp_1285,2552,0,0.0714285714285714,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.99923509312238,0.0,0,0.1428571428571429,0.0,0.0,0.0,0,0.875,0.7272727272727273,0.0,0.0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0,0.4924868305519789
m3pp_776_1879,m3pp_776,1879,0,0.1333333333333333,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9999698063074623,0.5,0,0.2068965517241379,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.7272727272727273,0.5,0.6,0.0,0,1.0,1.0,1.0,1.0,0,0.5208233140042994
m3pp_1821_3525,m3pp_1821,3525,0,0.24,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,0,-1.0,-1.0,0,0.7741935483870968,0.9629629629629629,1.0,0.0,0,1.0,1.0,1.0,1.0,0,0.19999999999999996,0.024390243902439025,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.5055503760617232
m3pp_2212_2286,m3pp_2212,2286,0,0.09999999999999998,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9998389669731327,0.0,0,0.1428571428571429,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.7777777777777778,0.7142857142857143,0.6666666666666666,0.0,0,1.0,1.0,1.0,1.0,0,0.5108498554772172
m3pp_2114_71,m3pp_2114,71,0,0.16666666666666663,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9996125142791005,0.0,0,0.9230769230769231,0.6666666666666666,1.0,0.0,0,1.0,1.0,1.0,1.0,0,0.1875,0.017857142857142856,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.5361963085046672
m3pp_3544_2686,m3pp_3544,2686,0,0.5714285714285714,0.48,0.6,0.0,0,-1.0,-1.0,-1.0,1,0.9998238701268638,0.0,0,0.18181818181818177,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.23809523809523814,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.49567472169287285
m3pp_709_2154,m3pp_709,2154,0,0.1578947368421053,0.030303030303030304,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9998490315373119,0.0,0,0.5581395348837209,0.5217391304347826,0.6666666666666666,0.0,0,1.0,1.0,1.0,1.0,0,0.09999999999999998,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.4932207976714831
m3pp_3725_2308,m3pp_3725,2308,0,0.07692307692307687,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,1,0.9993105773537242,0.0,0,0.2222222222222222,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.625,0.5,0.6666666666666666,0.0,0,1.0,1.0,1.0,1.0,0,0.49629433669070205
m3pp_3744_2626,m3pp_3744,2626,0,0.5238095238095238,0.21153846153846154,0.2,0.0,0,-1.0,-1.0,-1.0,0,0.9996628370999965,0.0,0,1.0,1.0,1.0,1.0,0,0.19999999999999996,0.0,0.0,0.0,0,0.34615384615384615,0.2222222222222222,0.16666666666666666,0.0,0,1.0,1.0,1.0,1.0,0,0.49914418889496026
m3pp_2928_432,m3pp_2928,432,0,0.19354838709677424,0.05555555555555555,0.1,0.0,0,-1.0,-1.0,-1.0,0,0.9999194834865663,0.0,0,0.0625,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.6153846153846154,0.5714285714285714,0.8,0.0,0,1.0,1.0,1.0,1.0,0,0.510771736531501
m3pp_176_921,m3pp_176,921,0,0.24,0.05128205128205128,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.999949677179104,0.0,0,0.11764705882352944,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.6086956521739131,0.4666666666666667,0.5,0.0,0,1.0,1.0,1.0,1.0,0,0.4914185291382501
m3pp_3511_1275,m3pp_3511,1275,0,0.09999999999999998,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,1,0.9999194834865663,0.0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0,0.8076923076923077,0.6363636363636364,0.6,0.0,0,0.0,0.0,0.0,0.0,0,0.4989803399510387
