ids,l_id,r_id,label,title_lev_sim,title_jac_q3_sim,title_jac_an_sim,title_exact_sim,title_all_missing,year_days_sim,year_years_sim,year_days_diff_sim,year_all_missing,length_num_abs_diff_sim,length_num_sim,length_all_missing,artist_lev_sim,artist_jac_q3_sim,artist_jac_an_sim,artist_exact_sim,artist_all_missing,language_lev_sim,language_jac_q3_sim,language_jac_an_sim,language_exact_sim,language_all_missing,album_lev_sim,album_jac_q3_sim,album_jac_an_sim,album_exact_sim,album_all_missing,number_lev_sim,number_jac_q3_sim,number_jac_an_sim,number_exact_sim,number_all_missing,sum_weighted_scores
m3pp_3218_m1pp_701,m3pp_3218,m1pp_701,0,0.15053763440860213,0.05,0.047619047619047616,0.0,0,-1.0,-1.0,-1.0,0,0.9999748364368395,0.5,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,-1.0,0,0.24242424242424243,0.019230769230769232,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.3379315225202331
m3pp_2067_m1pp_3371,m3pp_2067,m1pp_3371,0,0.28358208955223885,0.11214953271028037,0.09523809523809523,0.0,0,-1.0,-1.0,-1.0,0,0.9992903875188727,0.0,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,-1.0,1,0.1724137931034483,0.018867924528301886,0.0,0.0,0,0.33333333333333337,0.14285714285714285,0.0,0.0,0,0.3484879470991789
m3pp_675_m1pp_67,m3pp_675,m1pp_67,0,0.11009174311926606,0.023076923076923078,0.041666666666666664,0.0,0,-1.0,-1.0,-1.0,1,0.9975842979365879,0.0,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,-1.0,0,0.1235955056179775,0.009009009009009009,0.0,0.0,0,0.6666666666666667,0.2857142857142857,0.0,0.0,0,0.35409495029880644
m3pp_2067_m1pp_2621,m3pp_2067,m1pp_2621,0,0.44897959183673475,0.16216216216216217,0.21428571428571427,0.0,0,-1.0,-1.0,-1.0,0,0.9984398590840463,0.0,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,-1.0,1,0.19047619047619047,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.34039669192693395
m3pp_1802_m1pp_733,m3pp_1802,m1pp_733,0,0.34905660377358494,0.1554054054054054,0.0967741935483871,0.0,0,-1.0,-1.0,-1.0,1,0.9977352793155511,0.0,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,-1.0,0,0.33333333333333337,0.09302325581395349,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.3408764249724961
m3pp_2046_m1pp_355,m3pp_2046,m1pp_355,0,0.16666666666666663,0.02857142857142857,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9992853548062406,0.0,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,-1.0,0,0.3448275862068966,0.24324324324324326,0.14285714285714285,0.0,0,0.0,0.0,0.0,0.0,0,0.3348694205748623
m3pp_838_m1pp_215,m3pp_838,m1pp_215,0,0.3207547169811321,0.15,0.1875,0.0,0,-1.0,-1.0,-1.0,0,0.9987166582788123,0.0,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,-1.0,0,0.17391304347826086,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.3297654939951353
m3pp_989_m1pp_766,m3pp_989,m1pp_766,0,0.36585365853658536,0.26548672566371684,0.18181818181818182,0.0,0,-1.0,-1.0,-1.0,0,0.998933064921993,0.0,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,-1.0,0,0.1724137931034483,0.1,0.16666666666666666,0.0,0,0.0,0.0,0.0,0.0,0,0.35396238072175396
m3pp_1851_m1pp_209,m3pp_1851,m1pp_209,0,0.17647058823529416,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9999597382989431,0.5,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,-1.0,0,0.1333333333333333,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.32641683250648457
m3pp_3218_m1pp_3202,m3pp_3218,m1pp_3202,0,0.18085106382978722,0.04201680672268908,0.04,0.0,0,-1.0,-1.0,-1.0,0,0.9997735279315552,0.0,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,-1.0,0,0.21153846153846156,0.02631578947368421,0.0,0.0,0,0.33333333333333337,0.0,0.0,0.0,0,0.32973314227778583
m3pp_3774_m1pp_635,m3pp_3774,m1pp_635,0,0.34782608695652173,0.13157894736842105,0.125,0.0,0,-1.0,-1.0,-1.0,0,0.9997785606441872,0.0,0,0.1428571428571429,0.030303030303030304,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0.32422051588000383
m3pp_2021_m1pp_1321,m3pp_2021,m1pp_1321,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,0,1.0,1.0,0,0.10526315789473684,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,1,0.17647058823529416,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.3517878063455224
m3pp_2067_m1pp_2340,m3pp_2067,m1pp_2340,0,0.30612244897959184,0.05952380952380952,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9992450931051837,0.0,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,-1.0,1,0.23809523809523814,0.11428571428571428,0.2,0.0,0,0.0,0.0,0.0,0.0,0,0.33451661409146416
m3pp_3854_m1pp_2310,m3pp_3854,m1pp_2310,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,0,0.9999597382989431,0.5,0,0.05882352941176472,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,0,0.33333333333333337,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.33122999941749093
m3pp_69_m1pp_1862,m3pp_69,m1pp_1862,0,0.07692307692307687,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,1,0.9999194765978863,0.0,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,-1.0,0,0.1339285714285714,0.0,0.0,0.0,0,0.6666666666666667,0.2857142857142857,0.0,0.0,0,0.3486170199483952
m3pp_87_m1pp_2489,m3pp_87,m1pp_2489,0,0.1428571428571429,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,1,0.9987518872672371,0.0,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,-1.0,0,0.30612244897959184,0.2,0.1111111111111111,0.0,0,0.0,0.0,0.0,0.0,0,0.3252851387021715
m3pp_1489_m1pp_2935,m3pp_1489,m1pp_2935,0,0.16000000000000003,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9999647710115752,0.5,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,-1.0,0,0.19999999999999996,0.05263157894736842,0.16666666666666666,0.0,0,0.0,0.0,0.0,0.0,0,0.3418542264111552
m3pp_251_m1pp_3202,m3pp_251,m1pp_3202,0,0.35051546391752575,0.10059171597633136,0.029411764705882353,0.0,0,-1.0,-1.0,-1.0,0,0.9999194765978863,0.0,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,-1.0,0,0.32499999999999996,0.1619047619047619,0.17647058823529413,0.0,0,0.0,0.0,0.0,0.0,0,0.34757843202111127
m3pp_107_m1pp_1699,m3pp_107,m1pp_1699,0,0.11428571428571432,0.028985507246376812,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9999899345747357,0.5,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,-1.0,0,0.17647058823529416,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.3269655472683022
m3pp_3184_m1pp_563,m3pp_3184,m1pp_563,0,0.13131313131313127,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9995873175641671,0.0,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,-1.0,0,0.12605042016806722,0.088,0.13333333333333333,0.0,0,0.33333333333333337,0.125,0.0,0.0,0,0.3355633734684242
m3pp_731_m1pp_2323,m3pp_731,m1pp_2323,0,0.2777777777777778,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9995621540010066,0.0,0,0.17647058823529416,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,0,1.0,1.0,1.0,1.0,0,0.33333333333333337,0.0,0.0,0.0,0,0.32463461777447883
m3pp_3351_m1pp_3539,m3pp_3351,m1pp_3539,0,0.125,0.015384615384615385,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9999698037242073,0.5,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,-1.0,0,0.09345794392523366,0.02586206896551724,0.058823529411764705,0.0,0,0.0,0.0,0.0,0.0,0,0.32689293204136555
m3pp_675_m1pp_1213,m3pp_675,m1pp_1213,0,0.19266055045871555,0.03184713375796178,0.0,0.0,0,-1.0,-1.0,-1.0,1,0.9995319577252139,0.0,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,-1.0,0,0.1123595505617978,0.0,0.0,0.0,0,0.33333333333333337,0.0,0.0,0.0,0,0.32030136024462713
m3pp_3798_m1pp_3486,m3pp_3798,m1pp_3486,0,0.0714285714285714,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.999859084046301,0.0,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,-1.0,0,0.41666666666666663,0.1746031746031746,0.15384615384615385,0.0,0,0.33333333333333337,0.0,0.0,0.0,0,0.3477115411235138
m3pp_283_m1pp_563,m3pp_283,m1pp_563,0,0.09202453987730064,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9987619526925012,0.0,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,-1.0,0,0.125,0.0625,0.0,0.0,0,0.33333333333333337,0.14285714285714285,0.0,0.0,0,0.3251025544031067
m3pp_87_m1pp_1304,m3pp_87,m1pp_1304,0,0.28125,0.04807692307692308,0.05555555555555555,0.0,0,-1.0,-1.0,-1.0,1,0.9993155510820332,0.0,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,-1.0,0,0.04081632653061229,0.0,0.0,0.0,0,0.33333333333333337,0.0,0.0,0.0,0,0.32549094132748546
m3pp_678_m1pp_3590,m3pp_678,m1pp_3590,0,0.323943661971831,0.09016393442622951,0.041666666666666664,0.0,0,-1.0,-1.0,-1.0,1,0.9985958731756417,0.0,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,-1.0,0,0.1923076923076923,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.3190688687650274
m3pp_989_m1pp_2556,m3pp_989,m1pp_2556,0,0.383177570093458,0.16058394160583941,0.16666666666666666,0.0,0,-1.0,-1.0,-1.0,1,0.9996678409662808,0.0,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,-1.0,0,0.2033898305084746,0.0641025641025641,0.0,0.0,0,0.33333333333333337,0.14285714285714285,0.0,0.0,0,0.3656062400074523
m3pp_3196_m1pp_1606,m3pp_3196,m1pp_1606,0,0.1724137931034483,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.99842476094615,0.0,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,-1.0,0,0.3157894736842105,0.08108108108108109,0.125,0.0,0,0.33333333333333337,0.0,0.0,0.0,0,0.3406948167383999
m3pp_3198_m1pp_1536,m3pp_3198,m1pp_1536,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,1,0.9999949672873679,0.5,0,0.11111111111111116,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,1,0.13636363636363635,0.10810810810810811,0.2,0.0,0,0.33333333333333337,0.0,0.0,0.0,0,0.3598126863315147
m3pp_69_m1pp_2621,m3pp_69,m1pp_2621,0,0.23076923076923073,0.0660377358490566,0.1875,0.0,0,-1.0,-1.0,-1.0,0,0.9995671867136386,0.0,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,-1.0,0,0.0803571428571429,0.0,0.0,0.0,0,0.33333333333333337,0.0,0.0,0.0,0,0.33353804173907153
m3pp_838_m1pp_249,m3pp_838,m1pp_249,0,0.37735849056603776,0.22666666666666666,0.26666666666666666,0.0,0,-1.0,-1.0,-1.0,1,0.9994212380473075,0.0,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,-1.0,0,0.3870967741935484,0.15217391304347827,0.2,0.0,0,0.0,0.0,0.0,0.0,0,0.3745336524790342
m3pp_719_m1pp_1479,m3pp_719,m1pp_1479,0,0.05882352941176472,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,1,0.9999899345747357,0.5,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,-1.0,1,0.15000000000000002,0.0,0.0,0.0,0,0.5,0.16666666666666666,0.0,0.0,0,0.3589086763758333
m3pp_3507_m1pp_1304,m3pp_3507,m1pp_1304,0,0.125,0.012658227848101266,0.0,0.0,0,-1.0,-1.0,-1.0,1,0.9989531957725214,0.0,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,-1.0,1,0.03448275862068961,0.0,0.0,0.0,0,0.33333333333333337,0.14285714285714285,0.0,0.0,0,0.31898827566619
m3pp_69_m1pp_1699,m3pp_69,m1pp_1699,0,0.21794871794871795,0.05660377358490566,0.1111111111111111,0.0,0,-1.0,-1.0,-1.0,0,0.998147961751384,0.0,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,-1.0,0,0.1696428571428571,0.013071895424836602,0.0,0.0,0,0.33333333333333337,0.0,0.0,0.0,0,0.33360763356727574
m3pp_2091_m1pp_1461,m3pp_2091,m1pp_1461,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,0,0.9998842476094615,0.0,0,0.2857142857142857,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,0,0.18181818181818177,0.0,0.0,0.0,0,0.33333333333333337,0.0,0.0,0.0,0,0.32801459327519034
m3pp_3482_m1pp_581,m3pp_3482,m1pp_581,0,0.10526315789473684,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,1,0.9999748364368395,0.5,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,-1.0,0,0.2222222222222222,0.0,0.0,0.0,0,0.33333333333333337,0.0,0.0,0.0,0,0.3465621613377526
m3pp_3729_m1pp_828,m3pp_3729,m1pp_828,0,0.23809523809523814,0.2,0.16666666666666666,0.0,0,-1.0,-1.0,-1.0,1,0.9997282335178661,0.0,0,0.125,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0.3214471595209213
m3pp_405_m1pp_2002,m3pp_405,m1pp_2002,0,0.28,0.07692307692307693,0.0,0.0,0,-1.0,-1.0,-1.0,1,0.9997030699547056,0.0,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,0.0,0.0,0,0.33333333333333337,0.125,0.0,0.0,0,0.32874255249414386
m3pp_989_m1pp_3371,m3pp_989,m1pp_3371,0,0.4925373134328358,0.20754716981132076,0.2777777777777778,0.0,0,-1.0,-1.0,-1.0,0,0.999859084046301,0.0,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,-1.0,0,0.1724137931034483,0.016666666666666666,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.34923466919839874
m3pp_3581_m1pp_563,m3pp_3581,m1pp_563,0,0.17021276595744683,0.03669724770642202,0.045454545454545456,0.0,0,-1.0,-1.0,-1.0,0,0.9992903875188727,0.0,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,-1.0,0,0.13461538461538458,0.016666666666666666,0.0,0.0,0,0.33333333333333337,0.0,0.0,0.0,0,0.3241353515195218
m3pp_2612_m1pp_1043,m3pp_2612,m1pp_1043,0,0.0,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,-1.0,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0.4572657369846299
m3pp_3772_m1pp_1040,m3pp_3772,m1pp_1040,0,0.125,0.043478260869565216,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9997433316557625,0.0,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,-1.0,0,0.9666666666666667,0.84375,0.7142857142857143,0.0,0,0.0,0.0,0.0,0.0,0,0.43616706979395864
