ids,l_id,r_id,label,title_lev_sim,title_jac_q3_sim,title_jac_an_sim,title_exact_sim,title_all_missing,year_days_sim,year_years_sim,year_days_diff_sim,year_all_missing,length_num_abs_diff_sim,length_num_sim,length_all_missing,artist_lev_sim,artist_jac_q3_sim,artist_jac_an_sim,artist_exact_sim,artist_all_missing,language_lev_sim,language_jac_q3_sim,language_jac_an_sim,language_exact_sim,language_all_missing,album_lev_sim,album_jac_q3_sim,album_jac_an_sim,album_exact_sim,album_all_missing,number_lev_sim,number_jac_q3_sim,number_jac_an_sim,number_exact_sim,number_all_missing,sum_weighted_scores
m3pp_2030_m2pp_1087,m3pp_2030,m2pp_1087,0,0.17647058823529416,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,1,0.9999194587628866,0.0,0,0.11111111111111116,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.20253164556962022,0.12371134020618557,0.15384615384615385,0.0,0,0.0,0.0,0.0,0.0,0,0.24834531201114154
m3pp_1433_m2pp_881,m3pp_1433,m2pp_881,0,0.24,0.045454545454545456,0.1,0.0,0,-1.0,-1.0,-1.0,0,0.9978455219072165,0.0,0,0.19999999999999996,0.034482758620689655,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.5416666666666667,0.275,0.2,0.0,0,0.0,0.0,0.0,0.0,0,0.28879207634092274
m3pp_3682_m2pp_1115,m3pp_3682,m2pp_1115,0,0.052631578947368474,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,1,0.9999496617268041,0.0,0,0.19999999999999996,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.4,0.325,0.3333333333333333,0.0,0,0.0,0.0,0.0,0.0,0,0.2736558811563855
m3pp_329_m2pp_181,m3pp_329,m2pp_181,0,0.36111111111111116,0.1836734693877551,0.2222222222222222,0.0,0,-1.0,-1.0,-1.0,1,0.999109012564433,0.0,0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.06666666666666665,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.25146844047314065
m3pp_1749_m2pp_2935,m3pp_1749,m2pp_2935,0,0.2142857142857143,0.03571428571428571,0.0,0.0,0,-1.0,-1.0,-1.0,1,0.9998288498711341,0.0,0,0.18181818181818177,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.8235294117647058,0.6666666666666666,0.6666666666666666,0.0,0,0.5,0.14285714285714285,0.0,0.0,0,0.3631569776224503
m3pp_1391_m2pp_137,m3pp_1391,m2pp_137,0,0.20408163265306123,0.028169014084507043,0.0,0.0,0,-1.0,-1.0,-1.0,1,0.9993053318298969,0.0,0,0.19999999999999996,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.78125,0.8181818181818182,0.75,0.0,0,0.0,0.0,0.0,0.0,0,0.342215485775698
m3pp_242_m2pp_3003,m3pp_242,m2pp_3003,0,0.625,0.391304347826087,0.6,0.0,0,-1.0,-1.0,-1.0,1,0.9997734777706185,0.0,0,0.33333333333333337,0.034482758620689655,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.2727272727272727,0.12903225806451613,0.16666666666666666,0.0,0,0.0,0.0,0.0,0.0,0,0.33172949875820734
m3pp_2072_m2pp_1291,m3pp_2072,m2pp_1291,0,0.08333333333333337,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,0,-1.0,-1.0,0,0.08333333333333337,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.36497786858371073
m3pp_488_m2pp_3201,m3pp_488,m2pp_3201,0,0.09999999999999998,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,1,0.9997483086340206,0.0,0,0.125,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.56,0.5357142857142857,0.5,0.0,0,0.5,0.16666666666666666,0.0,0.0,0,0.3284418044865548
m3pp_3577_m2pp_1152,m3pp_3577,m2pp_1152,0,0.6875,0.5263157894736842,0.5,0.0,0,-1.0,-1.0,-1.0,1,0.9995721246778351,0.0,0,0.1333333333333333,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.19298245614035092,0.09859154929577464,0.16666666666666666,0.0,0,0.5,0.14285714285714285,0.0,0.0,0,0.3501319437879591
m3pp_175_m2pp_2557,m3pp_175,m2pp_2557,0,0.16666666666666663,0.03571428571428571,0.0,0.0,0,-1.0,-1.0,-1.0,1,0.9996627335695877,0.0,0,0.0,0.0,1.0,0.0,0,1.0,1.0,1.0,1.0,0,0.6,0.3953488372093023,0.2,0.0,0,0.0,0.0,0.0,0.0,0,0.3243076215130967
m3pp_3696_m2pp_1029,m3pp_3696,m2pp_1029,0,0.4626865671641791,0.2692307692307692,0.2222222222222222,0.0,0,-1.0,-1.0,-1.0,1,0.9998791881443299,0.0,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,-1.0,1,0.7391304347826086,0.3939393939393939,0.16666666666666666,0.0,0,0.0,0.0,0.0,0.0,0,0.3330456294392222
m3pp_2399_m2pp_756,m3pp_2399,m2pp_756,0,0.16129032258064513,0.023809523809523808,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9994966172680413,0.0,0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.5652173913043479,0.48148148148148145,0.6666666666666666,0.0,0,0.5,0.16666666666666666,0.0,0.0,0,0.33207016238866705
m3pp_461_m2pp_3754,m3pp_461,m2pp_3754,0,0.18181818181818177,0.05263157894736842,0.14285714285714285,0.0,0,-1.0,-1.0,-1.0,1,-1.0,-1.0,0,0.9523809523809523,0.7692307692307693,0.6,0.0,0,1.0,1.0,1.0,1.0,0,0.5531914893617021,0.1518987341772152,0.14285714285714285,0.0,0,0.0,0.0,0.0,0.0,0,0.3364076232576001
m3pp_2775_m2pp_1260,m3pp_2775,m2pp_1260,0,0.06666666666666665,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,1,0.9991140463917526,0.0,0,0.06666666666666665,0.0,0.0,0.0,0,0.8571428571428572,0.5454545454545454,0.0,0.0,0,0.4285714285714286,0.19607843137254902,0.14285714285714285,0.0,0,1.0,1.0,1.0,1.0,0,0.32956053882623876
m3pp_17_m2pp_2206,m3pp_17,m2pp_2206,0,0.7,0.3125,1.0,0.0,0,-1.0,-1.0,-1.0,0,0.997961299935567,0.0,0,0.18181818181818177,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.16666666666666663,0.02631578947368421,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.3240070275011123
m3pp_1391_m2pp_17,m3pp_1391,m2pp_17,0,0.16326530612244894,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9986861710695877,0.0,0,0.2222222222222222,0.125,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.5625,0.3695652173913043,0.3333333333333333,0.0,0,0.5,0.16666666666666666,0.0,0.0,0,0.3263107821479106
m3pp_3316_m2pp_663,m3pp_3316,m2pp_663,0,0.7857142857142857,0.55,0.5,0.0,0,-1.0,-1.0,-1.0,0,0.9995469555412371,0.0,0,0.15000000000000002,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.33333333333333337,0.07142857142857142,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.32419852882804423
m3pp_1072_m2pp_1731,m3pp_1072,m2pp_1731,0,0.19047619047619047,0.022727272727272728,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9993053318298969,0.0,0,0.19999999999999996,0.029411764705882353,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.6176470588235294,0.37254901960784315,0.3333333333333333,0.0,0,0.5,0.14285714285714285,0.0,0.0,0,0.32478376565231254
m3pp_3141_m2pp_1545,m3pp_3141,m2pp_1545,0,0.10344827586206895,0.02564102564102564,0.0,0.0,0,-1.0,-1.0,-1.0,1,0.9997130718427835,0.0,0,0.19999999999999996,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.6666666666666667,0.5263157894736842,0.5,0.0,0,0.5,0.16666666666666666,0.0,0.0,0,0.33782933431043527
m3pp_465_m2pp_503,m3pp_465,m2pp_503,0,0.33333333333333337,0.05263157894736842,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9999345602448454,0.0,0,0.6,0.34782608695652173,0.3333333333333333,0.0,0,1.0,1.0,1.0,1.0,0,0.41509433962264153,0.2054794520547945,0.21428571428571427,0.0,0,0.0,0.0,0.0,0.0,0,0.329196216719251
m3pp_1151_m2pp_2648,m3pp_1151,m2pp_2648,0,0.30000000000000004,0.14285714285714285,0.0,0.0,0,-1.0,-1.0,-1.0,1,0.999365737757732,0.0,0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.5,0.2708333333333333,0.2857142857142857,0.0,0,0.5,0.4,0.0,0.0,0,0.3243525637536536
m3pp_2173_m2pp_3311,m3pp_2173,m2pp_3311,0,0.1428571428571429,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9989328286082474,0.0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0,0.16666666666666663,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.4133219917079634
m3pp_3358_m2pp_2570,m3pp_3358,m2pp_2570,0,0.21052631578947367,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,1,0.9989579977448454,0.0,0,0.25,0.1111111111111111,0.0,0.0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0.4256396320397499
m3pp_2901_m2pp_3356,m3pp_2901,m2pp_3356,0,0.25,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,1,0.9997785115979382,0.0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0,0.11111111111111116,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.4157759846739888
m3pp_1019_m2pp_119,m3pp_1019,m2pp_119,0,0.07843137254901966,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9994211098582474,0.0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0,0.09999999999999998,0.0,0.0,0.0,0,0.5,0.14285714285714285,0.0,0.0,0,0.4371369725026411
m3pp_2143_m2pp_3170,m3pp_2143,m2pp_3170,0,0.09302325581395354,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9993405686211341,0.0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0,0.20512820512820518,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.4128022340366297
m3pp_1175_m2pp_133,m3pp_1175,m2pp_133,0,0.125,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9993405686211341,0.0,0,0.25,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.25,0.03773584905660377,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.4295539033461703
m3pp_974_m2pp_1699,m3pp_974,m2pp_1699,0,0.3125,0.07142857142857142,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9999798646907216,0.5,0,0.9285714285714286,0.7058823529411765,1.0,0.0,0,1.0,1.0,1.0,1.0,0,0.2407407407407407,0.0,0.07142857142857142,0.0,0,0.5,0.14285714285714285,0.0,0.0,0,0.4184441337019116
m3pp_3178_m2pp_712,m3pp_3178,m2pp_712,0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,0,0.998424412048969,0.0,0,-1.0,-1.0,-1.0,-1.0,0,1.0,1.0,1.0,1.0,0,0.08333333333333337,0.0196078431372549,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.403408781598123
m3pp_2588_m2pp_2015,m3pp_2588,m2pp_2015,0,0.16666666666666663,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9994362113402062,0.0,0,0.09090909090909094,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,-1.0,0,1.0,1.0,1.0,1.0,0,0.4106791528937892
m3pp_3072_m2pp_236,m3pp_3072,m2pp_236,0,0.17647058823529416,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.999854019007732,0.0,0,0.08333333333333337,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.13953488372093026,0.03225806451612903,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.4188105766586333
m3pp_2414_m2pp_2712,m3pp_2414,m2pp_2712,0,0.25806451612903225,0.07407407407407407,0.0,0.0,0,-1.0,-1.0,-1.0,0,-1.0,-1.0,0,0.045454545454545414,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.33783783783783783,0.15306122448979592,0.14285714285714285,0.0,0,1.0,1.0,1.0,1.0,0,0.4043892421310259
m3pp_1856_m2pp_2768,m3pp_1856,m2pp_2768,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,1,0.9997885792525774,0.0,0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.10526315789473684,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.40443579345948416
m3pp_3184_m2pp_166,m3pp_3184,m2pp_166,0,0.23232323232323238,0.06077348066298342,0.030303030303030304,0.0,0,-1.0,-1.0,-1.0,0,0.998877456507732,0.0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0,0.23529411764705888,0.06622516556291391,0.047619047619047616,0.0,0,0.0,0.0,0.0,0.0,0,0.4302665019184512
m3pp_1350_m2pp_3030,m3pp_1350,m2pp_3030,0,0.1333333333333333,0.06666666666666667,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9993053318298969,0.0,0,0.16666666666666663,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.1428571428571429,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.4224217165028546
m3pp_2221_m2pp_1919,m3pp_2221,m2pp_1919,0,0.31818181818181823,0.11428571428571428,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9999295264175257,0.0,0,0.1428571428571429,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0.42588609500708924
m3pp_1624_m2pp_1519,m3pp_1624,m2pp_1519,0,0.19718309859154926,0.010309278350515464,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9991241140463918,0.0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0,0.1607142857142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.4160740790114671
m3pp_3237_m2pp_1918,m3pp_3237,m2pp_1918,0,0.16666666666666663,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,1,0.9990989449097938,0.0,0,0.16666666666666663,0.037037037037037035,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.125,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.4217480911419751
m3pp_2332_m2pp_1778,m3pp_2332,m2pp_1778,0,0.11764705882352944,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9991492831829897,0.0,0,0.11764705882352944,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.4,0.2631578947368421,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.44053699576215855
m3pp_2147_m2pp_1228,m3pp_2147,m2pp_1228,0,0.08333333333333337,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,1,0.9990687419458762,0.0,0,0.23809523809523814,0.05555555555555555,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.5185185185185186,0.3,0.3333333333333333,0.0,0,1.0,1.0,1.0,1.0,0,0.4699125568326693
m3pp_3399_m2pp_738,m3pp_3399,m2pp_738,0,0.21875,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9998993234536082,0.0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0,0.2727272727272727,0.07547169811320754,0.1111111111111111,0.0,0,0.5,0.14285714285714285,0.0,0.0,0,0.4604671450508994
m3pp_1839_m2pp_2427,m3pp_1839,m2pp_2427,0,0.1159420289855072,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9981525853737113,0.0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0,0.14622641509433965,0.10945273631840796,0.07692307692307693,0.0,0,0.0,0.0,0.0,0.0,0,0.41976706378962825
m3pp_2970_m2pp_2408,m3pp_2970,m2pp_2408,0,0.3783783783783784,0.18867924528301888,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9985854945231959,0.0,0,0.4285714285714286,0.1111111111111111,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.15384615384615385,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.4574442450134394
m3pp_1624_m2pp_941,m3pp_1624,m2pp_941,0,0.16161616161616166,0.015384615384615385,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9993959407216495,0.0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0,0.134453781512605,0.072992700729927,0.05555555555555555,0.0,0,0.0,0.0,0.0,0.0,0,0.4194284132157085
m3pp_3150_m2pp_1866,m3pp_3150,m2pp_1866,0,0.33333333333333337,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9996627335695877,0.0,0,0.11111111111111116,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0.41976139843641397
m3pp_3244_m2pp_2297,m3pp_3244,m2pp_2297,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,1,0.9998691204896907,0.0,0,0.2142857142857143,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.21052631578947367,0.03333333333333333,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.42088482507048386
m3pp_678_m2pp_1443,m3pp_678,m2pp_1443,0,0.2586206896551724,0.00980392156862745,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9990838434278351,0.0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0,0.15384615384615385,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.4186007589515595
m3pp_119_m2pp_928,m3pp_119,m2pp_928,0,0.08695652173913049,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,1,0.9991845199742269,0.0,0,0.19999999999999996,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.18918918918918914,0.0967741935483871,0.09090909090909091,0.0,0,1.0,1.0,1.0,1.0,0,0.4295946401761617
m3pp_549_m2pp_125,m3pp_549,m2pp_125,0,0.18840579710144922,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,1,0.9996476320876289,0.0,0,0.3375,0.23404255319148937,0.16666666666666666,0.0,0,1.0,1.0,1.0,1.0,0,0.28,0.024390243902439025,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.45605501739819304
m3pp_1920_m2pp_1915,m3pp_1920,m2pp_1915,0,0.22580645161290325,0.06976744186046512,0.0625,0.0,0,-1.0,-1.0,-1.0,0,0.9998942896262887,0.0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0,0.21818181818181814,0.043010752688172046,0.0,0.0,0,0.5,0.14285714285714285,0.0,0.0,0,0.4577442442363131
m3pp_3203_m2pp_3757,m3pp_3203,m2pp_3757,0,0.16666666666666663,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9989277947809279,0.0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0,0.12195121951219512,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.41235028494312703
m3pp_1237_m2pp_2636,m3pp_1237,m2pp_2636,0,0.19999999999999996,0.10810810810810811,0.125,0.0,0,-1.0,-1.0,-1.0,0,-1.0,-1.0,0,0.25,0.08,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.625,0.4375,0.3333333333333333,0.0,0,1.0,1.0,1.0,1.0,0,0.45789471767545264
m3pp_371_m2pp_3526,m3pp_371,m2pp_3526,0,0.1428571428571429,0.010526315789473684,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9982985663659794,0.0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0,0.1333333333333333,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.41223382664045066
m3pp_675_m2pp_3803,m3pp_675,m2pp_3803,0,0.14678899082568808,0.0078125,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9998187822164949,0.0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0,0.0898876404494382,0.0,0.0,0.0,0,0.5,0.14285714285714285,0.0,0.0,0,0.44024293389210056
m3pp_202_m2pp_853,m3pp_202,m2pp_853,0,0.23364485981308414,0.08943089430894309,0.13636363636363635,0.0,0,-1.0,-1.0,-1.0,0,0.9993405686211341,0.0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0,0.11864406779661019,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.4259001212148155
m3pp_1814_m2pp_2228,m3pp_1814,m2pp_2228,0,0.16666666666666663,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9999546955541238,0.5,0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0,0.3090909090909091,0.06060606060606061,0.07142857142857142,0.0,0,0.0,0.0,0.0,0.0,0,0.4480103123905093
m3pp_2454_m2pp_1431,m3pp_2454,m2pp_1431,0,0.09090909090909094,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,1,0.9999597293814433,0.5,0,0.10526315789473684,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.21212121212121215,0.16326530612244897,0.16666666666666666,0.0,0,1.0,1.0,1.0,1.0,0,0.4538358285120941
m3pp_1787_m2pp_17,m3pp_1787,m2pp_17,0,0.29032258064516125,0.12195121951219512,0.1111111111111111,0.0,0,-1.0,-1.0,-1.0,0,0.9988875241623711,0.0,0,0.2222222222222222,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.3571428571428571,0.18421052631578946,0.2,0.0,0,1.0,1.0,1.0,1.0,0,0.46801204272907704
m3pp_989_m2pp_1443,m3pp_989,m2pp_1443,0,0.34426229508196726,0.08421052631578947,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9992952641752577,0.0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0,0.10344827586206895,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.42374217233968936
m3pp_1251_m2pp_2507,m3pp_1251,m2pp_2507,0,0.1568627450980392,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,0,0.9999194587628866,0.0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0,0.2142857142857143,0.008849557522123894,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.4166501544987322
m3pp_1856_m2pp_1319,m3pp_1856,m2pp_1319,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,1,0.9989026256443299,0.0,0,0.08333333333333337,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0.11764705882352944,0.0,0.0,0.0,0,0.5,0.16666666666666666,0.0,0.0,0,0.4398816700066594
