ids,l_id,r_id,label,length_lev_sim,length_jac_q3_sim,length_jac_an_sim,length_exact_sim,length_all_missing,year_lev_sim,year_jac_q3_sim,year_jac_an_sim,year_exact_sim,year_all_missing,number_lev_sim,number_jac_q3_sim,number_jac_an_sim,number_exact_sim,number_all_missing,album_lev_sim,album_jac_q3_sim,album_jac_an_sim,album_exact_sim,album_all_missing,language_lev_sim,language_jac_q3_sim,language_jac_an_sim,language_exact_sim,language_all_missing,title_lev_sim,title_jac_q3_sim,title_jac_an_sim,title_exact_sim,title_all_missing,artist_lev_sim,artist_jac_q3_sim,artist_jac_an_sim,artist_exact_sim,artist_all_missing
m2_3289_m5_2845,m2_3289,m5_2845,0,0.16666666666666663,0.0,0.0,0,0,0.25,0.1111111111111111,0.0,0,0,0.5,0.16666666666666666,0.0,0,0,0.36363636363636365,0.08108108108108109,0.2,0,0,1.0,1.0,1.0,1,0,0.13157894736842102,0.0975609756097561,0.14285714285714285,0,0,-1.0,-1.0,-1.0,-1,0
m2_3915_m5_392,m2_3915,m5_392,0,0.16666666666666663,0.08333333333333333,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.5,0.14285714285714285,0.0,0,0,0.5714285714285714,0.5333333333333333,0.8,0,0,1.0,1.0,1.0,1,0,0.12121212121212122,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_2183_m5_3082,m2_2183,m5_3082,0,0.16666666666666663,0.08333333333333333,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,0.5897435897435898,0.37735849056603776,0.42857142857142855,0,0,1.0,1.0,1.0,1,0,0.2222222222222222,0.0,0.09090909090909091,0,0,-1.0,-1.0,-1.0,-1,0
m2_1417_m5_3047,m2_1417,m5_3047,0,0.5,0.18181818181818182,0.0,0,0,0.25,0.1111111111111111,0.0,0,0,0.0,0.0,0.0,0,0,0.5652173913043479,0.4,0.5,0,0,1.0,1.0,1.0,1,0,0.19354838709677424,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_1082_m5_1238,m2_1082,m5_1238,0,0.16666666666666663,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,0.4782608695652174,0.44,0.75,0,0,1.0,1.0,1.0,1,0,0.19047619047619047,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_3252_m5_2659,m2_3252,m5_2659,0,0.16666666666666663,0.0,0.0,0,0,0.5,0.0,0.0,0,0,0.5,0.14285714285714285,0.0,0,0,0.4883720930232558,0.3448275862068966,0.45454545454545453,0,0,1.0,1.0,1.0,1,0,0.18181818181818177,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_2100_m5_1683,m2_2100,m5_1683,0,0.19999999999999996,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.5,0.14285714285714285,0.0,0,0,0.3939393939393939,0.18518518518518517,0.2857142857142857,0,0,1.0,1.0,1.0,1,0,0.19999999999999996,0.046153846153846156,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_3669_m5_2220,m2_3669,m5_2220,0,0.16666666666666663,0.08333333333333333,0.0,0,0,0.0,0.0,0.0,0,0,0.5,0.14285714285714285,0.0,0,0,0.3783783783783784,0.26,0.2857142857142857,0,0,1.0,1.0,1.0,1,0,0.10256410256410253,0.022727272727272728,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_1605_m5_1448,m2_1605,m5_1448,0,-1.0,-1.0,-1.0,-1,0,0.5,0.25,0.0,0,0,0.0,0.0,0.0,0,0,0.5806451612903225,0.30952380952380953,0.375,0,0,1.0,1.0,1.0,1,0,0.25,0.07407407407407407,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_1421_m5_2847,m2_1421,m5_2847,0,0.0,0.0,0.0,0,0,0.25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.4571428571428572,0.42105263157894735,0.6666666666666666,0,0,1.0,1.0,1.0,1,0,0.2666666666666667,0.08888888888888889,0.14285714285714285,0,0,-1.0,-1.0,-1.0,-1,0
m2_693_m5_1560,m2_693,m5_1560,0,0.5,0.18181818181818182,0.0,0,0,-1.0,-1.0,-1.0,-1,1,0.0,0.0,0.0,0,0,0.29166666666666663,0.12121212121212122,0.2,0,0,1.0,1.0,1.0,1,0,0.3414634146341463,0.22916666666666666,0.25,0,0,-1.0,-1.0,-1.0,-1,0
m2_1778_m5_3083,m2_1778,m5_3083,0,0.5,0.3,0.0,0,0,0.0,0.0,0.0,0,0,0.5,0.14285714285714285,0.0,0,0,0.4,0.14893617021276595,0.0,0,0,1.0,1.0,1.0,1,0,0.08108108108108103,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_2418_m5_913,m2_2418,m5_913,0,0.33333333333333337,0.18181818181818182,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.46153846153846156,0.25,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,0,0.20547945205479456,0.07608695652173914,0.058823529411764705,0,0,-1.0,-1.0,-1.0,-1,0
m2_2360_m5_3132,m2_2360,m5_3132,0,0.16666666666666663,0.08333333333333333,0.0,0,0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1,0,0.14814814814814814,0.0,0.0,0,0,0.8333333333333334,0.5,0.0,0,0,0.5172413793103448,0.32558139534883723,0.3,0,0,-1.0,-1.0,-1.0,-1,0
m2_2704_m5_925,m2_2704,m5_925,0,0.16666666666666663,0.08333333333333333,0.0,0,0,0.25,0.0,0.0,0,0,0.5,0.14285714285714285,0.0,0,0,0.3513513513513513,0.2558139534883721,0.25,0,0,1.0,1.0,1.0,1,0,0.05555555555555558,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_3769_m5_615,m2_3769,m5_615,0,0.16666666666666663,0.0,0.0,0,0,0.25,0.0,0.0,0,0,0.5,0.14285714285714285,0.0,0,0,0.46153846153846156,0.23809523809523808,0.2857142857142857,0,0,1.0,1.0,1.0,1,0,0.18518518518518523,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_1137_m5_2335,m2_1137,m5_2335,0,0.33333333333333337,0.08333333333333333,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,0.625,0.44,0.5,0,0,1.0,1.0,1.0,1,0,0.15384615384615385,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_3736_m5_2025,m2_3736,m5_2025,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,0.5,0.14285714285714285,0.0,0,0,0.5172413793103448,0.37209302325581395,0.25,0,0,1.0,1.0,1.0,1,0,0.08823529411764708,0.017241379310344827,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_3911_m5_502,m2_3911,m5_502,0,0.16666666666666663,0.08333333333333333,0.0,0,0,0.0,0.0,0.0,0,0,0.5,0.14285714285714285,0.0,0,0,0.3278688524590164,0.21428571428571427,0.3333333333333333,0,0,1.0,1.0,1.0,1,0,0.1428571428571429,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_756_m5_1136,m2_756,m5_1136,0,0.16666666666666663,0.08333333333333333,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,0.5652173913043479,0.48148148148148145,0.6666666666666666,0,0,1.0,1.0,1.0,1,0,0.06976744186046513,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_3836_m5_2377,m2_3836,m5_2377,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,0.625,0.5,0.6666666666666666,0,0,1.0,1.0,1.0,1,0,0.11538461538461542,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_944_m5_2036,m2_944,m5_2036,0,0.0,0.0,0.0,0,0,0.25,0.0,0.0,0,0,0.5,0.16666666666666666,0.0,0,0,0.575,0.31666666666666665,0.3333333333333333,0,0,1.0,1.0,1.0,1,0,0.12195121951219512,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_1115_m5_2550,m2_1115,m5_2550,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,1,0.0,0.0,0.0,0,0,0.6086956521739131,0.64,0.6666666666666666,0,0,1.0,1.0,1.0,1,0,0.1351351351351351,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_579_m5_784,m2_579,m5_784,0,0.16666666666666663,0.0,0.0,0,0,0.25,0.0,0.0,0,0,0.5,0.14285714285714285,0.0,0,0,0.71875,0.46511627906976744,0.6666666666666666,0,0,1.0,1.0,1.0,1,0,0.20833333333333337,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_1739_m5_68,m2_1739,m5_68,0,0.16666666666666663,0.08333333333333333,0.0,0,0,0.5,0.25,0.0,0,0,0.5,0.14285714285714285,0.0,0,0,0.3055555555555556,0.21428571428571427,0.3333333333333333,0,0,1.0,1.0,1.0,1,0,0.2592592592592593,0.023809523809523808,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_3048_m5_1162,m2_3048,m5_1162,0,0.16666666666666663,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.5,0.14285714285714285,0.0,0,0,0.4,0.38,0.375,0,0,1.0,1.0,1.0,1,0,0.19565217391304346,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_2539_m5_917,m2_2539,m5_917,0,0.33333333333333337,0.08333333333333333,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.2093023255813954,0.07017543859649122,0.14285714285714285,0,0,-1.0,-1.0,-1.0,-1,0,0.4036697247706422,0.23404255319148937,0.3181818181818182,0,0,-1.0,-1.0,-1.0,-1,0
m2_112_m5_2279,m2_112,m5_2279,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,0.5,0.16666666666666666,0.0,0,0,0.46808510638297873,0.35185185185185186,0.375,0,0,1.0,1.0,1.0,1,0,0.11538461538461542,0.015625,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_3435_m5_1356,m2_3435,m5_1356,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.5,0.16666666666666666,0.0,0,0,0.5853658536585367,0.38461538461538464,0.2857142857142857,0,0,1.0,1.0,1.0,1,0,0.10526315789473684,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_1473_m5_3607,m2_1473,m5_3607,0,0.33333333333333337,0.18181818181818182,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.16666666666666663,0.19148936170212766,0.42857142857142855,0,0,0.19999999999999996,0.0,0.0,0,0,0.19354838709677424,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0
