ids,l_id,r_id,label,length_lev_sim,length_jac_q3_sim,length_jac_an_sim,length_exact_sim,length_all_missing,year_lev_sim,year_jac_q3_sim,year_jac_an_sim,year_exact_sim,year_all_missing,number_lev_sim,number_jac_q3_sim,number_jac_an_sim,number_exact_sim,number_all_missing,album_lev_sim,album_jac_q3_sim,album_jac_an_sim,album_exact_sim,album_all_missing,language_lev_sim,language_jac_q3_sim,language_jac_an_sim,language_exact_sim,language_all_missing,title_lev_sim,title_jac_q3_sim,title_jac_an_sim,title_exact_sim,title_all_missing,artist_lev_sim,artist_jac_q3_sim,artist_jac_an_sim,artist_exact_sim,artist_all_missing
m5_944_m1_350,m5_944,m1_350,0,0.16666666666666663,0.0,0.0,0,0,0.75,0.3333333333333333,0.0,0,0,0.0,0.0,0.0,0,0,0.2647058823529411,0.23076923076923078,0.16666666666666666,0,0,-1.0,-1.0,-1.0,-1,0,0.14516129032258063,0.012658227848101266,0.0,0,0,0.17647058823529416,0.0,0.0,0,0
m5_1448_m1_2765,m5_1448,m1_2765,0,0.16666666666666663,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,0.2941176470588235,0.20754716981132076,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,0,0.1636363636363637,0.014084507042253521,0.0,0,0,0.1578947368421053,0.0,0.0,0,0
m5_2891_m1_3010,m5_2891,m1_3010,0,0.4,0.0,0.0,0,0,0.5,0.2,0.0,0,0,0.33333333333333337,0.0,0.0,0,0,0.17647058823529416,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.31034482758620685,0.2727272727272727,0.25,0,0,0.0,0.0,0.0,0,0
m5_195_m1_3206,m5_195,m1_3206,0,0.5,0.15384615384615385,0.0,0,0,0.6,0.18181818181818182,0.0,0,0,0.0,0.0,0.0,0,0,0.5945945945945945,0.39215686274509803,0.375,0,0,-1.0,-1.0,-1.0,-1,0,0.1923076923076923,0.024691358024691357,0.0,0,0,0.19999999999999996,0.02857142857142857,0.0,0,0
m5_2059_m1_1758,m5_2059,m1_1758,0,0.16666666666666663,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.6363636363636364,0.4666666666666667,0.5,0,0,-1.0,-1.0,-1.0,-1,0,0.19444444444444442,0.1388888888888889,0.3333333333333333,0,0,0.1428571428571429,0.0,0.0,0,0
m5_1737_m1_138,m5_1737,m1_138,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,0.56,0.5925925925925926,0.6666666666666666,0,0,-1.0,-1.0,-1.0,-1,0,0.21739130434782605,0.0,0.0,0,0,0.3571428571428571,0.038461538461538464,0.0,0,0
m5_2432_m1_1766,m5_2432,m1_1766,0,0.16666666666666663,0.0,0.0,0,0,0.5,0.2,0.0,0,0,0.33333333333333337,0.0,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,1,0.5882352941176471,0.47619047619047616,1.0,0,0,0.0,0.0,0.0,0,0
m5_643_m1_2407,m5_643,m1_2407,0,0.33333333333333337,0.15384615384615385,0.0,0,0,0.5,0.2,0.0,0,0,0.0,0.0,0.0,0,0,0.4693877551020408,0.3275862068965517,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,0,0.19047619047619047,0.056818181818181816,0.05555555555555555,0,0,0.0,0.0,0.0,0,0
m5_1951_m1_3643,m5_1951,m1_3643,0,0.0,0.0,0.0,0,0,0.75,0.3333333333333333,0.0,0,0,0.33333333333333337,0.0,0.0,0,0,0.2592592592592593,0.2558139534883721,0.4,0,0,-1.0,-1.0,-1.0,-1,0,0.2857142857142857,0.10666666666666667,0.16666666666666666,0,0,0.09090909090909094,0.0,0.0,0,0
m5_2563_m1_3493,m5_2563,m1_3493,0,0.33333333333333337,0.0,0.0,0,0,0.75,0.3333333333333333,0.0,0,0,0.0,0.0,0.0,0,0,0.7222222222222222,0.4533333333333333,0.4,0,0,-1.0,-1.0,-1.0,-1,0,0.11290322580645162,0.0,0.0,0,0,0.17500000000000004,0.01694915254237288,0.0,0,0
m5_2073_m1_138,m5_2073,m1_138,0,0.0,0.0,0.0,0,0,0.75,0.3333333333333333,0.0,0,0,0.0,0.0,0.0,0,0,0.5714285714285714,0.39285714285714285,0.25,0,0,-1.0,-1.0,-1.0,-1,0,0.21739130434782605,0.02702702702702703,0.0,0,0,0.36363636363636365,0.14285714285714285,0.0,0,0
m5_2312_m1_1638,m5_2312,m1_1638,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,0.7,0.5,0.5,0,0,-1.0,-1.0,-1.0,-1,0,0.41666666666666663,0.1282051282051282,0.125,0,0,0.23529411764705888,0.03125,0.0,0,0
m5_3470_m1_2758,m5_3470,m1_2758,0,0.33333333333333337,0.0,0.0,0,0,0.25,0.09090909090909091,0.0,0,0,0.33333333333333337,0.14285714285714285,0.0,0,0,0.4642857142857143,0.2972972972972973,0.2,0,0,-1.0,-1.0,-1.0,-1,0,0.12857142857142856,0.025,0.07142857142857142,0,0,0.18181818181818177,0.0,0.0,0,0
m5_1714_m1_1864,m5_1714,m1_1864,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,0.1777777777777778,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.1964285714285714,0.02,0.0,0,0,1.0,1.0,1.0,1,0
m5_789_m1_2498,m5_789,m1_2498,0,0.16666666666666663,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,0.16176470588235292,0.04093567251461988,0.07692307692307693,0,0,-1.0,-1.0,-1.0,-1,1,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1,0
m5_2473_m1_1249,m5_2473,m1_1249,0,0.16666666666666663,0.0,0.0,0,0,1.0,1.0,1.0,1,0,0.33333333333333337,0.0,0.0,0,0,0.21212121212121215,0.06,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.22916666666666663,0.11475409836065574,0.1111111111111111,0,0,0.17647058823529416,0.0,0.0,0,0
m5_937_m1_2900,m5_937,m1_2900,0,0.16666666666666663,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,1,0.0,0.0,0.0,0,0,0.0625,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.06666666666666665,0.025,0.0,0,0,1.0,1.0,1.0,1,0
m5_1047_m1_847,m5_1047,m1_847,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,0.17647058823529416,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.14655172413793105,0.020689655172413793,0.0,0,0,1.0,1.0,1.0,1,0
m5_2681_m1_3819,m5_2681,m1_3819,0,0.16666666666666663,0.0,0.0,0,0,0.5,0.2,0.0,0,0,0.33333333333333337,0.14285714285714285,0.0,0,0,0.8888888888888888,0.6666666666666666,0.5,0,0,-1.0,-1.0,-1.0,-1,0,0.2272727272727273,0.05194805194805195,0.0,0,0,0.33333333333333337,0.13333333333333333,0.0,0,0
m5_2769_m1_243,m5_2769,m1_243,0,0.16666666666666663,0.0,0.0,0,0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0,0,0.3783783783783784,0.3023255813953488,0.25,0,0,-1.0,-1.0,-1.0,-1,0,0.09259259259259256,0.0,0.0,0,0,0.19999999999999996,0.03125,0.0,0,0
m5_2986_m1_1397,m5_2986,m1_1397,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.11764705882352944,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.09090909090909094,0.0,0.0,0,0
m5_1644_m1_2358,m5_1644,m1_2358,0,0.16666666666666663,0.0,0.0,0,0,1.0,1.0,1.0,1,0,0.33333333333333337,0.0,0.0,0,0,0.5333333333333333,0.2826086956521739,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,0,0.1428571428571429,0.0,0.0,0,0,0.07692307692307687,0.0,0.0,0,0
m5_1302_m1_1191,m5_1302,m1_1191,0,0.16666666666666663,0.0,0.0,0,0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0,0,0.2727272727272727,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.4545454545454546,0.14285714285714285,0.0,0,0,0.15384615384615385,0.0,0.0,0,0
m5_453_m1_3440,m5_453,m1_3440,0,0.16666666666666663,0.07142857142857142,0.0,0,0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0,0,0.1707317073170732,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.16666666666666663,0.0,0.0,0,0,0.4864864864864865,0.43902439024390244,0.6,0,0
m5_721_m1_1489,m5_721,m1_1489,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,0.1785714285714286,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.18309859154929575,0.0,0.0,0,0,1.0,1.0,1.0,1,0
m5_151_m1_2026,m5_151,m1_2026,0,0.33333333333333337,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.33333333333333337,0.0,0.0,0,0,0.9230769230769231,0.6666666666666666,0.5,0,0,-1.0,-1.0,-1.0,-1,0,0.0714285714285714,0.0,0.0,0,0,0.8333333333333334,0.5,0.0,0,0
m5_3731_m1_3810,m5_3731,m1_3810,0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0,0,0.5806451612903225,0.3,0.2222222222222222,0,0,-1.0,-1.0,-1.0,-1,0,0.24390243902439024,0.0,0.0,0,0,0.08333333333333337,0.0,0.0,0,0
m5_1311_m1_1766,m5_1311,m1_1766,0,0.0,0.0,0.0,0,0,0.5,0.2,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.5882352941176471,0.47619047619047616,1.0,0,0,0.0,0.0,1.0,0,0
m5_3398_m1_1488,m5_3398,m1_1488,0,0.33333333333333337,0.07142857142857142,0.0,0,0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0,0,0.375,0.25806451612903225,0.4,0,0,-1.0,-1.0,-1.0,-1,0,0.20512820512820518,0.09722222222222222,0.16666666666666666,0,0,0.0,0.0,0.0,0,0
m5_3241_m1_2109,m5_3241,m1_2109,0,0.33333333333333337,0.15384615384615385,0.0,0,0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0,0,0.33333333333333337,0.17647058823529413,0.14285714285714285,0,0,-1.0,-1.0,-1.0,-1,0,0.1428571428571429,0.022222222222222223,0.0,0,0,0.11764705882352944,0.0,0.0,0,0
m5_2856_m1_3638,m5_2856,m1_3638,0,0.16666666666666663,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,0.10526315789473684,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.125,0.0,0.0,0,0,1.0,1.0,1.0,1,0
m5_2384_m1_3634,m5_2384,m1_3634,0,0.16666666666666663,0.0,0.0,0,0,1.0,1.0,1.0,1,0,0.33333333333333337,0.14285714285714285,0.0,0,0,0.052631578947368474,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,1,0.26249999999999996,0.1111111111111111,0.05555555555555555,0,0,0.09090909090909094,0.0,0.0,0,0
m5_39_m1_991,m5_39,m1_991,0,0.33333333333333337,0.07142857142857142,0.0,0,0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0,0,0.2941176470588235,0.03125,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.1724137931034483,0.0,0.0,0,0,0.2272727272727273,0.02631578947368421,0.0,0,0
m5_1795_m1_3371,m5_1795,m1_3371,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.33333333333333337,0.0,0.0,0,0,0.13793103448275867,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.06060606060606055,0.0,0.0,0,0,1.0,1.0,1.0,1,0
m5_1221_m1_629,m5_1221,m1_629,0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0,0,0.2941176470588235,0.20689655172413793,0.25,0,0,-1.0,-1.0,-1.0,-1,0,0.12698412698412698,0.039473684210526314,0.08333333333333333,0,0,0.1875,0.020833333333333332,0.0,0,0
m5_3191_m1_948,m5_3191,m1_948,0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0,0,0.5666666666666667,0.375,0.4,0,0,-1.0,-1.0,-1.0,-1,0,0.1777777777777778,0.023255813953488372,0.0,0,0,0.15384615384615385,0.0,0.0,0,0
m5_1650_m1_2271,m5_1650,m1_2271,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,1,0.0,0.0,0.0,0,0,0.1707317073170732,0.03333333333333333,0.0,0,0,-1.0,-1.0,-1.0,-1,1,0.2195121951219512,0.03076923076923077,0.0,0,0,1.0,1.0,1.0,1,0
m5_1710_m1_591,m5_1710,m1_591,0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0,0,0.3571428571428571,0.07317073170731707,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.2727272727272727,0.13953488372093023,0.2,0,0,0.3157894736842105,0.08571428571428572,0.0,0,0
m5_721_m1_1741,m5_721,m1_1741,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,0.14583333333333337,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.24271844660194175,0.029411764705882353,0.03571428571428571,0,0,1.0,1.0,1.0,1,0
m5_2997_m1_1942,m5_2997,m1_1942,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,0.16129032258064513,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.19999999999999996,0.0,0.0,0,0,1.0,1.0,1.0,1,0
m5_1877_m1_3202,m5_1877,m1_3202,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.125,0.010309278350515464,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.19463087248322153,0.06521739130434782,0.02857142857142857,0,0,1.0,1.0,1.0,1,0
m5_14_m1_1135,m5_14,m1_1135,0,0.33333333333333337,0.07142857142857142,0.0,0,0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0,0,0.4444444444444444,0.23255813953488372,0.2222222222222222,0,0,-1.0,-1.0,-1.0,-1,0,0.15555555555555556,0.0,0.0,0,0,0.16666666666666663,0.0,0.0,0,0
m5_1708_m1_701,m5_1708,m1_701,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.11842105263157898,0.010752688172043012,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.1607142857142857,0.050359712230215826,0.043478260869565216,0,0,1.0,1.0,1.0,1,0
m5_133_m1_701,m5_133,m1_701,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,1,0.1785714285714286,0.03184713375796178,0.0,0,0,1.0,1.0,1.0,1,0
m5_862_m1_511,m5_862,m1_511,0,0.16666666666666663,0.0,0.0,0,0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0,0,0.41463414634146345,0.1694915254237288,0.2857142857142857,0,0,-1.0,-1.0,-1.0,-1,0,0.125,0.0410958904109589,0.0,0,0,0.09999999999999998,0.0,0.0,0,0
m5_1338_m1_1692,m5_1338,m1_1692,0,0.16666666666666663,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.06896551724137934,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.1875,0.0,0.0,0,0,1.0,1.0,1.0,1,0
m5_1827_m1_2574,m5_1827,m1_2574,0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0,0,0.41666666666666663,0.22727272727272727,0.2,0,0,-1.0,-1.0,-1.0,-1,0,0.23076923076923073,0.045454545454545456,0.07692307692307693,0,0,0.17647058823529416,0.03571428571428571,0.0,0,0
m5_3726_m1_701,m5_3726,m1_701,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,0.1568627450980392,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.1964285714285714,0.0375,0.038461538461538464,0,0,1.0,1.0,1.0,1,0
m5_2923_m1_344,m5_2923,m1_344,0,0.33333333333333337,0.15384615384615385,0.0,0,0,0.75,0.3333333333333333,0.0,0,0,0.33333333333333337,0.0,0.0,0,0,0.6521739130434783,0.4411764705882353,0.5,0,0,-1.0,-1.0,-1.0,-1,0,0.25619834710743805,0.043478260869565216,0.03571428571428571,0,0,0.11764705882352944,0.015873015873015872,0.0,0,0
m5_135_m1_3643,m5_135,m1_3643,0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1,0,0.33333333333333337,0.0,0.0,0,0,0.22580645161290325,0.21568627450980393,0.25,0,0,-1.0,-1.0,-1.0,-1,0,0.12244897959183676,0.0,0.0,0,0,0.1515151515151515,0.0,0.0,0,0
m5_1831_m1_3372,m5_1831,m1_3372,0,0.16666666666666663,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0,0.09999999999999998,0.0,0.0,0,0,0.16666666666666663,0.027777777777777776,0.0,0,0
m5_1976_m1_3285,m5_1976,m1_3285,0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1,0,0.33333333333333337,0.0,0.0,0,0,0.5217391304347826,0.2608695652173913,0.18181818181818182,0,0,-1.0,-1.0,-1.0,-1,0,0.06349206349206349,0.028169014084507043,0.09090909090909091,0,0,0.09090909090909094,0.0,0.0,0,0
m5_1798_m1_1874,m5_1798,m1_1874,0,0.16666666666666663,0.07142857142857142,0.0,0,0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0,0,0.3157894736842105,0.27586206896551724,0.25,0,0,-1.0,-1.0,-1.0,-1,0,0.07999999999999996,0.0,0.0,0,0,0.25,0.0,0.0,0,0
m5_65_m1_128,m5_65,m1_128,0,0.16666666666666663,0.07142857142857142,0.0,0,0,-1.0,-1.0,-1.0,-1,1,0.0,0.0,0.0,0,0,0.06451612903225812,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.13725490196078427,0.0,0.0,0,0,1.0,1.0,1.0,1,0
m5_3184_m1_3653,m5_3184,m1_3653,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,0.09999999999999998,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.2941176470588235,0.03636363636363636,0.0,0,0,1.0,1.0,1.0,1,0
m5_2991_m1_147,m5_2991,m1_147,0,0.16666666666666663,0.07142857142857142,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,0.21621621621621623,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.20454545454545459,0.011904761904761904,0.0,0,0,1.0,1.0,1.0,1,0
m5_917_m1_378,m5_917,m1_378,0,0.16666666666666663,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,1,0.0,0.0,0.0,0,0,0.2093023255813954,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,1,0.25,0.13675213675213677,0.15,0,0,1.0,1.0,1.0,1,0
m5_3081_m1_3362,m5_3081,m1_3362,0,0.33333333333333337,0.07142857142857142,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.13793103448275867,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.40740740740740744,0.24358974358974358,0.42857142857142855,0,0,1.0,1.0,1.0,1,0
m5_292_m1_2081,m5_292,m1_2081,0,0.16666666666666663,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,1,0.33333333333333337,0.0,0.0,0,0,0.37777777777777777,0.12,0.07692307692307693,0,0,-1.0,-1.0,-1.0,-1,0,0.1333333333333333,0.0,0.0,0,0,1.0,1.0,1.0,1,0
m5_3166_m1_8,m5_3166,m1_8,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.33333333333333337,0.0,0.0,0,0,0.2272727272727273,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.16666666666666663,0.014285714285714285,0.0,0,0,1.0,1.0,1.0,1,0
m5_2626_m1_2575,m5_2626,m1_2575,0,0.16666666666666663,0.0,0.0,0,0,0.75,0.3333333333333333,0.0,0,0,0.0,0.0,0.0,0,0,0.23076923076923073,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.1694915254237288,0.017699115044247787,0.0,0,0,1.0,1.0,1.0,1,0
m5_3218_m1_1862,m5_3218,m1_1862,0,0.16666666666666663,0.07142857142857142,0.0,0,0,-1.0,-1.0,-1.0,-1,1,0.0,0.0,0.0,0,0,0.18181818181818177,0.016129032258064516,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.17741935483870963,0.019230769230769232,0.0,0,0,1.0,1.0,1.0,1,0
m5_310_m1_689,m5_310,m1_689,0,-1.0,-1.0,-1.0,-1,0,0.5,0.2,0.0,0,0,0.0,0.0,0.0,0,0,0.08333333333333337,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.19999999999999996,0.06779661016949153,0.09090909090909091,0,0,1.0,1.0,1.0,1,0
m5_214_m1_1129,m5_214,m1_1129,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.31707317073170727,0.0945945945945946,0.08333333333333333,0,0,-1.0,-1.0,-1.0,-1,0,0.1466666666666666,0.010869565217391304,0.0,0,0,1.0,1.0,1.0,1,0
m5_480_m1_1110,m5_480,m1_1110,0,0.0,0.0,0.0,0,0,0.5,0.2,0.0,0,0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0,0.25,0.0,0.0,0,0,0.1333333333333333,0.03333333333333333,0.0,0,0
m5_3212_m1_591,m5_3212,m1_591,0,0.16666666666666663,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.3214285714285714,0.047619047619047616,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.18181818181818177,0.0,0.0,0,0,1.0,1.0,1.0,1,0
m5_3506_m1_3604,m5_3506,m1_3604,0,0.16666666666666663,0.0,0.0,0,0,0.5,0.2,0.0,0,0,0.33333333333333337,0.0,0.0,0,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0,0.19999999999999996,0.0,0.0,0,0,0.18181818181818177,0.0,0.0,0,0
m5_3366_m1_1213,m5_3366,m1_1213,0,0.16666666666666663,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,1,0.33333333333333337,0.0,0.0,0,0,0.1777777777777778,0.031746031746031744,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.2191780821917808,0.0380952380952381,0.0,0,0,1.0,1.0,1.0,1,0
m5_1791_m1_2553,m5_1791,m1_2553,0,0.0,0.0,0.0,0,0,0.75,0.3333333333333333,0.0,0,0,0.0,0.0,0.0,0,0,0.30000000000000004,0.018518518518518517,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.1428571428571429,0.0,0.0,0,0
