ids,l_id,r_id,label,length_lev_sim,length_jac_q3_sim,length_jac_an_sim,length_exact_sim,length_all_missing,year_lev_sim,year_jac_q3_sim,year_jac_an_sim,year_exact_sim,year_all_missing,number_lev_sim,number_jac_q3_sim,number_jac_an_sim,number_exact_sim,number_all_missing,album_lev_sim,album_jac_q3_sim,album_jac_an_sim,album_exact_sim,album_all_missing,language_lev_sim,language_jac_q3_sim,language_jac_an_sim,language_exact_sim,language_all_missing,title_lev_sim,title_jac_q3_sim,title_jac_an_sim,title_exact_sim,title_all_missing,artist_lev_sim,artist_jac_q3_sim,artist_jac_an_sim,artist_exact_sim,artist_all_missing
m2_928_m3_3433,m2_928,m3_3433,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.875,0.7272727272727273,0.0,0,0,0.2807017543859649,0.0425531914893617,0.0625,0,0,-1.0,-1.0,-1.0,-1,0
m2_2038_m3_2391,m2_2038,m3_2391,0,0.16666666666666663,0.0,0.0,0,0,0.33333333333333337,0.14285714285714285,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.125,0.058823529411764705,0.0,0,0,0.38888888888888884,0.22916666666666666,0.14285714285714285,0,0,-1.0,-1.0,-1.0,-1,0
m2_2125_m3_1281,m2_2125,m3_1281,0,-1.0,-1.0,-1.0,-1,0,0.33333333333333337,0.0,0.0,0,0,0.5,0.14285714285714285,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.125,0.0,0.0,0,0,0.23076923076923073,0.01282051282051282,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_2178_m3_983,m2_2178,m3_983,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.7142857142857143,0.38461538461538464,0.0,0,0,0.11538461538461542,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_2397_m3_1122,m2_2397,m3_1122,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.7142857142857143,0.38461538461538464,0.0,0,0,0.140625,0.011627906976744186,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_2038_m3_1789,m2_2038,m3_1789,0,0.4,0.09090909090909091,0.0,0,0,0.0,0.0,0.0,0,0,0.5,0.16666666666666666,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.1428571428571429,0.0625,0.0,0,0,0.2857142857142857,0.15151515151515152,0.125,0,0,-1.0,-1.0,-1.0,-1,0
m2_2392_m3_2919,m2_2392,m3_2919,0,0.0,0.0,0.0,0,0,0.33333333333333337,0.0,0.0,0,0,0.5,0.14285714285714285,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,0.31999999999999995,0.3333333333333333,0.4,0,0,-1.0,-1.0,-1.0,-1,0
m2_2620_m3_2391,m2_2620,m3_2391,0,0.33333333333333337,0.18181818181818182,0.0,0,0,0.33333333333333337,0.125,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.125,0.0625,0.0,0,0,0.2777777777777778,0.015151515151515152,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_1260_m3_983,m2_1260,m3_983,0,0.19999999999999996,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.7142857142857143,0.38461538461538464,0.0,0,0,0.25,0.05555555555555555,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_1556_m3_3731,m2_1556,m3_3731,0,0.19999999999999996,0.0,0.0,0,0,0.33333333333333337,0.0,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.19999999999999996,0.0,0.0,0,0,0.29166666666666663,0.10810810810810811,0.15384615384615385,0,0,-1.0,-1.0,-1.0,-1,0
m2_1959_m3_3218,m2_1959,m3_3218,0,0.0,0.0,0.0,0,0,0.33333333333333337,0.0,0.0,0,0,0.5,0.16666666666666666,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,0.17910447761194026,0.036036036036036036,0.047619047619047616,0,0,-1.0,-1.0,-1.0,-1,0
m2_3057_m3_2846,m2_3057,m3_2846,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.8571428571428572,0.5454545454545454,0.0,0,0,0.15217391304347827,0.029850746268656716,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_2896_m3_835,m2_2896,m3_835,0,0.19999999999999996,0.09090909090909091,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.95,0.7916666666666666,0.0,0,0,0.23076923076923073,0.08823529411764706,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_2038_m3_488,m2_2038,m3_488,0,0.25,0.1,0.0,0,0,0.0,0.0,0.0,0,0,0.5,0.16666666666666666,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.1428571428571429,0.0625,0.0,0,0,0.4411764705882353,0.26666666666666666,0.14285714285714285,0,0,-1.0,-1.0,-1.0,-1,0
m2_1091_m3_2775,m2_1091,m3_2775,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,1,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.8571428571428572,0.5454545454545454,0.0,0,0,0.42500000000000004,0.1791044776119403,0.1111111111111111,0,0,-1.0,-1.0,-1.0,-1,0
m2_3742_m3_2593,m2_3742,m3_2593,0,0.4,0.09090909090909091,0.0,0,0,0.33333333333333337,0.0,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.875,0.5833333333333334,0.0,0,0,0.2142857142857143,0.09615384615384616,0.1,0,0,-1.0,-1.0,-1.0,-1,0
m2_1466_m3_2608,m2_1466,m3_2608,0,0.0,0.0,0.0,0,0,0.33333333333333337,0.0,0.0,0,0,0.5,0.14285714285714285,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.875,0.7272727272727273,0.0,0,0,0.1460674157303371,0.08870967741935484,0.1111111111111111,0,0,-1.0,-1.0,-1.0,-1,0
m2_1575_m3_208,m2_1575,m3_208,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,0.5,0.14285714285714285,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.8571428571428572,0.5454545454545454,0.0,0,0,0.30508474576271183,0.14285714285714285,0.08333333333333333,0,0,-1.0,-1.0,-1.0,-1,0
m2_3288_m3_1566,m2_3288,m3_1566,0,0.5,0.1,0.0,0,0,0.33333333333333337,0.0,0.0,0,0,0.5,0.16666666666666666,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.7142857142857143,0.38461538461538464,0.0,0,0,0.23529411764705888,0.03361344537815126,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_3873_m3_2775,m2_3873,m3_2775,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.8571428571428572,0.5454545454545454,0.0,0,0,0.375,0.18867924528301888,0.125,0,0,-1.0,-1.0,-1.0,-1,0
m2_3252_m3_3161,m2_3252,m3_3161,0,0.4,0.09090909090909091,0.0,0,0,0.33333333333333337,0.0,0.0,0,0,0.5,0.14285714285714285,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.875,0.5833333333333334,0.0,0,0,0.25,0.012987012987012988,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_3416_m3_2458,m2_3416,m3_2458,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.5,0.16666666666666666,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.8571428571428572,0.5,0.0,0,0,0.23404255319148937,0.038461538461538464,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_106_m3_3744,m2_106,m3_3744,0,0.0,0.0,0.0,0,0,0.33333333333333337,0.0,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.8571428571428572,0.5,0.0,0,0,0.25,0.24369747899159663,0.18181818181818182,0,0,-1.0,-1.0,-1.0,-1,0
m2_1467_m3_2391,m2_1467,m3_2391,0,0.16666666666666663,0.08333333333333333,0.0,0,0,0.33333333333333337,0.0,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.875,0.5833333333333334,0.0,0,0,0.2222222222222222,0.03225806451612903,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_1260_m3_715,m2_1260,m3_715,0,0.5,0.1,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.8571428571428572,0.5454545454545454,0.0,0,0,0.234375,0.05,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_1715_m3_3125,m2_1715,m3_3125,0,0.4,0.09090909090909091,0.0,0,0,0.33333333333333337,0.0,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.8571428571428572,0.5454545454545454,0.0,0,0,0.17460317460317465,0.10091743119266056,0.11764705882352941,0,0,-1.0,-1.0,-1.0,-1,0
m2_1875_m3_2189,m2_1875,m3_2189,0,0.19999999999999996,0.0,0.0,0,0,0.6666666666666667,0.2857142857142857,1.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.7142857142857143,0.2857142857142857,0.0,0,0,0.18947368421052635,0.03508771929824561,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_2263_m3_1079,m2_2263,m3_1079,0,0.4,0.09090909090909091,0.0,0,0,0.6666666666666667,0.2857142857142857,1.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.7142857142857143,0.38461538461538464,0.0,0,0,0.22580645161290325,0.03389830508474576,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_2112_m3_468,m2_2112,m3_468,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.5,0.16666666666666666,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.5,0.14285714285714285,0.0,0,0,0.4666666666666667,0.2857142857142857,0.16666666666666666,0,0,-1.0,-1.0,-1.0,-1,0
m2_1875_m3_1110,m2_1875,m3_1110,0,0.19999999999999996,0.0,0.0,0,0,0.6666666666666667,0.2857142857142857,1.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.7142857142857143,0.2857142857142857,0.0,0,0,0.1585365853658537,0.018867924528301886,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_1155_m3_97,m2_1155,m3_97,0,0.4,0.09090909090909091,0.0,0,0,0.33333333333333337,0.0,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.875,0.7272727272727273,0.0,0,0,0.2647058823529411,0.14516129032258066,0.09090909090909091,0,0,-1.0,-1.0,-1.0,-1,0
m2_3708_m3_2306,m2_3708,m3_2306,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.5,0.14285714285714285,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.875,0.7272727272727273,0.0,0,0,0.23529411764705888,0.10047846889952153,0.0967741935483871,0,0,-1.0,-1.0,-1.0,-1,0
m2_2976_m3_3157,m2_2976,m3_3157,0,0.0,0.0,0.0,0,0,0.33333333333333337,0.0,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.8571428571428572,0.5454545454545454,0.0,0,0,0.30434782608695654,0.20512820512820512,0.16666666666666666,0,0,-1.0,-1.0,-1.0,-1,0
m2_1319_m3_2091,m2_1319,m3_2091,0,0.19999999999999996,0.09090909090909091,0.0,0,0,-1.0,-1.0,-1.0,-1,1,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.875,0.5833333333333334,0.0,0,0,0.4,0.3448275862068966,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,0
m2_3215_m3_255,m2_3215,m3_255,0,0.19999999999999996,0.0,0.0,0,0,0.33333333333333337,0.0,0.0,0,0,0.5,0.14285714285714285,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.7142857142857143,0.38461538461538464,0.0,0,0,0.19999999999999996,0.2564102564102564,0.16666666666666666,0,0,-1.0,-1.0,-1.0,-1,0
m2_957_m3_382,m2_957,m3_382,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.18181818181818177,0.03225806451612903,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_3483_m3_3109,m2_3483,m3_3109,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.19999999999999996,0.032520325203252036,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_2265_m3_2768,m2_2265,m3_2768,0,0.19999999999999996,0.09090909090909091,0.0,0,0,0.33333333333333337,0.0,0.0,0,0,0.5,0.14285714285714285,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.875,0.7272727272727273,0.0,0,0,0.3214285714285714,0.05555555555555555,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_2112_m3_1742,m2_2112,m3_1742,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.15909090909090906,0.012987012987012988,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_125_m3_2332,m2_125,m3_2332,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.09868421052631582,0.03773584905660377,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_3911_m3_176,m2_3911,m3_176,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.1842105263157895,0.02666666666666667,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_2430_m3_2926,m2_2430,m3_2926,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.22499999999999998,0.0136986301369863,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_3841_m3_485,m2_3841,m3_485,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.18867924528301883,0.014084507042253521,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_2407_m3_2505,m2_2407,m3_2505,0,0.19999999999999996,0.0,0.0,0,0,0.6666666666666667,0.2857142857142857,1.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.8571428571428572,0.5454545454545454,0.0,0,0,0.303030303030303,0.09259259259259259,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_1405_m3_2414,m2_1405,m3_2414,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.20454545454545459,0.01875,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_787_m3_686,m2_787,m3_686,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.1333333333333333,0.01818181818181818,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_2232_m3_1867,m2_2232,m3_1867,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.18181818181818177,0.009174311926605505,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_2180_m3_1648,m2_2180,m3_1648,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.21739130434782605,0.01834862385321101,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_1857_m3_2453,m2_1857,m3_2453,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.1428571428571429,0.013888888888888888,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_2582_m3_45,m2_2582,m3_45,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.1875,0.01694915254237288,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_3847_m3_101,m2_3847,m3_101,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.19047619047619047,0.03125,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_2557_m3_48,m2_2557,m3_48,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.15384615384615385,0.014285714285714285,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_1473_m3_3050,m2_1473,m3_3050,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,1,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.20512820512820518,0.0136986301369863,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_3170_m3_2976,m2_3170,m3_2976,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.180327868852459,0.05825242718446602,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_1226_m3_1536,m2_1226,m3_1536,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,1,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.1428571428571429,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_3417_m3_2802,m2_3417,m3_2802,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.11111111111111116,0.017857142857142856,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_2511_m3_2400,m2_2511,m3_2400,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.19999999999999996,0.016666666666666666,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_1184_m3_3682,m2_1184,m3_3682,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.19298245614035092,0.014925373134328358,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_2192_m3_3682,m2_2192,m3_3682,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.1228070175438597,0.015384615384615385,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_2540_m3_2077,m2_2540,m3_2077,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.1724137931034483,0.0425531914893617,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_3029_m3_807,m2_3029,m3_807,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.14814814814814814,0.038461538461538464,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_3854_m3_830,m2_3854,m3_830,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.21212121212121215,0.016129032258064516,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_3144_m3_1518,m2_3144,m3_1518,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.21621621621621623,0.017241379310344827,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_152_m3_512,m2_152,m3_512,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.1333333333333333,0.023255813953488372,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_1337_m3_830,m2_1337,m3_830,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.1515151515151515,0.041666666666666664,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_2203_m3_1536,m2_2203,m3_1536,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.11363636363636365,0.011235955056179775,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_3417_m3_1457,m2_3417,m3_1457,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.21739130434782605,0.014084507042253521,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_2716_m3_1957,m2_2716,m3_1957,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.12903225806451613,0.017241379310344827,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_1467_m3_2789,m2_1467,m3_2789,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.2075471698113207,0.0125,0.0,0,0,-1.0,-1.0,-1.0,-1,0
m2_2652_m3_738,m2_2652,m3_738,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.5,0.16666666666666666,0.0,0,0,0.1875,0.0,0.0,0,0,0.875,0.7272727272727273,0.0,0,0,0.3939393939393939,0.23255813953488372,0.25,0,0,-1.0,-1.0,-1.0,-1,0
