ids,l_id,r_id,label,length_lev_sim,length_jac_q3_sim,length_jac_an_sim,length_exact_sim,length_all_missing,year_lev_sim,year_jac_q3_sim,year_jac_an_sim,year_exact_sim,year_all_missing,number_lev_sim,number_jac_q3_sim,number_jac_an_sim,number_exact_sim,number_all_missing,album_lev_sim,album_jac_q3_sim,album_jac_an_sim,album_exact_sim,album_all_missing,language_lev_sim,language_jac_q3_sim,language_jac_an_sim,language_exact_sim,language_all_missing,title_lev_sim,title_jac_q3_sim,title_jac_an_sim,title_exact_sim,title_all_missing,artist_lev_sim,artist_jac_q3_sim,artist_jac_an_sim,artist_exact_sim,artist_all_missing
m5_802_m3_2347,m5_802,m3_2347,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.15000000000000002,0.0,0.0,0,0,0.7727272727272727,0.3333333333333333,0.0,0,0
m5_3037_m3_1942,m5_3037,m3_1942,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,0.16666666666666663,0.054945054945054944,0.06666666666666667,0,0,1.0,1.0,1.0,1,0
m5_2142_m3_3160,m5_2142,m3_3160,0,0.16666666666666663,0.0,0.0,0,0,0.5,0.2222222222222222,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.26530612244897955,0.021505376344086023,0.0,0,0,0.0,0.0,0.0,0,0
m5_3717_m3_2420,m5_3717,m3_2420,0,0.16666666666666663,0.0,0.0,0,0,0.5,0.2222222222222222,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.1095890410958904,0.022727272727272728,0.06666666666666667,0,0,0.0,0.0,0.0,0,0
m5_1753_m3_405,m5_1753,m3_405,0,0.16666666666666663,0.0,0.0,0,0,0.25,0.0,0.0,0,0,0.5,0.14285714285714285,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.19999999999999996,0.07017543859649122,0.0,0,0,0.06666666666666665,0.0,0.0,0,0
m5_2992_m3_3822,m5_2992,m3_3822,0,0.19999999999999996,0.0,0.0,0,0,0.25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.15000000000000002,0.0,0.0,0,0,0.23404255319148937,0.04712041884816754,0.03333333333333333,0,0,1.0,1.0,1.0,1,0
m5_2072_m3_90,m5_2072,m3_90,0,0.16666666666666663,0.08333333333333333,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.22368421052631582,0.03571428571428571,0.0,0,0,0.03703703703703709,0.0,0.0,0,0
m5_3584_m3_883,m5_3584,m3_883,0,0.0,0.0,0.0,0,0,0.5,0.2222222222222222,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.2142857142857143,0.14583333333333334,0.14285714285714285,0,0,0.09999999999999998,0.0,0.0,0,0
m5_1458_m3_3320,m5_1458,m3_3320,0,0.16666666666666663,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.11627906976744184,0.04081632653061224,0.0,0,0,0.2666666666666667,0.06451612903225806,0.0,0,0
m5_1395_m3_2178,m5_1395,m3_2178,0,0.19999999999999996,0.07692307692307693,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.14814814814814814,0.0,0.0,0,0,0.0,0.0,0.0,0,0
m5_1076_m3_1630,m5_1076,m3_1630,0,0.0,0.0,0.0,0,0,0.25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.3142857142857143,0.09375,0.14285714285714285,0,0,0.26315789473684215,0.0,0.0,0,0
m5_1895_m3_2832,m5_1895,m3_2832,0,0.16666666666666663,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,1,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.13953488372093026,0.0392156862745098,0.0,0,0,0.07692307692307687,0.0,0.0,0,0
m5_810_m3_1274,m5_810,m3_1274,0,0.16666666666666663,0.0,0.0,0,0,0.25,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.08108108108108103,0.0,0.0,0,0,0.1333333333333333,0.0,0.0,0,0
m5_992_m3_1124,m5_992,m3_1124,0,0.16666666666666663,0.0,0.0,0,0,0.5,0.2222222222222222,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.08333333333333337,0.0,0.0,0,0
m5_295_m3_385,m5_295,m3_385,0,0.0,0.0,0.0,0,0,0.25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.20512820512820518,0.037037037037037035,0.0,0,0,0.1333333333333333,0.0,0.0,0,0
m5_125_m3_747,m5_125,m3_747,0,0.16666666666666663,0.0,0.0,0,0,0.25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.11111111111111116,0.0,0.0,0,0,0.0,0.0,0.0,0,0
m5_3346_m3_432,m5_3346,m3_432,0,0.0,0.0,0.0,0,0,0.25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.23529411764705888,0.030612244897959183,0.05555555555555555,0,0,0.0,0.0,0.0,0,0
m5_443_m3_2960,m5_443,m3_2960,0,0.0,0.0,0.0,0,0,0.5,0.2222222222222222,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.375,0.19672131147540983,0.07692307692307693,0,0,0.1333333333333333,0.0,0.0,0,0
m5_3089_m3_1151,m5_3089,m3_1151,0,0.16666666666666663,0.07692307692307693,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.18604651162790697,0.014925373134328358,0.0,0,0,0.0,0.0,0.0,0,0
m5_3103_m3_314,m5_3103,m3_314,0,0.0,0.0,0.0,0,0,0.25,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.26956521739130435,0.17557251908396945,0.18181818181818182,0,0,0.125,0.0,0.0,0,0
m5_3708_m3_1391,m5_3708,m3_1391,0,0.16666666666666663,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.1785714285714286,0.050505050505050504,0.0625,0,0,0.06666666666666665,0.0,0.0,0,0
m5_3470_m3_3136,m5_3470,m3_3136,0,0.16666666666666663,0.0,0.0,0,0,0.25,0.1,0.0,0,0,0.0,0.0,0.0,0,0,0.4285714285714286,0.23076923076923078,0.16666666666666666,0,0,1.0,1.0,1.0,1,0,0.25,0.03333333333333333,0.0,0,0,0.17647058823529416,0.0,0.0,0,0
m5_333_m3_232,m5_333,m3_232,0,0.16666666666666663,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.2195121951219512,0.05084745762711865,0.0,0,0,0.06666666666666665,0.0,0.0,0,0
m5_195_m3_358,m5_195,m3_358,0,0.16666666666666663,0.0,0.0,0,0,0.4,0.2,0.5,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.1351351351351351,0.05,0.07142857142857142,0,0,0.23076923076923073,0.0,0.0,0,0
m5_3637_m3_1168,m5_3637,m3_1168,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.5,0.16666666666666666,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.11111111111111116,0.0,0.0,0,0,0.16666666666666663,0.0,0.0,0,0
m5_1447_m3_24,m5_1447,m3_24,0,0.16666666666666663,0.07142857142857142,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.2545454545454545,0.08791208791208792,0.1111111111111111,0,0,0.23076923076923073,0.03571428571428571,0.0,0,0
m5_458_m3_1051,m5_458,m3_1051,0,0.16666666666666663,0.07142857142857142,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.18518518518518523,0.08571428571428572,0.0,0,0,0.08333333333333337,0.0,0.0,0,0
m5_1362_m3_2519,m5_1362,m3_2519,0,0.33333333333333337,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.21875,0.0,0.0,0,0,0.11111111111111116,0.0,0.0,0,0
m5_3813_m3_2971,m5_3813,m3_2971,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.09999999999999998,0.0,0.0,0,0,0.2222222222222222,0.0,0.0,0,0
m5_3470_m3_2221,m5_3470,m3_2221,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.21052631578947367,0.08163265306122448,0.2222222222222222,0,0,0.2857142857142857,0.0,0.0,0,0
m5_1986_m3_2925,m5_1986,m3_2925,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,1,0.0,0.0,0.0,0,0,0.6363636363636364,0.38235294117647056,0.5,0,0,1.0,1.0,1.0,1,0,0.18181818181818177,0.0,0.0,0,0,0.2857142857142857,0.03571428571428571,0.0,0,0
m5_564_m3_51,m5_564,m3_51,0,0.0,0.0,0.0,0,0,0.25,0.0,0.0,0,0,0.5,0.14285714285714285,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.140625,0.012345679012345678,0.0,0,0,0.15384615384615385,0.017543859649122806,0.0,0,0
m5_705_m3_683,m5_705,m3_683,0,0.16666666666666663,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.5,0.16666666666666666,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.18181818181818177,0.045454545454545456,0.0,0,0,0.2941176470588235,0.0,0.0,0,0
m5_3554_m3_2946,m5_3554,m3_2946,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.25,0.21052631578947367,0.16666666666666666,0,0,0.4375,0.0,0.0,0,0
m5_1317_m3_970,m5_1317,m3_970,0,0.16666666666666663,0.07142857142857142,0.0,0,0,0.25,0.0,0.0,0,0,0.5,0.16666666666666666,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.3846153846153846,0.15,0.2,0,0,0.4545454545454546,0.19047619047619047,0.0,0,0
m5_3218_m3_3912,m5_3218,m3_3912,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.21568627450980393,0.11842105263157894,0.08,0,0,0.9583333333333334,0.8214285714285714,0.4,0,0
m5_2466_m3_382,m5_2466,m3_382,0,0.33333333333333337,0.15384615384615385,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.5,0.14285714285714285,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.2727272727272727,0.16666666666666666,0.09090909090909091,0,0,0.25,0.0,0.0,0,0
m5_1968_m3_3564,m5_1968,m3_3564,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.5,0.14285714285714285,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.10344827586206895,0.0,0.0,0,0,0.725,0.43636363636363634,0.5,0,0
m5_3418_m3_1812,m5_3418,m3_1812,0,0.0,0.0,0.0,0,0,0.25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.12631578947368416,0.0,0.0,0,0,0.8666666666666667,0.6842105263157895,0.3333333333333333,0,0
m5_754_m3_2767,m5_754,m3_2767,0,0.16666666666666663,0.07142857142857142,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.5,0.16666666666666666,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.24242424242424243,0.04918032786885246,0.0,0,0,0.375,0.034482758620689655,0.0,0,0
m5_3819_m3_90,m5_3819,m3_90,0,0.16666666666666663,0.08333333333333333,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.5,0.4,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.2222222222222222,0.06666666666666667,0.14285714285714285,0,0,0.15384615384615385,0.0,0.0,0,0
m5_2224_m3_1841,m5_2224,m3_1841,0,0.25,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,1,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.16326530612244894,0.0,0.0,0,0,0.8888888888888888,0.6153846153846154,0.0,0,0
m5_2013_m3_3585,m5_2013,m3_3585,0,0.19999999999999996,0.0,0.0,0,0,0.25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0714285714285714,0.045454545454545456,0.0,0,0,1.0,1.0,1.0,1,0,0.7333333333333334,0.5,0.5,0,0,0.0,0.0,0.0,0,0
m5_3494_m3_657,m5_3494,m3_657,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.5,0.14285714285714285,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.6666666666666667,0.3333333333333333,0.0,0,0,0.22099447513812154,0.043478260869565216,0.027777777777777776,0,0,1.0,1.0,1.0,1,0
m5_2437_m3_1536,m5_2437,m3_1536,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,1,0.5,0.14285714285714285,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.19047619047619047,0.017543859649122806,0.0,0,0,0.5789473684210527,0.3333333333333333,0.5,0,0
m5_1237_m3_2370,m5_1237,m3_2370,0,0.16666666666666663,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.5,0.16666666666666666,0.0,0,0,0.3214285714285714,0.20454545454545456,0.16666666666666666,0,0,1.0,1.0,1.0,1,0,0.2727272727272727,0.09615384615384616,0.0,0,0,0.23076923076923073,0.11538461538461539,0.0,0,0
m5_2118_m3_3912,m5_2118,m3_3912,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.24183006535947715,0.09302325581395349,0.10714285714285714,0,0,0.9583333333333334,0.8214285714285714,0.4,0,0
m5_513_m3_1633,m5_513,m3_1633,0,0.16666666666666663,0.08333333333333333,0.0,0,0,0.5,0.2222222222222222,0.0,0,0,0.5,0.16666666666666666,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.19999999999999996,0.0,0.0,0,0,0.09523809523809523,0.0,0.0,0,0,1.0,1.0,1.0,1,0
m5_3638_m3_575,m5_3638,m3_575,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.5,0.14285714285714285,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.4042553191489362,0.26785714285714285,0.2222222222222222,0,0,0.19999999999999996,0.0,0.0,0,0
m5_3789_m3_1579,m5_3789,m3_1579,0,0.16666666666666663,0.07142857142857142,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0,0.8571428571428572,0.5454545454545454,0.0,0,0,0.32258064516129037,0.23404255319148937,0.25,0,0,0.16666666666666663,0.0,0.0,0,0
m5_2979_m3_3344,m5_2979,m3_3344,0,0.33333333333333337,0.15384615384615385,0.0,0,0,0.25,0.0,0.0,0,0,0.5,0.16666666666666666,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.20967741935483875,0.011494252873563218,0.0,0,0,0.19999999999999996,0.0,0.0,0,0
m5_2655_m3_1016,m5_2655,m3_1016,0,0.16666666666666663,0.07142857142857142,0.0,0,0,0.5,0.0,0.0,0,0,0.5,0.14285714285714285,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.28,0.11940298507462686,0.09090909090909091,0,0,0.0,0.0,0.0,0,0
m5_3111_m3_2409,m5_3111,m3_2409,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,0.5,0.14285714285714285,0.0,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.5517241379310345,0.2553191489361702,0.16666666666666666,0,0,0.20833333333333337,0.02857142857142857,0.0,0,0
m5_1205_m3_2412,m5_1205,m3_2412,0,0.0,0.0,0.0,0,0,0.25,0.1,0.0,0,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0,0.125,0.0,0.0,0,0,0.1333333333333333,0.0196078431372549,0.0,0,0,0.33333333333333337,0.16666666666666666,0.3333333333333333,0,0
m5_3676_m3_2649,m5_3676,m3_2649,0,0.4,0.16666666666666666,0.0,0,0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0,0.125,0.07692307692307693,0.0,0,0,0.08333333333333337,0.0,0.0,0,0,0.0,0.0,1.0,0,0
m5_1149_m3_2364,m5_1149,m3_2364,0,0.0,0.0,0.0,0,0,0.25,0.0,0.0,0,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0,0.7142857142857143,0.38461538461538464,0.0,0,0,0.08823529411764708,0.022222222222222223,0.0,0,0,0.0,0.0,0.0,0,0
