ids,l_id,r_id,label,length_lev_sim,length_jac_q3_sim,length_jac_an_sim,length_exact_sim,length_all_missing,year_lev_sim,year_jac_q3_sim,year_jac_an_sim,year_exact_sim,year_all_missing,number_lev_sim,number_jac_q3_sim,number_jac_an_sim,number_exact_sim,number_all_missing,album_lev_sim,album_jac_q3_sim,album_jac_an_sim,album_exact_sim,album_all_missing,language_lev_sim,language_jac_q3_sim,language_jac_an_sim,language_exact_sim,language_all_missing,title_lev_sim,title_jac_q3_sim,title_jac_an_sim,title_exact_sim,title_all_missing,artist_lev_sim,artist_jac_q3_sim,artist_jac_an_sim,artist_exact_sim,artist_all_missing
m1_2646_m3_1669,m1_2646,m3_1669,0,0.0,0.0,0.0,0,0,0.25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.25806451612903225,0.10526315789473684,1.0,0,0,0.0,0.0,1.0,0,0
m1_902_m3_3420,m1_902,m3_3420,0,0.0,0.0,0.0,0,0,0.5,0.2222222222222222,0.0,0,0,0.33333333333333337,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.6428571428571428,0.3770491803278688,0.5,0,0,0.1333333333333333,0.0,0.0,0,0
m1_3102_m3_3127,m1_3102,m3_3127,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.19999999999999996,0.08095238095238096,0.058823529411764705,0,0,0.9545454545454546,0.8076923076923077,0.5,0,0
m1_673_m3_1144,m1_673,m3_1144,0,0.19999999999999996,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.33333333333333337,0.14285714285714285,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.17948717948717952,0.016666666666666666,0.0,0,0,0.5714285714285714,0.42105263157894735,0.3333333333333333,0,0
m1_1556_m3_3803,m1_1556,m3_3803,0,0.16666666666666663,0.0,0.0,0,0,0.5,0.0,0.0,0,0,0.33333333333333337,0.14285714285714285,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.19587628865979378,0.022388059701492536,0.043478260869565216,0,0,0.5217391304347826,0.4444444444444444,0.6666666666666666,0,0
m1_1641_m3_1110,m1_1641,m3_1110,0,0.19999999999999996,0.07692307692307693,0.0,0,0,0.25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.4155844155844156,0.16379310344827586,0.11764705882352941,0,0,0.19999999999999996,0.08333333333333333,1.0,0,0
m1_827_m3_107,m1_827,m3_107,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.171875,0.008849557522123894,0.0,0,0,0.9130434782608696,0.7241379310344828,0.5,0,0
m1_2992_m3_1032,m1_2992,m3_1032,0,0.19999999999999996,0.07692307692307693,0.0,0,0,0.25,0.0,0.0,0,0,0.33333333333333337,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.2282608695652174,0.14184397163120568,0.19230769230769232,0,0,0.7333333333333334,0.36,0.2,0,0
m1_2340_m3_3912,m1_2340,m3_3912,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.33333333333333337,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.196078431372549,0.06666666666666667,0.09090909090909091,0,0,0.9583333333333334,0.8214285714285714,0.4,0,0
m1_2721_m3_1022,m1_2721,m3_1022,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,0.33333333333333337,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.9285714285714286,0.7222222222222222,0.25,0,0
m1_3301_m3_1539,m1_3301,m3_1539,0,0.19999999999999996,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.6666666666666667,0.2857142857142857,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.49090909090909096,0.26582278481012656,0.3076923076923077,0,0,0.1333333333333333,0.0,0.0,0,0
m1_2804_m3_2019,m1_2804,m3_2019,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.15217391304347827,0.07462686567164178,0.043478260869565216,0,0,0.95,0.7916666666666666,0.25,0,0
m1_3767_m3_2974,m1_3767,m3_2974,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.33333333333333337,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.2545454545454545,0.05154639175257732,0.07142857142857142,0,0,0.9285714285714286,0.7222222222222222,0.3333333333333333,0,0
m1_2309_m3_2775,m1_2309,m3_2775,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.19999999999999996,0.05,0.0,0,0,0.7777777777777778,0.3333333333333333,1.0,0,0
m1_1102_m3_2112,m1_1102,m3_2112,0,0.0,0.0,0.0,0,0,0.25,0.0,0.0,0,0,0.33333333333333337,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.06382978723404253,0.0,0.0,0,0,0.37209302325581395,0.3409090909090909,1.0,0,0
m1_1910_m3_1185,m1_1910,m3_1185,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.18934911242603547,0.043010752688172046,0.037037037037037035,0,0,0.9090909090909091,0.6666666666666666,0.4,0,0
m1_3383_m3_2748,m1_3383,m3_2748,0,0.0,0.0,0.0,0,0,0.25,0.0,0.0,0,0,0.6666666666666667,0.2857142857142857,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.5862068965517242,0.32098765432098764,0.3888888888888889,0,0,0.09999999999999998,0.0,0.0,0,0
m1_2358_m3_1981,m1_2358,m3_1981,0,0.19999999999999996,0.0,0.0,0,0,0.5,0.2222222222222222,0.0,0,0,0.33333333333333337,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.6428571428571428,0.3770491803278688,0.5,0,0,0.19999999999999996,0.0,0.0,0,0
m1_786_m3_361,m1_786,m3_361,0,-1.0,-1.0,-1.0,-1,0,0.25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.1724137931034483,0.023809523809523808,1.0,0,0,0.08333333333333337,0.0,1.0,0,0
m1_1702_m3_491,m1_1702,m3_491,0,0.0,0.0,0.0,0,0,0.25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.21052631578947367,0.06542056074766354,0.047619047619047616,0,0,0.9411764705882353,0.85,0.3333333333333333,0,0
m1_1394_m3_989,m1_1394,m3_989,0,0.19999999999999996,0.07692307692307693,0.0,0,0,0.25,0.1,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.2583732057416268,0.09019607843137255,0.1,0,0,0.9130434782608696,0.7241379310344828,0.5,0,0
m1_2631_m3_1049,m1_2631,m3_1049,0,0.19999999999999996,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.6666666666666667,0.2857142857142857,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.23611111111111116,0.06315789473684211,0.0625,0,0,0.75,0.6666666666666666,0.6,0,0
m1_612_m3_3755,m1_612,m3_3755,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.11111111111111116,0.0,0.0,0,0,0.9545454545454546,0.88,1.0,0,0
m1_612_m3_2624,m1_612,m3_2624,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,1,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.18055555555555558,0.0,0.0,0,0,0.9545454545454546,0.8076923076923077,1.0,0,0
m1_2575_m3_3637,m1_2575,m3_3637,0,0.0,0.0,0.0,0,0,0.5,0.2222222222222222,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.23364485981308414,0.038461538461538464,0.04,0,0,0.9583333333333334,0.8888888888888888,0.5,0,0
m1_827_m3_3637,m1_827,m3_3637,0,0.0,0.0,0.0,0,0,0.25,0.1,0.0,0,0,0.5,0.16666666666666666,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.2149532710280374,0.012269938650306749,0.041666666666666664,0,0,0.875,0.6451612903225806,0.5,0,0
m1_2556_m3_3343,m1_2556,m3_3343,0,0.19999999999999996,0.07692307692307693,0.0,0,0,-1.0,-1.0,-1.0,-1,1,0.33333333333333337,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,0.10650887573964496,0.00558659217877095,0.0,0,0,0.9565217391304348,0.8148148148148148,0.5,0,0
m1_3607_m3_577,m1_3607,m3_577,0,0.19999999999999996,0.07692307692307693,0.0,0,0,-1.0,-1.0,-1.0,-1,1,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.23404255319148937,0.0,0.0,0,0,0.9666666666666667,0.8529411764705882,0.6666666666666666,0,0
m1_827_m3_2306,m1_827,m3_2306,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.5,0.16666666666666666,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.19117647058823528,0.005494505494505495,0.0,0,0,0.9130434782608696,0.7241379310344828,0.5,0,0
m1_3102_m3_1251,m1_3102,m3_1251,0,0.4,0.18181818181818182,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.2222222222222222,0.027906976744186046,0.0,0,0,0.9545454545454546,0.8076923076923077,0.5,0,0
m1_803_m3_1911,m1_803,m3_1911,0,0.0,0.0,0.0,0,0,0.5,0.1,0.0,0,0,0.33333333333333337,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.24468085106382975,0.039735099337748346,0.08333333333333333,0,0,0.9565217391304348,0.8148148148148148,0.5,0,0
m1_847_m3_3912,m1_847,m3_3912,0,0.19999999999999996,0.07692307692307693,0.0,0,0,0.0,0.0,0.0,0,0,0.33333333333333337,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.24836601307189543,0.10152284263959391,0.09375,0,0,0.9583333333333334,0.8214285714285714,0.4,0,0
m1_1489_m3_3343,m1_1489,m3_3343,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.33333333333333337,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,0.24,0.06097560975609756,0.0,0,0,0.9565217391304348,0.8148148148148148,0.5,0,0
m1_1213_m3_2141,m1_1213,m3_2141,0,0.4,0.16666666666666666,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.18085106382978722,0.018633540372670808,0.0,0,0,0.9047619047619048,0.5862068965517241,1.0,0,0
m1_827_m3_989,m1_827,m3_989,0,0.19999999999999996,0.07692307692307693,0.0,0,0,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.20430107526881724,0.014184397163120567,0.0,0,0,0.9130434782608696,0.7241379310344828,0.5,0,0
m1_1665_m3_2624,m1_1665,m3_2624,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.33333333333333337,0.14285714285714285,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.23376623376623373,0.014814814814814815,0.0,0,0,0.9545454545454546,0.8076923076923077,1.0,0,0
m1_3798_m3_1146,m1_3798,m3_1146,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.2551020408163265,0.031914893617021274,0.022727272727272728,0,0,0.9230769230769231,0.7241379310344828,1.0,0,0
m1_2501_m3_18,m1_2501,m3_18,0,0.4,0.07692307692307693,0.0,0,0,0.25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.43999999999999995,0.2535211267605634,0.2,0,0,0.5263157894736843,0.25,1.0,0,0
m1_2934_m3_3360,m1_2934,m3_3360,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.13636363636363635,0.0,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.27586206896551724,0.018867924528301886,0.0,0,0,0.9333333333333333,0.7368421052631579,1.0,0,0
