ids,title_lev_sim,title_jac_q3_sim,title_jac_an_sim,title_rel_jac_an_sim,title_containment_sim,title_exact_sim,author_lev_sim,author_jac_q3_sim,author_jac_an_sim,author_rel_jac_an_sim,author_containment_sim,author_exact_sim,pages_num_abs_diff_sim,pubdate_days_diff_sim,pubdate_months_diff_sim,pubdate_years_diff_sim,binding_exact_sim,publisher_lev_sim,publisher_jac_q3_sim,publisher_jac_an_sim,publisher_rel_jac_an_sim,publisher_containment_sim,publisher_exact_sim,label
ban_1056_half_1810,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9642114024136496,0.8649805447470817,0.8646362098138748,0.8571428571428572,-1.0,0.3571428571428571,0.15,0.2,0.2,0.5,0.0,0
ban_2373_half_1535,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9910528506034124,0.7481934408004447,0.7478849407783418,0.7551020408163265,-1.0,0.18181818181818177,0.025,0.0,0.0,0.0,0.0,0
ban_2409_half_1111,0.5769230769230769,0.2702702702702703,0.2857142857142857,0.2857142857142857,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9783603828547649,0.9806559199555308,0.9813874788494078,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
ban_1828_half_1137,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9933416562630045,1.0,1.0,1.0,-1.0,0.29166666666666663,0.022727272727272728,0.0,0.0,0.0,0.0,1
ban_1938_half_2638,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9989596337910944,0.9762645914396887,0.9763113367174281,0.9795918367346939,-1.0,0.17647058823529416,0.38461538461538464,0.5,0.5,0.6666666666666666,0.0,0
ban_1079_half_532,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9854348730753225,0.9817120622568093,0.9813874788494078,0.9795918367346939,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
ban_178_half_164,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9912609238451935,1.0,1.0,1.0,-1.0,0.5416666666666667,0.5185185185185185,0.5,0.5,1.0,0.0,1
ban_2787_half_2019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9950062421972534,0.9007782101167315,0.9001692047377327,0.9183673469387755,-1.0,0.52,0.34375,0.25,0.25,0.5,0.0,0
ban_517_half_998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9990550305725403,1.0,1.0,-1.0,0.16000000000000003,0.0,0.0,0.0,0.0,0.0,1
ban_2305_half_2347,0.43000000000000005,0.34285714285714286,0.3684210526315789,0.5294117647058824,0.7777777777777778,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9966708281315023,0.9962757087270706,0.9949238578680203,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
ban_62_half_80,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9912609238451935,1.0,1.0,1.0,-1.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,1
ban_2476_half_2978,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9970869746150645,1.0,1.0,1.0,-1.0,0.16666666666666663,0.0,0.0,0.0,0.0,0.0,1
ban_16199_half_741,0.12195121951219512,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8593424885559717,0.7918843802112284,0.7918781725888324,0.7959183673469388,-1.0,0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0
ban_996_half_769,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9969983324068927,0.9983079526226735,1.0,-1.0,0.33333333333333337,0.17647058823529413,0.0,0.0,0.0,0.0,1
ban_2060_half_2468,0.2191780821917808,0.2,0.25,0.25,0.6,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9977111943404078,1.0,1.0,1.0,-1.0,0.23684210526315785,0.07692307692307693,0.1,0.1,0.25,0.0,1
ban_1868_half_802,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9950062421972534,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
ban_346_half_2641,0.15625,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.35,0.3333333333333333,0.3333333333333333,0.5,0.0,0.9689970869746151,0.8885491939966648,0.8900169204737732,0.8775510204081632,-1.0,0.1923076923076923,0.058823529411764705,0.0,0.0,0.0,0.0,0
ban_866_half_1295,0.29032258064516125,0.2571428571428571,0.2,0.2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
ban_664_half_749,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9966708281315023,1.0,1.0,1.0,-1.0,0.3214285714285714,0.15,0.2,0.2,0.5,0.0,1
ban_2293_half_1582,0.12195121951219512,0.036585365853658534,0.0,0.07692307692307693,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9631710362047441,0.9969427459699833,0.9983079526226735,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
ban_1934_half_2072,0.625,0.2857142857142857,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9866833125260092,0.9797665369649805,0.9796954314720813,0.9795918367346939,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
ban_269_half_208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.23684210526315785,0.07692307692307693,0.1,0.1,0.25,0.0,1
ban_776_half_713,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9964627548897211,0.9891050583657588,0.988155668358714,0.9795918367346939,-1.0,0.6666666666666667,0.4074074074074074,0.5,0.5,0.6666666666666666,0.0,1
ban_246_half_560,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9925093632958801,0.9591439688715954,0.9593908629441624,0.9591836734693877,-1.0,0.25,0.0425531914893617,0.0,0.0,0.0,0.0,1
ban_2421_half_1589,0.1578947368421053,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9966708281315023,0.9574763757643135,0.9576988155668359,0.9591836734693877,-1.0,0.16666666666666663,0.10869565217391304,0.14285714285714285,0.14285714285714285,0.5,0.0,0
ban_1120_half_1698,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.36363636363636365,0.041666666666666664,0.0,0.0,0.0,0.0,1
ban_1063_half_809,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9952143154390345,1.0,1.0,1.0,-1.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,1
ban_1623_half_1130,0.11764705882352944,0.05555555555555555,0.14285714285714285,0.14285714285714285,0.25,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9947981689554724,0.8982768204558088,0.8984771573604061,0.8979591836734694,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
ban_1458_half_1839,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9991677070328756,0.9997776542523624,1.0,1.0,-1.0,0.1428571428571429,0.23076923076923078,0.0,0.0,0.0,0.0,1
ban_35_half_411,0.5405405405405406,0.2413793103448276,0.18181818181818182,0.18181818181818182,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9130253849354973,0.9440244580322401,0.9424703891708968,0.9387755102040817,-1.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0
ban_1681_half_261,0.0,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.0,1.0,0.864869371873263,0.8663282571912013,0.8775510204081632,-1.0,0.16666666666666663,0.0425531914893617,0.0,0.0,0.0,0.0,0
ban_1272_half_2540,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9866833125260092,-1.0,-1.0,-1.0,-1.0,0.36363636363636365,0.041666666666666664,0.0,0.0,0.0,0.0,0
ban_1774_half_2211,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.1071428571428571,0.0,0.0,0.0,0.0,0.0,1
ban_14346_half_280,0.1159420289855072,0.0,0.0,0.0,0.0,0.0,0.47058823529411764,0.3076923076923077,0.3333333333333333,0.3333333333333333,0.5,0.0,0.9972950478568456,-1.0,-1.0,-1.0,-1.0,0.1875,0.041666666666666664,0.0,0.0,0.0,0.0,0
ban_1882_half_2823,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9916770703287557,0.962201222901612,0.9627749576988156,0.9591836734693877,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
ban_490_half_559,0.7058823529411764,0.38461538461538464,0.5,0.5,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9914689970869747,0.9749861033907726,0.9763113367174281,0.9795918367346939,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
ban_1298_half_372,0.5,0.5555555555555556,0.5555555555555556,0.5555555555555556,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9968789013732834,0.9989438576987215,0.9983079526226735,1.0,-1.0,0.08333333333333337,0.0,0.0,0.0,0.0,0.0,1
ban_1206_half_2627,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9985434873075323,1.0,1.0,1.0,-1.0,0.7222222222222222,0.6923076923076923,0.6666666666666666,0.6666666666666666,1.0,0.0,1
ban_1712_half_798,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9637952559300874,0.9944413563090606,0.9932318104906938,0.9795918367346939,-1.0,0.1785714285714286,0.0,0.0,0.0,0.0,0.0,0
ban_1445_half_493,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9939658759883478,1.0,1.0,1.0,-1.0,0.33333333333333337,0.18181818181818182,0.0,0.0,0.0,0.0,1
ban_7771_half_916,0.07692307692307687,0.0,0.0,0.0,0.0,0.0,0.5625,0.3076923076923077,0.3333333333333333,0.3333333333333333,0.5,0.0,0.9933416562630045,-1.0,-1.0,-1.0,-1.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0
ban_728_half_585,0.29166666666666663,0.11428571428571428,0.2,0.2,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.994173949230129,0.9800444691495275,0.9813874788494078,1.0,-1.0,0.33333333333333337,0.18181818181818182,0.0,0.0,0.0,0.0,0
ban_341_half_232,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8206225680933852,0.8206429780033841,0.8163265306122449,-1.0,0.11538461538461542,0.0,0.0,0.0,0.0,0.0,0
ban_85_half_48,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9964627548897211,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
ban_15133_half_1572,0.21212121212121215,0.0,0.0,0.0,0.0,0.0,0.5833333333333333,0.35,0.3333333333333333,0.3333333333333333,0.5,0.0,0.980649188514357,0.8084491384102279,0.8071065989847716,0.8163265306122449,-1.0,0.35,0.18181818181818182,0.25,0.25,0.5,0.0,0
ban_1130_half_2641,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9989596337910944,1.0,1.0,1.0,-1.0,0.7222222222222222,0.6923076923076923,0.6666666666666666,0.6666666666666666,1.0,0.0,1
ban_892_half_1141,0.6545454545454545,0.6101694915254238,0.7,0.7,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
ban_2288_half_172,0.1842105263157895,0.0136986301369863,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9737827715355806,0.8748193440800445,0.8747884940778342,0.8775510204081632,-1.0,0.19999999999999996,0.13043478260869565,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0
ban_1588_half_2627,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9985434873075323,0.9311284046692607,0.9306260575296108,0.9387755102040817,-1.0,0.7222222222222222,0.6923076923076923,0.6666666666666666,0.6666666666666666,1.0,0.0,0
ban_954_half_791,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9970869746150645,1.0,1.0,1.0,-1.0,0.23684210526315785,0.07692307692307693,0.1,0.1,0.25,0.0,1
ban_1295_half_476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9945900957136912,1.0,1.0,1.0,-1.0,0.33333333333333337,0.18181818181818182,0.0,0.0,0.0,0.0,1
ban_12805_half_1400,0.1188118811881188,0.00909090909090909,0.0,0.0,0.0,0.0,0.5625,0.3333333333333333,0.25,0.25,0.5,0.0,0.951310861423221,-1.0,-1.0,-1.0,-1.0,0.15384615384615385,0.03571428571428571,0.0,0.0,0.0,0.0,0
ban_10632_half_1840,0.2142857142857143,0.06060606060606061,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.0,0.5625,0.32,0.25,0.25,0.5,0.0,0.974615064502705,-1.0,-1.0,-1.0,-1.0,0.1428571428571429,0.0,0.0,0.0,0.0,0.0,0
ban_1474_half_1819,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992217898832685,0.9983079526226735,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
ban_1565_half_1533,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9956304619225967,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
ban_1003_half_381,0.0714285714285714,0.09090909090909091,0.1111111111111111,0.1111111111111111,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.1785714285714286,0.0,0.0,0.0,0.0,0.0,1
ban_923_half_1305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9947981689554724,1.0,1.0,1.0,-1.0,0.5416666666666667,0.5185185185185185,0.5,0.5,1.0,0.0,1
ban_1097_half_783,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9947981689554724,1.0,1.0,1.0,-1.0,0.5714285714285714,0.39285714285714285,0.3333333333333333,0.3333333333333333,0.5,0.0,1
ban_2177_half_2076,0.2142857142857143,0.037037037037037035,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.2727272727272727,0.09375,0.0,0.0,0.0,0.0,1
ban_585_half_1309,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9914689970869747,0.9588660366870484,0.9593908629441624,0.9591836734693877,-1.0,0.23076923076923073,0.125,0.14285714285714285,0.14285714285714285,0.5,0.0,0
ban_77_half_94,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9977111943404078,0.9997776542523624,0.9983079526226735,1.0,-1.0,0.7142857142857143,0.6470588235294118,0.5,0.5,1.0,0.0,1
ban_290_half_339,0.25,0.058823529411764705,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9862671660424469,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
ban_2668_half_1335,0.23529411764705888,0.029411764705882353,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7910944652517686,0.8171762090050028,0.817258883248731,0.8163265306122449,-1.0,0.18181818181818177,0.0,0.0,0.0,0.0,0.0,0
ban_1818_half_2273,0.07692307692307687,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9600499375780275,0.9330739299610895,0.9323181049069373,0.9183673469387755,-1.0,0.52,0.34375,0.25,0.25,0.5,0.0,0
ban_2378_half_1215,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9833541406575115,0.7965536409116176,0.7969543147208122,0.7959183673469388,-1.0,0.16666666666666663,0.10869565217391304,0.14285714285714285,0.14285714285714285,0.5,0.0,0
ban_2142_half_1130,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99812734082397,0.999722067815453,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
ban_41_half_24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9935497295047857,1.0,1.0,1.0,-1.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,1
ban_35_half_135,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9984991662034464,1.0,1.0,-1.0,0.5714285714285714,0.39285714285714285,0.3333333333333333,0.3333333333333333,0.5,0.0,1
ban_2157_half_1110,0.25,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9925093632958801,0.9848249027237355,0.9847715736040609,0.9795918367346939,-1.0,0.5416666666666667,0.5185185185185185,0.5,0.5,1.0,0.0,0
ban_960_half_2391,0.5833333333333333,0.5,0.6,0.6,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9858510195588848,0.7659255141745414,0.7648054145516074,0.7551020408163265,-1.0,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0
ban_1781_half_1658,0.16666666666666663,0.15,0.16666666666666666,0.16666666666666666,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9975031210986267,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
ban_16586_half_1315,0.13829787234042556,0.008333333333333333,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9336246358718269,0.7440244580322402,0.7445008460236886,0.7551020408163265,-1.0,0.33333333333333337,0.07692307692307693,0.0,0.0,0.0,0.0,0
ban_1181_half_554,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
ban_1708_half_2557,0.11764705882352944,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.5714285714285714,0.39285714285714285,0.3333333333333333,0.3333333333333333,0.5,0.0,1
ban_811_half_541,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9933416562630045,0.41284046692607,0.4128595600676819,0.40816326530612246,-1.0,0.1785714285714286,0.0,0.0,0.0,0.0,0.0,0
ban_129_half_1566,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9883478984602581,1.0,1.0,1.0,-1.0,0.25,0.21428571428571427,0.0,0.0,0.0,0.0,0
ban_1303_half_1826,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9985434873075323,1.0,1.0,1.0,-1.0,0.16000000000000003,0.17073170731707318,0.25,0.25,0.5,0.0,1
ban_1141_half_2168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997919267582189,0.4156197887715397,0.41624365482233505,0.40816326530612246,-1.0,0.75,0.4857142857142857,0.5,0.5,0.6666666666666666,0.0,1
ban_746_half_629,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9939658759883478,1.0,1.0,1.0,-1.0,0.33333333333333337,0.18181818181818182,0.0,0.0,0.0,0.0,1
ban_8473_half_1568,0.1875,0.015384615384615385,0.0,0.0,0.0,0.0,0.6153846153846154,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.0,0.8984602580108199,-1.0,-1.0,-1.0,-1.0,0.11538461538461542,0.0,0.0,0.0,0.0,0.0,0
ban_2485_half_605,0.52,0.14634146341463414,0.25,0.25,0.4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8845193508114857,0.8891050583657587,0.8900169204737732,0.8979591836734694,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
ban_1034_half_644,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.997919267582189,0.9987215119510839,0.9983079526226735,1.0,-1.0,0.18518518518518523,0.18421052631578946,0.0,0.0,0.0,0.0,1
ban_398_half_501,0.23076923076923073,0.041666666666666664,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9667082813150228,0.9122846025569761,0.9120135363790186,0.9183673469387755,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
ban_611_half_782,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9633791094465252,0.8909949972206781,0.8900169204737732,0.8775510204081632,-1.0,0.33333333333333337,0.18181818181818182,0.0,0.0,0.0,0.0,0
ban_958_half_356,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
ban_11374_half_40,0.3076923076923077,0.08433734939759036,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.5217391304347826,0.3333333333333333,0.25,0.25,0.5,0.0,0.9600499375780275,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ban_575_half_1450,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9947981689554724,1.0,1.0,1.0,-1.0,0.1428571428571429,0.23076923076923078,0.0,0.0,0.0,0.0,1
ban_623_half_1589,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9966708281315023,1.0,1.0,1.0,-1.0,0.16666666666666663,0.10869565217391304,0.14285714285714285,0.14285714285714285,0.5,0.0,1
ban_17_half_158,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9958385351643778,0.997887715397443,0.9966159052453468,1.0,-1.0,0.5714285714285714,0.39285714285714285,0.3333333333333333,0.3333333333333333,0.5,0.0,1
ban_2249_half_38,0.31999999999999995,0.0425531914893617,0.125,0.125,0.25,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9034540158135664,0.9863813229571985,0.9864636209813875,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
ban_2663_half_978,0.7352941176470589,0.5476190476190477,0.6666666666666666,0.6666666666666666,0.8,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9966708281315023,0.9366314619232907,0.937394247038917,0.9387755102040817,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
ban_11785_half_1470,0.16000000000000003,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.5,0.3333333333333333,0.3333333333333333,0.5,0.0,1.0,-1.0,-1.0,-1.0,-1.0,0.07692307692307687,0.0,0.0,0.0,0.0,0.0,0
ban_2729_half_2007,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9943820224719101,1.0,1.0,1.0,-1.0,0.11538461538461542,0.0,0.0,0.0,0.0,0.0,1
ban_554_half_849,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9935497295047857,1.0,1.0,1.0,-1.0,0.20512820512820518,0.09230769230769231,0.1111111111111111,0.1111111111111111,0.25,0.0,1
