ids,label,title_lev_sim,title_jac_q3_sim,title_jac_an_sim,title_rel_jac_an_sim,title_containment_sim,title_exact_sim,author_lev_sim,author_jac_q3_sim,author_jac_an_sim,author_rel_jac_an_sim,author_containment_sim,author_exact_sim,pages_num_abs_diff_sim,pubdate_days_diff_sim,pubdate_months_diff_sim,pubdate_years_diff_sim,binding_exact_sim,publisher_lev_sim,publisher_jac_q3_sim,publisher_jac_an_sim,publisher_rel_jac_an_sim,publisher_containment_sim,publisher_exact_sim
wor_8679_half_1015,0,0.1071428571428571,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9345047923322684,0.8225498455490031,0.8222222222222222,0.8247422680412371,-1.0,0.1428571428571429,0.0,0.0,0.0,0.0,0.0
wor_41540_half_147,0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.5238095238095238,0.3125,0.2,0.2,0.3333333333333333,0.0,-1.0,0.967003650659927,0.9675213675213675,0.9587628865979382,-1.0,0.25,0.02857142857142857,0.0,0.0,0.0,0.0
wor_29747_half_147,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995506880089863,1.0,1.0,-1.0,0.5,0.29411764705882354,0.25,0.25,0.5,0.0
wor_47878_half_2810,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307692,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.5,0.0,-1.0,0.9265094074698118,0.9273504273504274,0.9278350515463918,-1.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0
wor_32215_half_1451,0,0.12790697674418605,0.0,0.0,0.0,0.0,0.0,0.47619047619047616,0.3103448275862069,0.25,0.25,0.5,0.0,-1.0,0.9038753159224937,0.9042735042735043,0.9072164948453608,-1.0,0.25,0.0,0.0,0.0,0.0,0.0
wor_27427_half_2182,0,0.09259259259259256,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.09375,0.0,0.0,0.0,0.0,0.0
wor_29386_half_1997,0,0.1454545454545455,0.016129032258064516,0.0,0.09090909090909091,0.0,0.0,0.375,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0,-1.0,0.917158101656838,0.9179487179487179,0.9175257731958762,-1.0,0.06666666666666665,0.0,0.0,0.0,0.0,0.0
wor_28738_half_1557,0,0.0625,0.0,0.0,0.0,0.0,0.0,0.4782608695652174,0.3125,0.25,0.25,0.5,0.0,-1.0,0.8767200224655995,0.8769230769230769,0.8762886597938144,-1.0,0.1578947368421053,0.030303030303030304,0.0,0.0,0.0,0.0
wor_9994_half_1557,0,0.1923076923076923,0.0,0.0,0.0,0.0,0.0,0.625,0.4,0.3333333333333333,0.3333333333333333,0.5,0.0,0.9440894568690096,0.7604043807919124,0.7598290598290598,0.7628865979381443,-1.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.0
wor_9145_half_2629,0,0.21052631578947367,0.03076923076923077,0.0,0.08333333333333333,0.0,0.0,0.47619047619047616,0.3,0.25,0.25,0.5,0.0,0.9065495207667732,-1.0,-1.0,-1.0,-1.0,0.17647058823529416,0.0,0.0,0.0,0.0,0.0
wor_6146_half_109,0,0.3846153846153846,0.17391304347826086,0.3333333333333333,0.3333333333333333,0.5,0.0,0.5384615384615384,0.30434782608695654,0.3333333333333333,0.3333333333333333,0.5,0.0,0.9560702875399361,0.8832069643358607,0.8837606837606837,0.8865979381443299,1.0,0.0,0.0,0.0,0.0,0.0,0.0
wor_19975_half_1551,0,0.125,0.0,0.0,0.0,0.0,0.0,0.3529411764705882,0.32142857142857145,0.3333333333333333,0.3333333333333333,0.5,0.0,0.7699680511182109,0.9555181128896377,0.9555555555555556,0.9587628865979382,1.0,0.17391304347826086,0.0,0.0,0.0,0.0,0.0
wor_16465_half_1714,0,0.16666666666666663,0.0,0.0,0.0,0.0,0.0,0.6111111111111112,0.4230769230769231,0.3333333333333333,0.3333333333333333,0.5,0.0,0.7523961661341854,0.8691659646166807,0.8683760683760684,0.865979381443299,-1.0,0.16666666666666663,0.0,0.0,0.0,0.0,0.0
wor_42255_half_1495,0,0.12903225806451613,0.041666666666666664,0.07692307692307693,0.07692307692307693,0.3333333333333333,0.0,0.45833333333333337,0.30303030303030304,0.25,0.25,0.5,0.0,0.9824281150159745,0.7398202752035945,0.7401709401709402,0.7422680412371134,-1.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.0
wor_23365_half_1142,0,0.15625,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.32,0.25,0.25,0.5,0.0,0.9552715654952076,0.8483852850322943,0.8478632478632478,0.845360824742268,-1.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.0
wor_32772_half_1142,1,0.9444444444444444,0.7368421052631579,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997191800056164,1.0,1.0,-1.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.0
wor_25229_half_636,0,0.08910891089108908,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.3181818181818182,0.3333333333333333,0.3333333333333333,0.5,0.0,0.9281150159744409,0.961078348778433,0.9606837606837607,0.9587628865979382,-1.0,0.08333333333333337,0.024390243902439025,0.0,0.0,0.0,0.0
wor_10269_half_636,0,0.07692307692307687,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9361022364217253,0.9615838247683235,0.9615384615384616,0.9690721649484536,-1.0,0.875,0.75,0.75,0.75,1.0,0.0
wor_2693_half_120,0,0.2325581395348837,0.08433734939759036,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.6428571428571428,0.4090909090909091,0.3333333333333333,0.3333333333333333,0.5,0.0,0.7140575079872205,0.9149957877000843,0.9153846153846154,0.9175257731958762,-1.0,0.16666666666666663,0.02702702702702703,0.0,0.0,0.0,0.0
wor_2699_half_120,0,0.2093023255813954,0.0,0.0,0.0,0.0,0.0,0.6428571428571428,0.4090909090909091,0.3333333333333333,0.3333333333333333,0.5,0.0,0.9824281150159745,0.9870261162594777,0.9871794871794872,0.979381443298969,-1.0,0.16666666666666663,0.02702702702702703,0.0,0.0,0.0,0.0
wor_34395_half_1386,0,0.07462686567164178,0.0,0.0,0.0,0.0,0.0,0.47058823529411764,0.3076923076923077,0.3333333333333333,0.3333333333333333,0.5,0.0,0.9424920127795527,0.9341477113170458,0.9341880341880342,0.9278350515463918,-1.0,0.16000000000000003,0.0,0.0,0.0,0.0,0.0
wor_36739_half_1386,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9872204472843451,0.9998034260039315,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
wor_34215_half_505,0,0.2727272727272727,0.02631578947368421,0.0,0.0,0.0,0.0,0.5454545454545454,0.3157894736842105,0.3333333333333333,0.3333333333333333,0.5,0.0,-1.0,0.908424599831508,0.9085470085470085,0.9072164948453608,-1.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0
wor_41354_half_2852,0,0.2142857142857143,0.03571428571428571,0.0,0.0,0.0,0.0,0.6,0.36,0.3333333333333333,0.3333333333333333,0.5,0.0,-1.0,0.9746981185060376,0.9743589743589743,0.9690721649484536,-1.0,0.16666666666666663,0.0,0.0,0.0,0.0,0.0
wor_41354_half_2352,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.43478260869565216,0.3333333333333333,0.3333333333333333,0.5,0.0,-1.0,0.9640550407188991,0.9641025641025641,0.9587628865979382,-1.0,0.24242424242424243,0.02,0.0,0.0,0.0,0.0
wor_30668_half_2352,0,0.6428571428571428,0.4090909090909091,0.5,0.5,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9960063897763578,0.99657399606852,0.9965811965811966,1.0,-1.0,0.6363636363636364,0.5555555555555556,0.6666666666666666,0.6666666666666666,1.0,0.0
wor_30937_half_922,0,0.0625,0.0,0.0,0.0,0.0,0.0,0.5,0.3076923076923077,0.3333333333333333,0.3333333333333333,0.5,0.0,0.9960063897763578,0.9614995787700085,0.9606837606837607,0.9587628865979382,-1.0,0.2857142857142857,0.023809523809523808,0.0,0.0,0.0,0.0
wor_30939_half_922,0,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.5,0.3076923076923077,0.3333333333333333,0.3333333333333333,0.5,0.0,0.994408945686901,0.8786295984274081,0.8786324786324786,0.8762886597938144,-1.0,0.20833333333333337,0.0,0.0,0.0,0.0,0.0
wor_4233_half_2284,0,0.16000000000000003,0.03125,0.0,0.0,0.0,0.0,0.6923076923076923,0.36363636363636365,0.3333333333333333,0.3333333333333333,0.5,0.0,0.9464856230031948,0.9075540578489188,0.9076923076923077,0.9072164948453608,1.0,0.0,0.0,0.0,0.0,0.0,0.0
wor_41882_half_2284,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wor_9179_half_12,0,0.19047619047619047,0.02702702702702703,0.0,0.0,0.0,0.0,0.4666666666666667,0.3684210526315789,0.5,0.5,1.0,0.0,-1.0,0.892277450154451,0.8923076923076922,0.8865979381443299,-1.0,0.11764705882352944,0.0,0.0,0.0,0.0,0.0
wor_28195_half_12,0,0.3076923076923077,0.038461538461538464,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9608626198083067,0.9960404380791913,0.9965811965811966,0.9896907216494846,-1.0,0.05882352941176472,0.0,0.0,0.0,0.0,0.0
wor_22097_half_2523,0,0.045454545454545414,0.0,0.0,0.0,0.0,0.0,0.6,0.32,0.3333333333333333,0.3333333333333333,0.5,0.0,0.9440894568690096,0.9149396237012075,0.9153846153846154,0.9175257731958762,-1.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0
wor_27071_half_2584,0,0.2068965517241379,0.056338028169014086,0.0,0.0,0.0,0.0,0.6428571428571428,0.42857142857142855,0.25,0.25,0.5,0.0,0.8674121405750799,0.94914349901713,0.9487179487179487,0.9484536082474226,1.0,0.26315789473684215,0.06451612903225806,0.0,0.0,0.0,0.0
wor_6259_half_401,0,0.21052631578947367,0.0625,0.09090909090909091,0.09090909090909091,0.2,0.0,0.7857142857142857,0.55,0.25,0.25,0.5,0.0,0.8690095846645367,0.7341757933164841,0.7341880341880342,0.731958762886598,1.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.0
wor_31618_half_401,1,0.8709677419354839,0.8181818181818182,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9700365065992699,0.9692307692307692,0.9690721649484536,1.0,0.2068965517241379,0.0,0.0,0.0,0.0,0.0
wor_42399_half_2006,0,0.22580645161290325,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.875,0.6666666666666666,0.6666666666666666,1.0,0.0,0.9361022364217253,0.8698960966020781,0.8700854700854701,0.865979381443299,-1.0,0.18181818181818177,0.0,0.0,0.0,0.0,0.0
wor_33942_half_2006,0,0.12903225806451613,0.024390243902439025,0.0,0.0,0.0,0.0,0.4666666666666667,0.2857142857142857,0.2,0.2,0.3333333333333333,0.0,0.9904153354632588,0.9994383600112328,0.9991452991452991,1.0,-1.0,0.45833333333333337,0.13636363636363635,0.0,0.0,0.0,0.0
wor_42387_half_2006,1,0.4629629629629629,0.34375,0.45454545454545453,0.45454545454545453,0.8333333333333334,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992012779552716,0.917551249648975,0.9179487179487179,0.9175257731958762,-1.0,0.7857142857142857,0.6875,0.75,0.75,1.0,0.0
wor_44557_half_1611,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.3333333333333333,0.25,0.25,0.5,0.0,0.4968051118210862,0.9500702049985958,0.9495726495726495,0.9484536082474226,-1.0,0.33333333333333337,0.05263157894736842,0.0,0.0,0.0,0.0
wor_31356_half_2789,0,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.625,0.34615384615384615,0.3333333333333333,0.3333333333333333,0.5,0.0,-1.0,0.9728447065431058,0.9726495726495726,0.9690721649484536,-1.0,0.13636363636363635,0.04918032786885246,0.0,0.125,0.0,0.0
wor_41640_half_2789,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9976038338658147,0.9936253861274923,0.994017094017094,0.9896907216494846,-1.0,0.5,0.20689655172413793,0.25,0.25,0.5,0.0
wor_41644_half_2789,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9991856220162876,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
wor_28225_half_80,0,0.20454545454545459,0.016666666666666666,0.0,0.0,0.0,0.0,0.5555555555555556,0.5238095238095238,0.6666666666666666,0.6666666666666666,1.0,0.0,0.8162939297124601,0.9129177197416456,0.9128205128205128,0.9175257731958762,-1.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0
wor_40815_half_86,0,0.08695652173913049,0.0,0.0,0.0,0.0,0.0,0.7333333333333334,0.5,0.3333333333333333,0.3333333333333333,0.5,0.0,0.9608626198083067,0.8803706823925863,0.8811965811965812,0.8865979381443299,-1.0,0.1578947368421053,0.05,0.0,0.0,0.0,0.0
wor_28782_half_86,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9912140575079872,0.8881213142375737,0.888034188034188,0.8865979381443299,-1.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.0
wor_7586_half_86,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9912140575079872,0.9991013760179724,0.9982905982905983,0.9896907216494846,-1.0,0.2142857142857143,0.0,0.0,0.0,0.0,0.0
wor_33328_half_1292,0,0.30434782608695654,0.09375,0.0,0.0,0.0,0.0,0.5882352941176471,0.32142857142857145,0.3333333333333333,0.3333333333333333,0.5,0.0,0.7028753993610224,0.9650940746981185,0.9658119658119658,0.9690721649484536,-1.0,0.5,0.20689655172413793,0.2,0.2,0.3333333333333333,0.0
wor_37874_half_1292,1,0.4423076923076923,0.4444444444444444,0.4375,0.4375,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9840255591054313,0.9034260039314799,0.9034188034188034,0.9072164948453608,-1.0,0.23076923076923073,0.02127659574468085,0.0,0.0,0.0,0.0
wor_39796_half_1534,0,0.19999999999999996,0.019230769230769232,0.0,0.0,0.0,0.0,0.3157894736842105,0.3,0.3333333333333333,0.3333333333333333,0.5,0.0,0.8466453674121406,0.9675091266498175,0.9675213675213675,0.9690721649484536,1.0,0.18181818181818177,0.0,0.0,0.0,0.0,0.0
wor_881_half_1925,0,0.15909090909090906,0.03508771929824561,0.0,0.0,0.0,0.0,0.6153846153846154,0.36363636363636365,0.3333333333333333,0.3333333333333333,0.5,0.0,0.6413738019169328,0.9383880932322382,0.9384615384615385,0.9381443298969072,-1.0,0.1428571428571429,0.018867924528301886,0.0,0.0,0.0,0.0
wor_41886_half_1925,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.1578947368421053,0.02631578947368421,0.0,0.0,0.0,0.0
wor_38221_half_1321,0,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.30434782608695654,0.3333333333333333,0.3333333333333333,0.5,0.0,0.9233226837060703,0.9427408031451839,0.9427350427350427,0.9381443298969072,-1.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.0
wor_8474_half_231,0,0.15625,0.0,0.0,0.0,0.0,0.0,0.6111111111111112,0.3103448275862069,0.3333333333333333,0.3333333333333333,0.5,0.0,0.9696485623003195,0.9178320696433586,0.917094017094017,0.9175257731958762,-1.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0
wor_36415_half_231,0,0.1428571428571429,0.0,0.0,0.0,0.0,0.0,0.625,0.34615384615384615,0.3333333333333333,0.3333333333333333,0.5,0.0,0.9952076677316294,0.9931479921370402,0.9931623931623932,0.9896907216494846,-1.0,0.16666666666666663,0.041666666666666664,0.0,0.0,0.0,0.0
wor_43772_half_2546,0,0.20779220779220775,0.018867924528301886,0.0,0.0,0.0,0.0,0.6875,0.38461538461538464,0.3333333333333333,0.3333333333333333,0.5,0.0,0.8722044728434505,0.8948890761022185,0.8948717948717949,0.8969072164948454,-1.0,0.2666666666666667,0.0,0.0,0.0,0.0,0.0
wor_45604_half_2546,0,0.19999999999999996,0.11320754716981132,0.09523809523809523,0.15,0.2857142857142857,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.952076677316294,0.9427408031451839,0.9427350427350427,0.9484536082474226,-1.0,0.5769230769230769,0.5,0.5,0.5,0.6666666666666666,0.0
wor_30788_half_278,0,0.12857142857142856,0.012345679012345678,0.0,0.0,0.0,0.0,0.7,0.4375,0.3333333333333333,0.3333333333333333,0.5,0.0,0.8722044728434505,0.9357764672844706,0.9358974358974359,0.9278350515463918,-1.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.0
wor_12968_half_2063,0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.5,0.32,0.3333333333333333,0.3333333333333333,0.5,0.0,0.865814696485623,0.927997753440045,0.9282051282051282,0.9278350515463918,-1.0,0.368421052631579,0.21875,0.2,0.2,0.3333333333333333,0.0
wor_42815_half_2063,1,1.0,1.0,1.0,1.0,1.0,1.0,0.3125,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,0.19999999999999996,0.075,0.0,0.0,0.0,0.0
wor_1462_half_971,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.3157894736842105,0.3333333333333333,0.3333333333333333,0.5,0.0,0.8865814696485623,0.8257511934849762,0.8256410256410256,0.8247422680412371,-1.0,0.16666666666666663,0.0,0.0,0.0,0.0,0.0
wor_11701_half_971,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9971356360572873,0.9974358974358974,0.9896907216494846,-1.0,0.33333333333333337,0.17647058823529413,0.0,0.0,0.0,0.0
wor_6863_half_1555,0,0.28,0.07317073170731707,0.125,0.125,0.25,0.0,0.5,0.3,0.3333333333333333,0.3333333333333333,0.5,0.0,0.9712460063897763,0.6519797809604044,0.6521367521367522,0.6494845360824743,1.0,0.16666666666666663,0.02631578947368421,0.0,0.0,0.0,0.0
wor_30518_half_1555,0,0.375,0.3137254901960784,0.4444444444444444,0.4444444444444444,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9840255591054313,0.8756529064869418,0.8752136752136752,0.8762886597938144,1.0,0.16666666666666663,0.02631578947368421,0.0,0.0,0.0,0.0
wor_30525_half_1555,0,0.5454545454545454,0.4864864864864865,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8753993610223643,0.9692221286155575,0.9692307692307692,0.9690721649484536,1.0,0.19444444444444442,0.0,0.0,0.0,0.0,0.0
wor_10781_half_1555,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9904153354632588,0.9171300196573996,0.9179487179487179,0.9175257731958762,1.0,0.11111111111111116,0.0,0.0,0.0,0.0,0.0
wor_2933_half_1558,0,0.23809523809523814,0.044444444444444446,0.0,0.0,0.0,0.0,0.6666666666666667,0.3888888888888889,0.3333333333333333,0.3333333333333333,0.5,0.0,0.952076677316294,0.7374894692502106,0.7376068376068377,0.7422680412371134,-1.0,0.18181818181818177,0.0,0.0,0.0,0.0,0.0
wor_73_half_1368,0,0.16129032258064513,0.0,0.0,0.0,0.0,0.0,0.5833333333333333,0.3,0.3333333333333333,0.3333333333333333,0.5,0.0,0.944888178913738,0.9125245717495085,0.9128205128205128,0.9072164948453608,-1.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0
wor_9808_half_560,0,0.23076923076923073,0.0,0.0,0.0,0.0,0.0,0.6428571428571428,0.34782608695652173,0.3333333333333333,0.3333333333333333,0.5,0.0,0.8498402555910542,0.9127492277450154,0.9128205128205128,0.9072164948453608,-1.0,0.1428571428571429,0.08108108108108109,0.0,0.0,0.0,0.0
wor_36413_half_1854,0,0.38888888888888884,0.125,0.2,0.2,0.3333333333333333,0.0,0.6,0.36,0.3333333333333333,0.3333333333333333,0.5,0.0,-1.0,0.8662735186745296,0.8658119658119658,0.8556701030927836,0.0,0.14814814814814814,0.0,0.0,0.0,0.0,0.0
wor_37738_half_1854,1,0.26415094339622647,0.37209302325581395,0.42857142857142855,0.42857142857142855,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9990171300196574,0.9991452991452991,0.9896907216494846,1.0,0.07692307692307687,0.0,0.0,0.0,0.0,0.0
wor_27864_half_1817,0,0.10194174757281549,0.05649717514124294,0.10714285714285714,0.10714285714285714,0.6,0.0,0.5294117647058824,0.32,0.25,0.25,0.5,0.0,0.7268370607028753,0.8975287840494244,0.8974358974358975,0.8969072164948454,-1.0,0.23529411764705888,0.06451612903225806,0.0,0.0,0.0,0.0
wor_36166_half_1641,0,0.12,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.36363636363636365,0.3333333333333333,0.3333333333333333,0.5,0.0,0.9408945686900958,0.8799213704015726,0.8803418803418803,0.8762886597938144,-1.0,0.2777777777777778,0.03125,0.0,0.0,0.0,0.0
wor_32283_half_1023,0,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.3333333333333333,0.3333333333333333,0.5,0.0,0.8738019169329073,0.8604043807919124,0.8606837606837607,0.8556701030927836,-1.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.0
wor_7792_half_1023,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
wor_31945_half_1550,0,0.18181818181818177,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.46153846153846156,0.3333333333333333,0.3333333333333333,0.5,0.0,0.9249201277955271,0.9767200224655995,0.9769230769230769,0.9690721649484536,1.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.0
wor_12998_half_943,0,0.18181818181818177,0.043478260869565216,0.0,0.0,0.0,0.0,0.7142857142857143,0.47619047619047616,0.3333333333333333,0.3333333333333333,0.5,0.0,0.9824281150159745,0.8376298792474024,0.8376068376068376,0.8350515463917526,-1.0,0.23529411764705888,0.06060606060606061,0.0,0.0,0.0,0.0
wor_38962_half_943,0,0.09859154929577463,0.0125,0.0,0.07692307692307693,0.0,0.0,0.6,0.375,0.3333333333333333,0.3333333333333333,0.5,0.0,0.8913738019169329,0.9877562482448751,0.9871794871794872,0.979381443298969,-1.0,0.4347826086956522,0.24242424242424243,0.25,0.25,0.5,0.0
wor_35471_half_943,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9984025559105432,0.9636338107273238,0.9632478632478633,0.9587628865979382,-1.0,0.2142857142857143,0.07142857142857142,0.0,0.0,0.0,0.0
wor_35476_half_943,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9776357827476039,0.9993821960123561,0.9991452991452991,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
wor_28929_half_1764,0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.30434782608695654,0.3333333333333333,0.3333333333333333,0.5,0.0,0.8298722044728435,0.9468688570626229,0.9461538461538461,0.9484536082474226,1.0,0.16666666666666663,0.0,0.0,0.0,0.0,0.0
