ids,title_lev_sim,title_jac_q3_sim,title_jac_an_sim,title_rel_jac_an_sim,title_containment_sim,title_exact_sim,author_lev_sim,author_jac_q3_sim,author_jac_an_sim,author_rel_jac_an_sim,author_containment_sim,author_exact_sim,pages_num_abs_diff_sim,pubdate_days_diff_sim,pubdate_months_diff_sim,pubdate_years_diff_sim,binding_exact_sim,publisher_lev_sim,publisher_jac_q3_sim,publisher_jac_an_sim,publisher_rel_jac_an_sim,publisher_containment_sim,publisher_exact_sim,label
wor_34369_half_2387,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.11111111111111116,0.0,0.0,0.0,0.0,0.0,1
wor_32438_half_1202,0.7142857142857143,0.6521739130434783,0.5714285714285714,0.5714285714285714,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9345047923322684,0.999915754001685,1.0,1.0,1.0,0.5333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.5,0.0,1
wor_39798_half_1593,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.3928571428571429,0.30303030303030304,0.25,0.25,0.5,0.0,1
wor_40158_half_1653,0.1527777777777778,0.020833333333333332,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7635782747603834,0.9359449592811008,0.9358974358974359,0.9381443298969072,-1.0,0.17647058823529416,0.0,0.0,0.0,0.0,0.0,0
wor_30431_half_515,0.4444444444444444,0.4,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9581297388374053,0.958974358974359,0.9587628865979382,1.0,0.15384615384615385,0.07317073170731707,0.0,0.2,0.0,0.0,1
wor_35542_half_958,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
wor_33855_half_1127,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9683515866329683,0.9683760683760684,0.9690721649484536,-1.0,0.125,0.0,0.0,0.0,0.0,0.0,0
wor_31015_half_378,0.37142857142857144,0.5098039215686274,0.625,0.625,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9872204472843451,0.9996630160067397,0.9991452991452991,1.0,-1.0,0.16666666666666663,0.030303030303030304,0.0,0.0,0.0,0.0,1
wor_3888_half_434,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,1
wor_38648_half_1404,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999915754001685,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
wor_11600_half_1848,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.2857142857142857,0.15789473684210525,0.0,0.0,0.0,0.0,1
wor_32347_half_497,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8490415335463259,0.8504914349901713,0.8504273504273504,0.845360824742268,-1.0,0.25,0.0,0.0,0.0,0.0,0.0,0
wor_32395_half_1472,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9934568941308621,0.9931623931623932,1.0,-1.0,0.23529411764705888,0.0,0.0,0.0,0.0,0.0,0
wor_41652_half_1899,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.42105263157894735,0.34782608695652173,0.5,0.5,1.0,0.0,1
wor_45983_half_2635,0.2068965517241379,0.18181818181818182,0.16666666666666666,0.16666666666666666,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9993260320134794,1.0,1.0,-1.0,0.1578947368421053,0.0,0.0,0.0,0.0,0.0,1
wor_33571_half_673,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9840255591054313,0.9866329682673406,0.9871794871794872,0.9896907216494846,-1.0,0.26315789473684215,0.030303030303030304,0.0,0.0,0.0,0.0,0
wor_35680_half_1106,0.1875,0.12280701754385964,0.125,0.125,0.5,0.0,0.9090909090909091,0.6666666666666666,0.3333333333333333,1.0,0.5,0.0,0.9864217252396166,0.9997472620050548,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
wor_44500_half_760,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9353035143769968,0.8916034821679304,0.8923076923076922,0.8969072164948454,-1.0,0.2666666666666667,0.03225806451612903,0.0,0.0,0.0,0.0,0
wor_38943_half_1441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9227464195450716,0.9230769230769231,0.9278350515463918,-1.0,0.1875,0.0,0.0,0.0,0.0,0.0,0
wor_41882_half_2284,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
wor_45913_half_2607,0.3846153846153846,0.3488372093023256,0.3333333333333333,0.3333333333333333,1.0,0.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,1.0,0.9991294580174108,0.9991452991452991,1.0,1.0,0.47058823529411764,0.38095238095238093,0.5,0.5,1.0,0.0,1
wor_8669_half_1054,0.6153846153846154,0.575,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4444444444444444,0.2708333333333333,0.2857142857142857,0.2857142857142857,0.6666666666666666,0.0,1
wor_17557_half_947,0.6071428571428572,0.47058823529411764,0.5833333333333334,0.5833333333333334,0.7777777777777778,0.0,0.31707317073170727,0.35135135135135137,0.4,0.4,1.0,0.0,0.9976038338658147,0.9991856220162876,1.0,1.0,-1.0,0.1785714285714286,0.0,0.0,0.0,0.0,0.0,0
wor_32503_half_520,1.0,1.0,1.0,1.0,1.0,1.0,0.7647058823529411,0.5833333333333334,1.0,1.0,1.0,0.0,0.9592651757188498,0.9930356641392867,0.9931623931623932,1.0,-1.0,0.19047619047619047,0.02857142857142857,0.0,0.0,0.0,0.0,0
wor_41309_half_1845,0.4375,0.35,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9764953664700927,0.9769230769230769,0.979381443298969,-1.0,0.8888888888888888,0.8095238095238095,0.3333333333333333,1.0,0.5,0.0,1
wor_46969_half_2797,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9904153354632588,0.9994102780117945,0.9991452991452991,1.0,-1.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0
wor_29119_half_1438,0.6666666666666667,0.5714285714285714,0.8,0.8,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6693290734824281,0.9955349620893008,0.9957264957264957,1.0,-1.0,0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0
wor_44701_half_1485,0.48571428571428577,0.4594594594594595,0.6,0.6,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8426517571884984,0.9927267621454647,0.9923076923076923,0.9896907216494846,-1.0,0.37037037037037035,0.14285714285714285,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0
wor_44858_half_2418,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.4375,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.5,0.0,0
wor_40140_half_1691,0.1298701298701299,0.125,0.18181818181818182,0.18181818181818182,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
wor_31055_half_1004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
wor_35161_half_905,0.19999999999999996,0.18181818181818182,0.14285714285714285,0.14285714285714285,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.08333333333333337,0.041666666666666664,0.0,0.0,0.0,0.0,1
wor_43111_half_2099,0.3220338983050848,0.3220338983050847,0.2222222222222222,0.2222222222222222,1.0,0.0,0.9333333333333333,0.7368421052631579,0.3333333333333333,1.0,0.5,0.0,0.9552715654952076,1.0,1.0,1.0,-1.0,0.5862068965517242,0.4166666666666667,0.4,0.4,0.6666666666666666,0.0,1
wor_28883_half_68,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9916034821679304,0.9914529914529915,0.9896907216494846,-1.0,0.11764705882352944,0.0,0.0,0.0,0.0,0.0,0
wor_48327_half_3007,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9974445380511092,0.9974358974358974,1.0,1.0,0.7857142857142857,0.55,0.3333333333333333,0.3333333333333333,0.5,0.0,1
wor_33435_half_654,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9872204472843451,0.99828699803426,0.9982905982905983,0.9896907216494846,-1.0,0.1282051282051282,0.016666666666666666,0.0,0.0,0.0,0.0,1
wor_33964_half_1706,0.7,0.5172413793103449,0.5,0.5,0.75,0.0,0.9285714285714286,0.7222222222222222,0.3333333333333333,1.0,0.5,0.0,0.994408945686901,1.0,1.0,1.0,-1.0,0.1428571428571429,0.0,0.0,0.0,0.0,0.0,1
wor_43799_half_2226,0.16666666666666663,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9137380191693291,0.910137601797248,0.9102564102564102,0.9072164948453608,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
wor_38173_half_1941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9616613418530351,0.9994102780117945,0.9991452991452991,1.0,-1.0,0.3214285714285714,0.16216216216216217,0.0,0.0,0.0,0.0,1
wor_9179_half_12,0.19047619047619047,0.02702702702702703,0.0,0.0,0.0,0.0,0.4666666666666667,0.3684210526315789,0.5,0.5,1.0,0.0,-1.0,0.892277450154451,0.8923076923076922,0.8865979381443299,-1.0,0.11764705882352944,0.0,0.0,0.0,0.0,0.0,0
wor_31649_half_2512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998595900028082,1.0,1.0,-1.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,1
wor_42491_half_2018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.994408945686901,0.9827857343442853,0.9829059829059829,0.979381443298969,-1.0,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0
wor_30896_half_306,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.990789104184218,0.9905982905982906,0.9896907216494846,-1.0,0.19047619047619047,0.03508771929824561,0.0,0.0,0.0,0.0,0
wor_30974_half_314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.5384615384615384,0.34210526315789475,0.4,0.4,0.6666666666666666,0.0,1
wor_37973_half_2543,0.16091954022988508,0.018018018018018018,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9201277955271565,0.9859028362819433,0.9854700854700855,0.9896907216494846,-1.0,0.25,0.02702702702702703,0.0,0.0,0.0,0.0,0
wor_32360_half_499,0.55,0.34375,0.2857142857142857,0.2857142857142857,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992012779552716,0.9954507160909857,0.9948717948717949,0.9896907216494846,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
wor_29027_half_700,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9986801460263971,0.9982905982905983,1.0,-1.0,0.3214285714285714,0.16216216216216217,0.0,0.0,0.0,0.0,1
wor_34287_half_2887,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9996910980061781,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
wor_9340_half_539,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.994408945686901,0.7928671721426566,0.7923076923076923,0.7938144329896908,-1.0,0.12195121951219512,0.018518518518518517,0.0,0.0,0.0,0.0,0
wor_35624_half_968,0.875,0.6666666666666666,0.5,0.5,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
wor_34165_half_755,0.09090909090909094,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9800319488817891,0.9310586913788261,0.9316239316239316,0.9278350515463918,-1.0,0.2142857142857143,0.0,0.0,0.0,0.0,0.0,0
wor_39889_half_312,0.5217391304347826,0.28169014084507044,0.18181818181818182,0.18181818181818182,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9040157259196855,0.9042735042735043,0.9072164948453608,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
wor_31602_half_399,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9936102236421726,1.0,1.0,1.0,-1.0,0.23076923076923073,0.02127659574468085,0.0,0.0,0.0,0.0,1
wor_39021_half_2019,0.28,0.022727272727272728,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9680511182108626,0.9221286155574276,0.9222222222222223,0.9278350515463918,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
wor_40831_half_1756,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9680511182108626,0.9179724796405504,0.9179487179487179,0.9175257731958762,-1.0,0.25,0.022222222222222223,0.0,0.0,0.0,0.0,0
wor_3879_half_537,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9480483010390339,0.9478632478632478,0.9484536082474226,-1.0,0.16666666666666663,0.0,0.0,0.0,0.0,0.0,1
wor_33068_half_600,0.9615384615384616,0.8064516129032258,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9233226837060703,0.9836281943274361,0.9837606837606837,0.979381443298969,-1.0,0.17391304347826086,0.024390243902439025,0.0,0.0,0.0,0.0,0
wor_13610_half_1005,0.37209302325581395,0.42105263157894735,0.35714285714285715,0.35714285714285715,1.0,0.0,0.5416666666666667,0.4642857142857143,0.5,0.5,1.0,0.0,0.9824281150159745,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
wor_45604_half_2546,0.19999999999999996,0.11320754716981132,0.09523809523809523,0.15,0.2857142857142857,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.952076677316294,0.9427408031451839,0.9427350427350427,0.9484536082474226,-1.0,0.5769230769230769,0.5,0.5,0.5,0.6666666666666666,0.0,0
wor_1452_half_1,1.0,1.0,1.0,1.0,1.0,1.0,0.3846153846153846,0.3333333333333333,0.4,0.4,1.0,0.0,1.0,0.8285593934288121,0.829059829059829,0.8247422680412371,-1.0,0.1578947368421053,0.0,0.0,0.0,0.0,0.0,0
wor_33520_half_980,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9862959842740803,0.9863247863247864,0.979381443298969,-1.0,0.6666666666666667,0.4642857142857143,0.3333333333333333,0.3333333333333333,0.5,0.0,0
wor_32825_half_1448,0.2622950819672131,0.24615384615384617,0.3,0.3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9896166134185304,0.99828699803426,0.9982905982905983,1.0,-1.0,0.23076923076923073,0.02127659574468085,0.0,0.0,0.0,0.0,1
wor_39799_half_2566,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9904153354632588,1.0,1.0,1.0,-1.0,0.3571428571428571,0.29411764705882354,0.25,0.25,0.5,0.0,1
wor_33275_half_628,0.17142857142857137,0.2608695652173913,0.42857142857142855,0.42857142857142855,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9832268370607029,0.9991856220162876,1.0,1.0,-1.0,0.16666666666666663,0.03125,0.0,0.0,0.0,0.0,1
wor_33382_half_923,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9856230031948882,0.6572311148553778,0.6564102564102564,0.6494845360824743,1.0,0.19444444444444442,0.0,0.0,0.0,0.0,0.0,0
wor_30378_half_1768,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9241214057507987,0.9225217635495647,0.9230769230769231,0.9175257731958762,-1.0,0.125,0.03333333333333333,0.0,0.0,0.0,0.0,0
wor_6493_half_573,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
wor_37816_half_1284,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.3157894736842105,0.14705882352941177,0.0,0.0,0.0,0.0,0
wor_10269_half_636,0.07692307692307687,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9361022364217253,0.9615838247683235,0.9615384615384616,0.9690721649484536,-1.0,0.875,0.75,0.75,0.75,1.0,0.0,0
wor_29304_half_969,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9622577927548441,0.9623931623931624,0.9587628865979382,-1.0,0.23076923076923073,0.125,0.14285714285714285,0.14285714285714285,0.5,0.0,0
wor_33007_half_785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9220162875596742,0.9222222222222223,0.9278350515463918,-1.0,0.1578947368421053,0.0,0.0,0.0,0.0,0.0,0
wor_33494_half_662,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
wor_32606_half_539,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9953664700926707,0.9957264957264957,1.0,-1.0,0.5333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.5,0.0,1
wor_7239_half_2253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9692782926144341,0.9700854700854701,0.9690721649484536,-1.0,0.2142857142857143,0.0,0.0,0.0,0.0,0.0,1
wor_42713_half_2179,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9664536741214057,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
wor_42387_half_2006,0.4629629629629629,0.34375,0.45454545454545453,0.45454545454545453,0.8333333333333334,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992012779552716,0.917551249648975,0.9179487179487179,0.9175257731958762,-1.0,0.7857142857142857,0.6875,0.75,0.75,1.0,0.0,1
wor_38393_half_2078,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
wor_20654_half_199,0.05555555555555558,0.04,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9281150159744409,0.9547879809042403,0.9547008547008548,0.9587628865979382,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
wor_31057_half_1530,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9952076677316294,1.0,1.0,1.0,-1.0,0.2727272727272727,0.125,0.0,0.0,0.0,0.0,1
wor_32704_half_557,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.25,0.03571428571428571,0.0,0.0,0.0,0.0,1
wor_45206_half_2487,0.30000000000000004,0.2777777777777778,0.375,0.375,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9751755124964897,0.9752136752136752,0.979381443298969,-1.0,0.125,0.0,0.0,0.0,0.0,0.0,1
wor_43405_half_2155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9611064307778714,0.9615384615384616,0.9587628865979382,-1.0,0.18181818181818177,0.015873015873015872,0.0,0.0,0.0,0.0,0
wor_35371_half_930,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9873069362538612,0.9880341880341881,0.9896907216494846,-1.0,0.9333333333333333,0.7368421052631579,0.25,0.25,0.5,0.0,0
wor_36578_half_2186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9856230031948882,0.9968548160629037,0.9974358974358974,1.0,-1.0,0.42105263157894735,0.21428571428571427,0.25,0.25,0.5,0.0,0
wor_32143_half_458,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9840255591054313,1.0,1.0,1.0,-1.0,0.125,0.0,0.0,0.0,0.0,0.0,1
wor_37187_half_1223,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
wor_37620_half_1265,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9976038338658147,0.9546756529064869,0.9547008547008548,0.9587628865979382,-1.0,0.21052631578947367,0.02564102564102564,0.0,0.0,0.0,0.0,0
wor_39522_half_1554,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.1578947368421053,0.030303030303030304,0.0,0.0,0.0,0.0,0
wor_44211_half_2293,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9968267340634653,0.9974358974358974,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
wor_36741_half_1145,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.998595900028082,0.9991452991452991,1.0,-1.0,0.6666666666666667,0.4074074074074074,0.5,0.5,0.6666666666666666,0.0,1
wor_47700_half_2903,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
wor_32666_half_1095,0.368421052631579,0.08571428571428572,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9872204472843451,0.9938500421229992,0.994017094017094,0.9896907216494846,1.0,0.2222222222222222,0.04918032786885246,0.0,0.0,0.0,0.0,0
wor_31246_half_348,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.2222222222222222,0.0625,0.0,0.0,0.0,0.0,1
wor_31303_half_2053,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7084664536741214,0.9430216231395675,0.9435897435897436,0.9381443298969072,0.0,0.2142857142857143,0.019230769230769232,0.0,0.0,0.0,0.0,0
