ids,label,title_lev_sim,title_jac_q3_sim,title_jac_an_sim,title_rel_jac_an_sim,title_containment_sim,title_exact_sim,author_lev_sim,author_jac_q3_sim,author_jac_an_sim,author_rel_jac_an_sim,author_containment_sim,author_exact_sim,pages_num_abs_diff_sim,pubdate_days_diff_sim,pubdate_months_diff_sim,pubdate_years_diff_sim,binding_exact_sim,publisher_lev_sim,publisher_jac_q3_sim,publisher_jac_an_sim,publisher_rel_jac_an_sim,publisher_containment_sim,publisher_exact_sim
ban_4035_wor_23474,0,0.23684210526315785,0.42592592592592593,0.2857142857142857,0.2857142857142857,0.5,0.0,0.7023809523809523,0.3448275862068966,0.3333333333333333,0.3333333333333333,0.5,0.0,0.9879366675043981,0.9646154277857283,0.964957264957265,0.9690721649484536,-1.0,0.13636363636363635,0.0,0.0,0.0,0.0,0.0
ban_2876_wor_23474,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9738627795928625,0.9591716474450711,0.958974358974359,0.9587628865979382,-1.0,0.16666666666666663,0.0,0.0,0.0,0.0,0.0
ban_3666_wor_28378,0,0.21153846153846156,0.021052631578947368,0.0,0.0,0.0,0.0,0.6103896103896104,0.3157894736842105,0.3333333333333333,0.3333333333333333,0.5,0.0,-1.0,0.9859135168504644,0.9863247863247864,0.9896907216494846,-1.0,0.8518518518518519,0.7419354838709677,0.75,0.75,1.0,0.0
ban_3666_wor_28147,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9970536240424278,0.9974358974358974,1.0,-1.0,0.8518518518518519,0.7419354838709677,0.75,0.75,1.0,0.0
ban_2125_wor_29802,0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9322894744226506,0.9324786324786325,0.9381443298969072,-1.0,0.40740740740740744,0.1951219512195122,0.2,0.2,0.5,0.0
ban_1067_wor_37459,0,0.19999999999999996,0.09090909090909091,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9919577783362654,0.9841176305525157,0.9837606837606837,0.9896907216494846,-1.0,0.2272727272727273,0.0625,0.0,0.0,0.0,0.0
ban_1067_wor_37452,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995790891489182,0.9991452991452991,1.0,-1.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0
ban_2872_wor_18870,0,0.21333333333333337,0.11627906976744186,0.15,0.21052631578947367,0.2727272727272727,0.0,0.21814671814671818,0.2564102564102564,0.3333333333333333,0.3333333333333333,1.0,0.0,0.8492083438049761,0.9589471616578276,0.958974358974359,0.9587628865979382,-1.0,0.16666666666666663,0.022222222222222223,0.0,0.0,0.0,0.0
ban_2872_wor_18865,0,0.64,0.4942528735632184,0.46153846153846156,0.46153846153846156,0.75,0.0,0.2032967032967033,0.23255813953488372,0.2857142857142857,0.2857142857142857,1.0,0.0,0.9115355616989194,0.9622302662962651,0.9623931623931624,0.9690721649484536,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
ban_3014_wor_18865,0,1.0,1.0,1.0,1.0,1.0,1.0,0.2032967032967033,0.23255813953488372,0.2857142857142857,0.2857142857142857,1.0,0.0,1.0,0.9986530852765384,0.9991452991452991,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
ban_2872_wor_18867,0,0.9733333333333334,0.9,0.8333333333333334,0.8333333333333334,0.9090909090909091,0.0,0.009129967776584329,0.07575757575757576,0.09090909090909091,0.09090909090909091,1.0,0.0,0.9919577783362654,0.9487611190616494,0.9487179487179487,0.9484536082474226,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
ban_2889_wor_18867,0,0.9733333333333334,0.9,0.8333333333333334,0.8333333333333334,0.9090909090909091,0.0,0.009129967776584329,0.07575757575757576,0.09090909090909091,0.09090909090909091,1.0,0.0,0.9959788891681327,0.9736790414456885,0.9735042735042735,0.9690721649484536,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
ban_433_wor_43640,0,0.33333333333333337,0.07272727272727272,0.1111111111111111,0.1111111111111111,0.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8877290456547969,0.888034188034188,0.8865979381443299,-1.0,0.0888888888888889,0.0,0.0,0.0,0.0,0.0
ban_3533_wor_23660,0,0.32432432432432434,0.12121212121212122,0.2,0.2,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.962847602211185,0.9632478632478633,0.9587628865979382,-1.0,0.17647058823529416,0.0,0.0,0.0,0.0,0.0
ban_3533_wor_23659,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9412969666357999,0.941025641025641,0.9484536082474226,-1.0,0.1578947368421053,0.0,0.0,0.0,0.0,0.0
ban_4925_wor_23659,0,1.0,1.0,1.0,1.0,1.0,1.0,0.4088669950738916,0.5294117647058824,0.75,0.75,1.0,0.0,0.9693390299070118,0.948424390380784,0.9487179487179487,0.9484536082474226,-1.0,0.4,0.10256410256410256,0.0,0.0,0.0,0.0
ban_5890_wor_23659,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.985829334680248,0.9854700854700855,0.9896907216494846,-1.0,0.1578947368421053,0.0,0.0,0.0,0.0,0.0
ban_2899_wor_23659,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8740915340797486,0.8743589743589744,0.865979381443299,-1.0,0.7894736842105263,0.5769230769230769,0.3333333333333333,0.3333333333333333,0.5,0.0
ban_3533_wor_23674,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9526615596150069,0.9529914529914529,0.9484536082474226,-1.0,0.17647058823529416,0.0,0.0,0.0,0.0,0.0
ban_5698_wor_23674,0,1.0,1.0,1.0,1.0,1.0,1.0,0.45121951219512196,0.45454545454545453,0.5,0.5,1.0,0.0,-1.0,0.9278558801245896,0.9282051282051282,0.9278350515463918,-1.0,0.2142857142857143,0.03571428571428571,0.0,0.0,0.0,0.0
ban_3698_wor_23674,0,1.0,1.0,1.0,1.0,1.0,1.0,0.625,0.6086956521739131,0.6666666666666666,0.6666666666666666,1.0,0.0,0.9954762503141493,0.9224120997839325,0.9222222222222223,0.9175257731958762,-1.0,0.18181818181818177,0.02564102564102564,0.0,0.0,0.0,0.0
ban_5890_wor_23674,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9081291915705587,0.9085470085470085,0.9072164948453608,-1.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0
ban_2899_wor_23674,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9994973611460166,0.7680500603305553,0.7683760683760683,0.7628865979381443,-1.0,0.05555555555555558,0.02857142857142857,0.0,0.0,0.0,0.0
ban_3533_wor_12589,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.7572466818194573,0.7572649572649572,0.7628865979381443,-1.0,0.17647058823529416,0.0,0.0,0.0,0.0,0.0
ban_3698_wor_12589,0,1.0,1.0,1.0,1.0,1.0,1.0,0.625,0.6086956521739131,0.6666666666666666,0.6666666666666666,1.0,0.0,0.9748680573008294,0.7874961416505317,0.788034188034188,0.7938144329896908,-1.0,0.13636363636363635,0.0,0.0,0.0,0.0,0.0
ban_1460_wor_29845,0,0.21739130434782605,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9713495853229455,0.9294834020821057,0.9290598290598291,0.9278350515463918,-1.0,0.16666666666666663,0.023255813953488372,0.0,0.0,0.0,0.0
ban_1028_wor_34936,0,0.16666666666666663,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9959788891681327,0.9704520582540618,0.9700854700854701,0.9690721649484536,-1.0,0.2777777777777778,0.03076923076923077,0.0,0.0,0.0,0.0
ban_3958_wor_14534,0,0.24489795918367352,0.23076923076923078,0.2222222222222222,0.2222222222222222,1.0,0.0,0.3650793650793651,0.3548387096774194,0.5,0.5,1.0,0.0,0.9839155566725308,0.8975502988467042,0.8974358974358975,0.8969072164948454,-1.0,0.21739130434782605,0.0,0.0,0.0,0.0,0.0
ban_3958_wor_14550,0,0.24489795918367352,0.23076923076923078,0.2222222222222222,0.2222222222222222,1.0,0.0,0.5634920634920635,0.3023255813953488,0.3333333333333333,0.3333333333333333,0.5,0.0,0.9984920834380497,0.9244324718691248,0.9247863247863248,0.9278350515463918,-1.0,0.47058823529411764,0.18518518518518517,0.0,0.0,0.0,0.0
ban_2618_wor_41401,0,0.1428571428571429,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9798944458406634,0.9618654768919943,0.9615384615384616,0.9587628865979382,-1.0,0.2777777777777778,0.03125,0.0,0.0,0.0,0.0
ban_1705_wor_32677,0,0.07692307692307687,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9905996576591745,0.9905982905982906,0.9896907216494846,-1.0,0.2222222222222222,0.04918032786885246,0.0,0.0,0.0,0.0
ban_2115_wor_32428,0,0.16326530612244894,0.03125,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9075144508670521,0.9823217442545669,0.9829059829059829,0.979381443298969,-1.0,0.5333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.5,0.0
ban_2115_wor_32438,1,0.3877551020408163,0.10714285714285714,0.21428571428571427,0.21428571428571427,0.42857142857142855,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9718522241769288,0.9999158178297837,1.0,1.0,-1.0,0.5333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.5,0.0
ban_956_wor_29830,0,0.11111111111111116,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9827145943822432,0.9829059829059829,0.9896907216494846,-1.0,0.8571428571428572,0.75,0.6666666666666666,0.6666666666666666,1.0,0.0
ban_211_wor_29830,1,0.35,0.25316455696202533,0.3,0.3,0.6,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,0.8571428571428572,0.75,0.6666666666666666,0.6666666666666666,1.0,0.0
ban_581_wor_32296,0,0.3055555555555556,0.35294117647058826,0.375,0.375,0.6,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9959788891681327,0.9850155737014901,0.9846153846153847,0.9896907216494846,-1.0,0.25,0.0,0.0,0.0,0.0,0.0
ban_581_wor_32305,1,0.38888888888888884,0.358974358974359,0.3333333333333333,0.3333333333333333,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9932143754712239,1.0,1.0,1.0,-1.0,0.3125,0.03333333333333333,0.0,0.0,0.0,0.0
ban_2852_wor_30436,0,0.27835051546391754,0.059602649006622516,0.08695652173913043,0.08695652173913043,0.18181818181818182,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9678311133450616,0.9243482896989085,0.923931623931624,0.9175257731958762,-1.0,0.8888888888888888,0.8095238095238095,0.3333333333333333,1.0,0.5,0.0
ban_1777_wor_31649,0,0.18181818181818177,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9932143754712239,0.9964643488509134,0.9957264957264957,1.0,-1.0,0.4444444444444444,0.2708333333333333,0.2857142857142857,0.2857142857142857,0.6666666666666666,0.0
ban_1826_wor_31649,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9972354863030912,0.9999719392765946,0.9991452991452991,1.0,-1.0,0.4444444444444444,0.2708333333333333,0.2857142857142857,0.2857142857142857,0.6666666666666666,0.0
ban_1777_wor_31660,0,0.25,0.2564102564102564,0.3333333333333333,0.3333333333333333,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9798944458406634,0.992199118893285,0.9914529914529915,0.9896907216494846,-1.0,0.4444444444444444,0.2708333333333333,0.2857142857142857,0.2857142857142857,0.6666666666666666,0.0
ban_1387_wor_822,0,0.18181818181818177,0.07936507936507936,0.2222222222222222,0.2222222222222222,0.4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9457150037697915,0.9947526447231809,0.994017094017094,0.9896907216494846,-1.0,0.31034482758620685,0.12,0.14285714285714285,0.14285714285714285,0.25,0.0
ban_2124_wor_25510,0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.902966018463956,0.9034188034188034,0.8969072164948454,-1.0,0.8571428571428572,0.75,0.6666666666666666,0.6666666666666666,1.0,0.0
ban_2139_wor_25510,1,0.875,0.5384615384615384,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.8571428571428572,0.75,0.6666666666666666,0.6666666666666666,1.0,0.0
ban_2124_wor_31419,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9983444173190785,0.9982905982905983,1.0,-1.0,0.8571428571428572,0.75,0.6666666666666666,0.6666666666666666,1.0,0.0
ban_540_wor_28232,0,0.2222222222222222,0.020833333333333332,0.0,0.0,0.0,0.0,0.7704081632653061,0.55,0.3333333333333333,0.3333333333333333,0.5,0.0,0.9758733350087961,0.9720515194881724,0.9726495726495726,0.9690721649484536,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
ban_540_wor_34255,0,0.5,0.45,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9959788891681327,0.9992142997446474,0.9991452991452991,0.9896907216494846,-1.0,0.08333333333333337,0.0,0.0,0.0,0.0,0.0
ban_540_wor_34271,0,0.9047619047619048,0.75,0.8,0.8,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9959788891681327,0.9915537222549597,0.9914529914529915,1.0,-1.0,0.08333333333333337,0.0,0.0,0.0,0.0,0.0
ban_540_wor_34258,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9939683337521991,0.990571596935769,0.9905982905982906,1.0,-1.0,0.8571428571428572,0.75,0.6666666666666666,0.6666666666666666,1.0,0.0
ban_540_wor_34267,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9939683337521991,1.0,1.0,1.0,-1.0,0.8571428571428572,0.75,0.6666666666666666,0.6666666666666666,1.0,0.0
ban_2244_wor_41713,0,0.1428571428571429,0.03225806451612903,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9982407640110581,0.9821253191907288,0.982051282051282,0.979381443298969,-1.0,0.5416666666666667,0.5185185185185185,0.5,0.5,1.0,0.0
ban_2244_wor_41715,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9937170143252073,0.9999438785531891,1.0,1.0,-1.0,0.8571428571428572,0.75,0.6666666666666666,0.6666666666666666,1.0,0.0
ban_6390_wor_27437,0,0.19298245614035092,0.010309278350515464,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9773812515707464,0.9582456435726913,0.958974358974359,0.9587628865979382,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
ban_845_wor_820,0,0.3921568627450981,0.2711864406779661,0.3333333333333333,0.3333333333333333,0.75,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9678311133450616,0.6935769004124926,0.6931623931623931,0.6907216494845361,-1.0,0.31034482758620685,0.12,0.14285714285714285,0.14285714285714285,0.25,0.0
ban_845_wor_8815,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995510284255128,1.0,1.0,-1.0,0.5517241379310345,0.325,0.3333333333333333,0.3333333333333333,0.5,0.0
ban_327_wor_31559,0,0.48888888888888893,0.4489795918367347,0.42857142857142855,0.42857142857142855,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9798944458406634,0.8749052950585066,0.8743589743589744,0.865979381443299,-1.0,0.1428571428571429,0.0,0.0,0.0,0.0,0.0
ban_327_wor_31554,0,0.6363636363636364,0.5483870967741935,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9358531862951427,0.935042735042735,0.9278350515463918,-1.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0
ban_327_wor_31560,0,0.8181818181818181,0.6923076923076923,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9962302085951245,0.9992423604680528,1.0,1.0,-1.0,0.1428571428571429,0.0,0.0,0.0,0.0,0.0
ban_327_wor_31551,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9962302085951245,0.9715744871902797,0.9709401709401709,0.9690721649484536,-1.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0
ban_327_wor_31555,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9890282571484693,0.9888888888888889,0.979381443298969,-1.0,0.2857142857142857,0.14285714285714285,0.2,0.2,0.5,0.0
ban_327_wor_31557,1,0.8181818181818181,0.6923076923076923,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22117462188175208,0.22136752136752136,0.22680412371134018,-1.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0
ban_347_wor_28295,0,0.4464285714285714,0.24675324675324675,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9959788891681327,0.9599292869770183,0.9598290598290599,0.9587628865979382,-1.0,0.20512820512820518,0.0,0.0,0.0,0.0,0.0
ban_347_wor_28292,0,0.6785714285714286,0.6333333333333333,0.7777777777777778,0.7777777777777778,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9879366675043981,0.9998596963829728,0.9991452991452991,1.0,-1.0,0.2666666666666667,0.0,0.0,0.0,0.0,0.0
ban_47_wor_28292,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998596963829728,0.9991452991452991,1.0,-1.0,0.2666666666666667,0.0,0.0,0.0,0.0,0.0
ban_347_wor_28289,0,0.8392857142857143,0.8135593220338984,0.8888888888888888,0.8888888888888888,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9557677808494597,0.9250778685074501,0.9256410256410257,0.9278350515463918,-1.0,0.2666666666666667,0.0,0.0,0.0,0.0,0.0
ban_166_wor_28289,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9272104834862642,0.9264957264957265,0.9175257731958762,-1.0,0.13636363636363635,0.0,0.0,0.0,0.0,0.0
ban_347_wor_28299,1,0.9285714285714286,0.8666666666666667,0.8888888888888888,0.8888888888888888,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998596963829728,0.9991452991452991,1.0,-1.0,0.2666666666666667,0.0,0.0,0.0,0.0,0.0
ban_1171_wor_48216,0,0.40476190476190477,0.20945945945945946,0.24,0.34782608695652173,0.46153846153846156,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9978673850211859,0.9974358974358974,1.0,-1.0,0.23809523809523814,0.012345679012345678,0.0,0.0,0.0,0.0
ban_1171_wor_48218,0,0.4086021505376344,0.2698412698412698,0.25,0.36363636363636365,0.46153846153846156,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9919465723826361,0.9923076923076923,0.9896907216494846,-1.0,0.23809523809523814,0.012345679012345678,0.0,0.0,0.0,0.0
ban_2426_wor_36746,0,0.36363636363636365,0.1,0.1111111111111111,0.1111111111111111,0.25,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9477255591857251,0.9606588657855599,0.9606837606837607,0.9587628865979382,-1.0,0.4722222222222222,0.20754716981132076,0.16666666666666666,0.16666666666666666,0.5,0.0
ban_197_wor_9631,0,0.19354838709677424,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9675797939180699,0.857507646547128,0.8581196581196582,0.8556701030927836,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
ban_1051_wor_15760,0,0.1428571428571429,0.018867924528301886,0.0,0.0,0.0,0.0,0.1596638655462185,0.24444444444444444,0.3333333333333333,0.3333333333333333,1.0,0.0,0.9959788891681327,0.9912169935740943,0.9914529914529915,0.9896907216494846,-1.0,0.4,0.2857142857142857,0.5,0.5,1.0,0.0
ban_1158_wor_32043,0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9798944458406634,0.9948648876168028,0.9948717948717949,0.9896907216494846,-1.0,0.6944444444444444,0.5111111111111111,0.5,0.5,0.75,0.0
ban_1158_wor_32052,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.1071428571428571,0.0,0.0,0.0,0.0,0.0
ban_2082_wor_30378,0,0.2941176470588235,0.06451612903225806,0.0,0.0,0.0,0.0,0.4957983193277311,0.3076923076923077,0.25,0.25,0.5,0.0,0.9638100025131943,0.9569548502960407,0.9572649572649573,0.9587628865979382,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
ban_320_wor_29841,0,0.36708860759493667,0.33707865168539325,0.3076923076923077,0.3076923076923077,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7828600150791656,0.9867833992760333,0.9871794871794872,0.9896907216494846,-1.0,0.08333333333333337,0.0,0.0,0.0,0.0,0.0
ban_1819_wor_35993,0,0.4,0.16,0.3333333333333333,0.3333333333333333,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9919577783362654,0.9794034290204001,0.9794871794871794,0.979381443298969,-1.0,0.52,0.34375,0.25,0.25,0.5,0.0
ban_1819_wor_35992,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9949736114601658,0.990571596935769,0.9905982905982906,0.9896907216494846,-1.0,0.52,0.34375,0.25,0.25,0.5,0.0
