ids,label,title_lev_sim,title_jac_q3_sim,title_jac_an_sim,title_rel_jac_an_sim,title_containment_sim,title_exact_sim,author_lev_sim,author_jac_q3_sim,author_jac_an_sim,author_rel_jac_an_sim,author_containment_sim,author_exact_sim,pages_num_abs_diff_sim,pubdate_days_diff_sim,pubdate_months_diff_sim,pubdate_years_diff_sim,binding_exact_sim,publisher_lev_sim,publisher_jac_q3_sim,publisher_jac_an_sim,publisher_rel_jac_an_sim,publisher_containment_sim,publisher_exact_sim
ban_8244_half_1226,0,0.125,0.0,0.0,0.0,0.0,0.0,0.47058823529411764,0.3076923076923077,0.3333333333333333,0.3333333333333333,0.5,0.0,0.8820224719101124,-1.0,-1.0,-1.0,-1.0,0.08333333333333337,0.022222222222222223,0.0,0.0,0.0,0.0
ban_10764_half_1928,0,0.1607142857142857,0.014492753623188406,0.0,0.0,0.0,0.0,0.5333333333333333,0.32,0.3333333333333333,0.3333333333333333,0.5,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.06666666666666665,0.0,0.0,0.0,0.0,0.0
ban_2055_half_1928,1,0.24528301886792447,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9954223886808157,1.0,1.0,1.0,-1.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0
ban_8215_half_2384,0,0.2063492063492064,0.030612244897959183,0.05555555555555555,0.05555555555555555,0.125,0.0,0.6923076923076923,0.36363636363636365,0.3333333333333333,0.3333333333333333,0.5,0.0,0.9843945068664169,-1.0,-1.0,-1.0,-1.0,0.15625,0.021739130434782608,0.0,0.0,0.0,0.0
ban_1915_half_2384,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9977111943404078,1.0,1.0,1.0,-1.0,0.6363636363636364,0.4666666666666667,0.5,0.5,1.0,0.0
ban_200_half_1216,0,0.1578947368421053,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.3888888888888889,0.3333333333333333,0.3333333333333333,0.5,0.0,0.9719101123595506,0.9315175097276265,0.9323181049069373,0.9387755102040817,-1.0,0.1875,0.06451612903225806,0.0,0.0,0.0,0.0
ban_200_half_2986,0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.3888888888888889,0.3333333333333333,0.3333333333333333,0.5,0.0,0.9523512276321265,0.9439688715953307,0.9441624365482233,0.9387755102040817,-1.0,0.125,0.0,0.0,0.0,0.0,0.0
ban_9663_half_1946,0,0.2222222222222222,0.017543859649122806,0.0,0.0,0.0,0.0,0.6153846153846154,0.36363636363636365,0.3333333333333333,0.3333333333333333,0.5,0.0,0.9284228048272992,-1.0,-1.0,-1.0,-1.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.0
ban_356_half_1946,0,0.2093023255813954,0.09433962264150944,0.14285714285714285,0.14285714285714285,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9167707032875572,0.9914396887159533,0.9915397631133672,1.0,-1.0,0.1071428571428571,0.0,0.0,0.0,0.0,0.0
ban_12459_half_1946,0,0.20253164556962022,0.017543859649122806,0.0,0.0,0.0,0.0,0.5882352941176471,0.36,0.25,0.25,0.5,0.0,0.920099875156055,-1.0,-1.0,-1.0,-1.0,0.06666666666666665,0.0,0.0,0.0,0.0,0.0
ban_1328_half_1946,1,0.728813559322034,0.7068965517241379,0.75,0.75,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,0.1071428571428571,0.0,0.0,0.0,0.0,0.0
ban_9450_half_1501,0,0.14035087719298245,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.3,0.3333333333333333,0.3333333333333333,0.5,0.0,0.9933416562630045,-1.0,-1.0,-1.0,-1.0,0.25,0.0,0.0,0.0,0.0,0.0
ban_1726_half_1501,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
ban_7785_half_1817,0,0.23529411764705888,0.013157894736842105,0.0,0.0,0.0,0.0,0.4347826086956522,0.3448275862068966,0.25,0.25,0.5,0.0,0.9076154806491885,-1.0,-1.0,-1.0,-1.0,0.30000000000000004,0.058823529411764705,0.0,0.0,0.0,0.0
ban_7144_half_1688,0,0.11428571428571432,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.34782608695652173,0.3333333333333333,0.3333333333333333,0.5,0.0,0.970869746150645,-1.0,-1.0,-1.0,-1.0,0.1470588235294118,0.0,0.0,0.0,0.0,0.0
ban_1085_half_1688,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9987515605493134,1.0,1.0,1.0,-1.0,0.33333333333333337,0.18181818181818182,0.0,0.0,0.0,0.0
ban_1898_half_598,0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.6,0.35294117647058826,0.25,0.25,0.5,0.0,0.9671244277985851,0.882657031684269,0.883248730964467,0.8979591836734694,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
ban_1716_half_598,0,0.23076923076923073,0.043478260869565216,0.0,0.0,0.0,0.0,0.6,0.35294117647058826,0.25,0.25,0.5,0.0,0.9818976279650437,0.9441356309060589,0.9441624365482233,0.9591836734693877,-1.0,0.125,0.0,0.0,0.0,0.0,0.0
ban_14021_half_939,0,0.1071428571428571,0.0,0.0,0.0,0.0,0.0,0.6428571428571428,0.38095238095238093,0.3333333333333333,0.3333333333333333,0.5,0.0,0.9488139825218477,-1.0,-1.0,-1.0,-1.0,0.1578947368421053,0.0,0.0,0.0,0.0,0.0
ban_2201_half_939,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.1785714285714286,0.0,0.0,0.0,0.0,0.0
ban_5259_half_521,0,0.06140350877192979,0.015384615384615385,0.03125,0.03125,0.3333333333333333,0.0,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.0,0.9346650020807324,0.8952751528627015,0.8950930626057529,0.8979591836734694,-1.0,0.4736842105263158,0.25,0.25,0.25,0.5,0.0
ban_5741_half_1638,0,0.10752688172043012,0.0,0.0,0.0,0.0,0.0,0.5625,0.36,0.3333333333333333,0.3333333333333333,0.5,0.0,0.9525593008739076,0.7847137298499166,0.7834179357021996,0.7755102040816326,-1.0,0.16666666666666663,0.0,0.0,0.0,0.0,0.0
ban_521_half_455,0,0.08695652173913049,0.030303030303030304,0.0,0.0,0.0,0.0,0.631578947368421,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.5,0.0,0.9933416562630045,0.9540856031128404,0.9543147208121827,0.9591836734693877,-1.0,0.2564102564102564,0.20689655172413793,0.25,0.25,0.5,0.0
ban_625_half_455,0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9797665369649805,0.9796954314720813,0.9795918367346939,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
ban_339_half_455,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9945900957136912,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
ban_15164_half_1315,0,0.13793103448275867,0.017857142857142856,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9758635039533916,0.9830461367426347,0.9830795262267343,0.9795918367346939,-1.0,0.23076923076923073,0.0,0.0,0.0,0.0,0.0
ban_15033_half_1315,0,0.09638554216867468,0.006024096385542169,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9594257178526842,0.9756531406336854,0.9763113367174281,0.9795918367346939,-1.0,0.25,0.0,0.0,0.0,0.0,0.0
ban_16681_half_1315,0,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9667082813150228,0.952473596442468,0.9526226734348562,0.9387755102040817,-1.0,0.1428571428571429,0.0,0.0,0.0,0.0,0.0
ban_17210_half_1315,0,0.19444444444444442,0.015873015873015872,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9400749063670412,0.9036131183991106,0.9035532994923858,0.9183673469387755,-1.0,0.16666666666666663,0.0,0.0,0.0,0.0,0.0
ban_17408_half_1315,0,0.14634146341463417,0.023255813953488372,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8934665002080733,0.9031128404669261,0.9035532994923858,0.9183673469387755,-1.0,0.125,0.0,0.0,0.0,0.0,0.0
ban_16958_half_1315,0,0.19512195121951215,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9648356221389929,0.6159533073929961,0.6159052453468696,0.6122448979591837,-1.0,0.06666666666666665,0.0,0.0,0.0,0.0,0.0
ban_16586_half_1315,0,0.13829787234042556,0.008333333333333333,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9336246358718269,0.7440244580322402,0.7445008460236886,0.7551020408163265,-1.0,0.33333333333333337,0.07692307692307693,0.0,0.0,0.0,0.0
ban_17200_half_1315,0,0.19999999999999996,0.02631578947368421,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9933416562630045,0.7254030016675931,0.7258883248730965,0.7346938775510203,-1.0,0.16666666666666663,0.0,0.0,0.0,0.0,0.0
ban_16280_half_1315,0,0.1578947368421053,0.03125,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9966708281315023,0.9311839911061701,0.9323181049069373,0.9183673469387755,-1.0,0.11538461538461542,0.0,0.0,0.0,0.0,0.0
ban_16009_half_1315,0,0.16666666666666663,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9658759883478985,0.6105058365758755,0.61082910321489,0.6122448979591837,-1.0,0.06666666666666665,0.0,0.0,0.0,0.0,0.0
ban_14676_half_1315,0,0.16666666666666663,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9446525176862256,0.9629794330183435,0.9627749576988156,0.9591836734693877,-1.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.0
ban_16352_half_1315,0,0.1392405063291139,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9972950478568456,0.6679266259032797,0.6683587140439933,0.6734693877551021,-1.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.0
ban_16657_half_1315,0,0.19354838709677424,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9167707032875572,0.864313507504169,0.8646362098138748,0.8775510204081632,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
ban_12255_half_349,0,0.25806451612903225,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.3333333333333333,0.25,0.25,0.5,0.0,0.9970869746150645,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
ban_2069_half_349,0,0.6739130434782609,0.6041666666666666,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9819344080044469,0.9830795262267343,0.9795918367346939,-1.0,0.33333333333333337,0.18181818181818182,0.0,0.0,0.0,0.0
ban_12255_half_1079,0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.3333333333333333,0.25,0.25,0.5,0.0,0.9689970869746151,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
ban_1241_half_1079,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.996046608406159,0.9996108949416342,0.9983079526226735,1.0,-1.0,0.33333333333333337,0.18181818181818182,0.0,0.0,0.0,0.0
ban_17095_half_2379,0,0.14893617021276595,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.32,0.0,0.3333333333333333,0.0,0.0,0.9800249687890137,0.8530850472484713,0.8527918781725888,0.8571428571428572,-1.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0
ban_2258_half_334,0,0.08333333333333337,0.0,0.0,0.0,0.0,0.0,0.5882352941176471,0.35714285714285715,0.3333333333333333,0.3333333333333333,0.5,0.0,0.9667082813150228,0.9057254030016676,0.9052453468697124,0.8979591836734694,-1.0,0.1071428571428571,0.0,0.0,0.0,0.0,0.0
ban_106_half_334,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0
ban_293_half_2110,0,0.12195121951219512,0.02,0.0,0.0,0.0,0.0,0.6,0.34782608695652173,0.3333333333333333,0.3333333333333333,0.5,0.0,0.9633791094465252,0.9119510839355197,0.9120135363790186,0.9183673469387755,-1.0,0.08333333333333337,0.0,0.0,0.0,0.0,0.0
ban_13546_half_2110,0,0.10606060606060608,0.013333333333333334,0.0,0.0,0.0,0.0,0.6666666666666667,0.35,0.3333333333333333,0.3333333333333333,0.5,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.06896551724137934,0.0,0.0,0.0,0.0,0.0
ban_293_half_867,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9970869746150645,0.9916064480266815,0.9915397631133672,1.0,-1.0,0.11111111111111116,0.0,0.0,0.0,0.0,0.0
ban_293_half_567,0,0.14634146341463417,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9900124843945068,0.9120622568093385,0.9137055837563451,0.9183673469387755,-1.0,0.4444444444444444,0.2549019607843137,0.25,0.25,0.5,0.0
ban_256_half_567,0,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9900124843945068,0.9595330739299611,0.9593908629441624,0.9591836734693877,-1.0,0.08333333333333337,0.061224489795918366,0.0,0.0,0.0,0.0
ban_293_half_518,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9943820224719101,0.9965536409116176,0.9966159052453468,1.0,-1.0,0.7222222222222222,0.6923076923076923,0.6666666666666666,0.6666666666666666,1.0,0.0
ban_1079_half_518,0,0.2195121951219512,0.07017543859649122,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9789846025801082,0.9454697053918844,0.9458544839255499,0.9387755102040817,-1.0,0.7222222222222222,0.6923076923076923,0.6666666666666666,0.6666666666666666,1.0,0.0
ban_2125_half_1063,0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9877236787349147,0.9373540856031128,0.937394247038917,0.9387755102040817,-1.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0
ban_2624_half_3008,0,0.2777777777777778,0.05660377358490566,0.0,0.1111111111111111,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9866833125260092,0.549360755975542,0.5499153976311337,0.5306122448979591,-1.0,0.1785714285714286,0.0,0.0,0.0,0.0,0.0
ban_2285_half_3008,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9984991662034464,1.0,1.0,-1.0,0.1785714285714286,0.0,0.0,0.0,0.0,0.0
ban_989_half_798,0,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9371618809821057,0.8907726514730405,0.8917089678510999,0.8979591836734694,-1.0,0.1785714285714286,0.0,0.0,0.0,0.0,0.0
ban_1712_half_798,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9637952559300874,0.9944413563090606,0.9932318104906938,0.9795918367346939,-1.0,0.1785714285714286,0.0,0.0,0.0,0.0,0.0
ban_2216_half_798,0,0.07692307692307687,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9970869746150645,0.9987770983879933,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
ban_1515_half_798,1,0.23076923076923073,0.2,0.25,0.25,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9929255097794424,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
ban_583_half_798,0,0.05555555555555558,0.0449438202247191,0.0625,0.0625,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8139825218476904,0.8012784880489161,0.8020304568527918,0.8163265306122449,-1.0,0.15625,0.0,0.0,0.0,0.0,0.0
ban_989_half_2112,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9943820224719101,1.0,1.0,1.0,-1.0,0.4722222222222222,0.36,0.42857142857142855,0.42857142857142855,0.75,0.0
ban_2918_half_637,0,0.2222222222222222,0.03278688524590164,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.0,0.31818181818181823,0.45454545454545453,0.5,0.5,1.0,0.0,0.9850187265917603,0.9203446359088383,0.9204737732656514,0.9183673469387755,-1.0,0.33333333333333337,0.17647058823529413,0.0,0.0,0.0,0.0
ban_2918_half_2596,1,0.3111111111111111,0.2916666666666667,0.4,0.4,1.0,0.0,0.31818181818181823,0.45454545454545453,0.5,0.5,1.0,0.0,1.0,0.9983324068927182,0.9983079526226735,1.0,-1.0,0.33333333333333337,0.17647058823529413,0.0,0.0,0.0,0.0
ban_2604_half_873,0,0.16666666666666663,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9993757802746567,0.8209560867148415,0.8223350253807107,0.8163265306122449,-1.0,0.125,0.0,0.0,0.0,0.0,0.0
ban_616_half_873,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.996046608406159,0.9863257365202891,0.9847715736040609,0.9795918367346939,-1.0,0.125,0.0,0.0,0.0,0.0,0.0
ban_2285_half_2181,0,0.0625,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9945900957136912,0.5516397998888272,0.5516074450084603,0.5306122448979591,-1.0,0.1785714285714286,0.0,0.0,0.0,0.0,0.0
ban_4301_half_1202,0,0.18181818181818177,0.015151515151515152,0.0,0.0,0.0,0.0,0.6190476190476191,0.4642857142857143,0.25,0.25,0.5,0.0,0.8888888888888888,0.9913841022790439,0.9915397631133672,0.9795918367346939,-1.0,0.1578947368421053,0.0,0.0,0.0,0.0,0.0
ban_2410_half_1202,0,0.20408163265306123,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9594257178526842,0.9813229571984435,0.9813874788494078,0.9795918367346939,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
ban_2115_half_1202,1,0.24489795918367352,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9937578027465668,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
ban_2259_half_835,0,0.10344827586206895,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5922734852695942,0.5922165820642977,0.5918367346938775,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
ban_2259_half_1180,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9950062421972534,1.0,1.0,1.0,-1.0,0.5714285714285714,0.39285714285714285,0.3333333333333333,0.3333333333333333,0.5,0.0
ban_2132_half_1180,0,0.16000000000000003,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9931335830212235,0.964313507504169,0.9644670050761421,0.9591836734693877,-1.0,0.16666666666666663,0.0425531914893617,0.0,0.0,0.0,0.0
ban_2349_half_2491,0,0.17391304347826086,0.08571428571428572,0.2,0.2,0.5,0.0,0.6875,0.375,0.3333333333333333,0.3333333333333333,0.5,0.0,0.9777361631294216,0.966147859922179,0.9678510998307953,0.9795918367346939,-1.0,0.11538461538461542,0.0,0.0,0.0,0.0,0.0
ban_811_half_1914,0,0.09375,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9975031210986267,0.8926070038910506,0.8917089678510999,0.8775510204081632,-1.0,0.25,0.022727272727272728,0.0,0.0,0.0,0.0
ban_2983_half_1914,0,1.0,1.0,1.0,1.0,1.0,1.0,0.48571428571428577,0.59375,0.75,0.75,1.0,0.0,0.9975031210986267,0.9190661478599221,0.9187817258883249,0.9183673469387755,-1.0,0.20833333333333337,0.025,0.0,0.0,0.0,0.0
ban_811_half_677,0,0.08333333333333337,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9848106533499792,1.0,1.0,1.0,-1.0,0.1071428571428571,0.0,0.0,0.0,0.0,0.0
ban_1764_half_677,1,0.46153846153846156,0.42857142857142855,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99812734082397,1.0,1.0,1.0,-1.0,0.1071428571428571,0.0,0.0,0.0,0.0,0.0
ban_811_half_541,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9933416562630045,0.41284046692607,0.4128595600676819,0.40816326530612246,-1.0,0.1785714285714286,0.0,0.0,0.0,0.0,0.0
ban_2101_half_64,0,0.28888888888888886,0.08641975308641975,0.07692307692307693,0.07692307692307693,0.14285714285714285,0.0,0.6428571428571428,0.30434782608695654,0.3333333333333333,0.3333333333333333,0.5,0.0,1.0,0.9627015008337966,0.9627749576988156,0.9591836734693877,-1.0,0.25,0.024390243902439025,0.0,0.0,0.0,0.0
ban_17037_half_64,0,0.22058823529411764,0.0,0.0,0.0,0.0,0.0,0.5882352941176471,0.375,0.25,0.25,0.5,0.0,0.9733666250520183,0.8680377987770984,0.868020304568528,0.8571428571428572,-1.0,0.15384615384615385,0.023255813953488372,0.0,0.0,0.0,0.0
ban_2132_half_1670,0,0.16666666666666663,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9881398252184769,0.9714285714285714,0.9712351945854484,0.9795918367346939,-1.0,0.20833333333333337,0.023255813953488372,0.0,0.0,0.0,0.0
ban_2132_half_2595,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9968789013732834,1.0,1.0,1.0,-1.0,0.20833333333333337,0.025,0.0,0.0,0.0,0.0
