ids,title_lev_sim,title_jac_q3_sim,title_jac_an_sim,title_rel_jac_an_sim,title_containment_sim,title_exact_sim,author_lev_sim,author_jac_q3_sim,author_jac_an_sim,author_rel_jac_an_sim,author_containment_sim,author_exact_sim,pages_num_abs_diff_sim,pubdate_days_diff_sim,pubdate_months_diff_sim,pubdate_years_diff_sim,binding_exact_sim,publisher_lev_sim,publisher_jac_q3_sim,publisher_jac_an_sim,publisher_rel_jac_an_sim,publisher_containment_sim,publisher_exact_sim,label
bx_12899_wor_7111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
bx_58166_wor_17953,0.6666666666666667,0.5263157894736842,0.6666666666666666,0.6666666666666666,1.0,0.0,0.06666666666666665,0.0,0.0,0.0,0.0,0.0,-1.0,0.9183570652029804,0.9184826472962067,0.9230769230769231,-1.0,0.19444444444444442,0.06382978723404255,0.16666666666666666,0.16666666666666666,0.5,0.0,0
bx_63025_wor_18800,1.0,1.0,1.0,1.0,1.0,1.0,0.26027397260273977,0.3389830508474576,0.25,0.25,1.0,0.0,-1.0,0.889481080794421,0.8902340597255851,0.8942307692307693,-1.0,0.13043478260869568,0.0,0.0,0.0,0.0,0.0,0
bx_43624_wor_1267,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.7511733354546177,0.751412429378531,0.7596153846153846,-1.0,0.8,0.7391304347826086,0.75,0.75,1.0,0.0,0
bx_64291_wor_16010,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9875639699838252,0.9878934624697336,0.9903846153846154,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
bx_267854_wor_45053,1.0,1.0,1.0,1.0,1.0,1.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,-1.0,0.8031182881234588,0.8030669895076674,0.8076923076923077,-1.0,0.125,0.0,0.0,0.0,0.0,0.0,0
bx_75723_wor_13414,0.45360824742268047,0.45977011494252873,0.4666666666666667,0.4666666666666667,1.0,0.0,0.6875,0.631578947368421,0.6666666666666666,0.6666666666666666,1.0,0.0,-1.0,1.0,1.0,1.0,-1.0,0.2666666666666667,0.0,0.0,0.0,0.0,0.0,1
bx_26682_wor_12269,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9983560045607616,0.9983857949959645,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
bx_14056_wor_7560,0.9836065573770492,0.9516129032258065,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9984620687826479,0.9991928974979822,1.0,-1.0,0.4642857142857143,0.40625,0.3333333333333333,0.3333333333333333,1.0,0.0,1
bx_20339_wor_8543,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9725028504759632,0.9725585149313963,0.9711538461538461,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
bx_44451_wor_42735,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9506536207673747,0.9507667473769169,0.9519230769230769,-1.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0
bx_17594_wor_8900,0.5454545454545454,0.48936170212765956,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9988863256701933,0.9991928974979822,1.0,-1.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.0,1
bx_4137_wor_27499,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.8619043831039694,0.8619854721549637,0.8653846153846154,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
bx_249144_wor_2715,0.75,0.4666666666666667,0.5,0.5,0.6666666666666666,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,-1.0,0.7996977169676239,0.7998385794995965,0.8076923076923077,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
bx_26476_wor_12196,0.171875,0.16417910447761194,0.2222222222222222,0.2222222222222222,1.0,0.0,0.19999999999999996,0.24675324675324675,0.3,0.3,1.0,0.0,-1.0,0.9995757431124546,1.0,1.0,-1.0,0.6842105263157895,0.44,0.2,0.2,0.3333333333333333,0.0,1
bx_11006_wor_6362,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9975870389520854,0.9975786924939467,1.0,-1.0,0.20833333333333337,0.16279069767441862,0.0,0.0,0.0,0.0,1
bx_221571_wor_1727,1.0,1.0,1.0,1.0,1.0,1.0,0.5384615384615384,0.5675675675675675,0.6,0.6,1.0,0.0,-1.0,0.8025614509585555,0.8030669895076674,0.8076923076923077,-1.0,0.2857142857142857,0.10714285714285714,0.0,0.125,0.0,0.0,0
bx_15515_wor_8137,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9898178346989102,0.9903147699757869,0.9903846153846154,-1.0,0.11111111111111116,0.03225806451612903,0.0,0.0,0.0,0.0,1
bx_11330_wor_6478,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.5162410839763476,0.5165456012913641,0.5288461538461539,-1.0,0.2857142857142857,0.15789473684210525,0.0,0.0,0.0,0.0,1
bx_111687_wor_2593,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9920451833585235,0.9927360774818402,1.0,-1.0,0.5,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.5,0.0,0
bx_213262_wor_20949,0.7333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,-1.0,0.9048073608569989,0.9055690072639225,0.9134615384615384,-1.0,0.25,0.0,0.0,0.0,0.0,0.0,0
bx_23200_wor_34986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.8937766817808183,0.8942695722356739,0.9038461538461539,-1.0,0.5454545454545454,0.5319148936170213,0.6,0.6,1.0,0.0,0
bx_91894_wor_6106,0.6388888888888888,0.5238095238095238,0.6666666666666666,0.6666666666666666,0.8,0.0,0.6428571428571428,0.34782608695652173,0.25,0.25,0.5,0.0,-1.0,0.9421419669609948,0.9426957223567393,0.9519230769230769,-1.0,0.19999999999999996,0.07142857142857142,0.0,0.0,0.0,0.0,0
bx_54699_wor_42303,0.23076923076923073,0.15384615384615385,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,-1.0,0.9592978548511123,0.9596448748991122,0.9615384615384616,0.0,0.11111111111111116,0.0,0.0,0.0,0.0,0.0,0
bx_79210_wor_2225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.7701853472277465,0.7707828894269573,0.7788461538461539,-1.0,0.28125,0.11764705882352941,0.0,0.0,0.0,0.0,0
bx_226418_wor_31848,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9949089173494551,0.9951573849878934,1.0,-1.0,0.5789473684210527,0.4782608695652174,0.6666666666666666,0.6666666666666666,1.0,0.0,1
bx_18643_wor_9251,0.9523809523809523,0.7916666666666666,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9943785962400233,0.9943502824858758,1.0,-1.0,0.25,0.022222222222222223,0.0,0.0,0.0,0.0,1
bx_14037_wor_7550,0.5862068965517242,0.42857142857142855,0.4,0.4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9952271100151141,0.9959644874899112,1.0,-1.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,1
bx_57735_wor_17518,0.38181818181818183,0.25396825396825395,0.3333333333333333,0.3333333333333333,0.75,0.0,0.4736842105263158,0.391304347826087,0.5,0.5,0.6666666666666666,0.0,-1.0,0.9231829872988094,0.9233252623083131,0.9326923076923077,-1.0,0.4444444444444444,0.2962962962962963,0.25,0.25,0.5,0.0,1
bx_22554_wor_10804,0.7142857142857143,0.5555555555555556,0.6666666666666666,0.6666666666666666,1.0,0.0,0.9285714285714286,0.7222222222222222,0.3333333333333333,1.0,0.5,0.0,-1.0,0.8026940312359133,0.8030669895076674,0.8076923076923077,-1.0,0.1071428571428571,0.0,0.0,0.0,0.0,0.0,1
bx_11522_wor_6557,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9961286559011482,0.9967715899919289,1.0,-1.0,0.4444444444444444,0.2962962962962963,0.25,0.25,0.5,0.0,1
bx_92685_wor_3831,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9976931031739719,0.9983857949959645,1.0,-1.0,0.0625,0.0,0.0,0.0,0.0,0.0,0
bx_187557_wor_4967,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.6900803436480789,0.6900726392251816,0.6923076923076923,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bx_28725_wor_12969,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9903481558083419,0.9911218724778047,1.0,-1.0,0.11764705882352944,0.0,0.0,0.0,0.0,0.0,1
bx_90874_wor_17013,0.8709677419354839,0.7714285714285715,0.8,0.8,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9467822766685228,0.9467312348668281,0.9519230769230769,-1.0,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0
bx_72817_wor_19680,1.0,1.0,1.0,1.0,1.0,1.0,0.4838709677419355,0.5151515151515151,0.5,0.5,1.0,0.0,-1.0,0.8720335162941161,0.8724778046811945,0.875,-1.0,0.8,0.6333333333333333,0.75,0.75,1.0,0.0,0
bx_11385_wor_6498,0.7333333333333334,0.5789473684210527,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9948028531275688,0.9951573849878934,1.0,-1.0,0.11111111111111116,0.0,0.0,0.0,0.0,0.0,1
bx_48501_wor_46544,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9976135550075571,0.9975786924939467,1.0,-1.0,0.6470588235294117,0.5238095238095238,0.5,0.5,1.0,0.0,0
bx_35132_wor_2218,0.9230769230769231,0.84,0.8333333333333334,0.8333333333333334,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.6433060217961977,0.6440677966101696,0.6538461538461539,-1.0,0.125,0.0,0.0,0.0,0.0,0.0,0
bx_88482_wor_10409,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,-1.0,0.9887571924800467,0.9887005649717514,0.9903846153846154,-1.0,0.17647058823529416,0.0,0.0,0.0,0.0,0.0,0
bx_239363_wor_15606,1.0,1.0,1.0,1.0,1.0,1.0,0.9411764705882353,0.7619047619047619,0.25,0.6666666666666666,0.5,0.0,-1.0,0.6577837880836847,0.6577885391444713,0.6634615384615384,-1.0,0.2142857142857143,0.0,0.0,0.0,0.0,0.0,0
bx_222776_wor_28500,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9790523161774455,0.9790153349475383,0.9807692307692307,-1.0,0.2222222222222222,0.07272727272727272,0.0,0.0,0.0,0.0,0
bx_5080_wor_18634,0.5882352941176471,0.3333333333333333,0.2,0.2,0.3333333333333333,0.0,0.6111111111111112,0.47619047619047616,0.3333333333333333,0.6,0.6666666666666666,0.0,-1.0,0.8376156762919948,0.837772397094431,0.8461538461538461,-1.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0
bx_21734_wor_10497,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.8682682364171506,0.8684422921711057,0.875,-1.0,0.2857142857142857,0.15789473684210525,0.0,0.0,0.0,0.0,1
bx_1198_wor_4530,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
bx_97491_wor_4982,0.5384615384615384,0.30434782608695654,0.3333333333333333,0.3333333333333333,0.5,0.0,0.23529411764705888,0.030303030303030304,0.0,0.0,0.0,0.0,-1.0,0.8983374433219314,0.8983050847457628,0.9038461538461539,-1.0,0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0
bx_210820_wor_30151,0.75,0.6842105263157895,0.6666666666666666,0.6666666666666666,1.0,0.0,0.1578947368421053,0.029411764705882353,0.0,0.0,0.0,0.0,-1.0,0.6930766579163683,0.6933010492332526,0.7019230769230769,-1.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0
bx_130219_wor_7619,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.8387028345663299,0.8393866020984665,0.8461538461538461,-1.0,0.125,0.0,0.0,0.0,0.0,0.0,0
bx_7020_wor_10416,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.98313578872007,0.9830508474576272,0.9807692307692307,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
bx_17234_wor_8745,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9321984461591494,0.9322033898305084,0.9326923076923077,-1.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,1
bx_14506_wor_7735,0.9883720930232558,0.9767441860465116,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9995227110015115,1.0,1.0,-1.0,0.5714285714285714,0.4444444444444444,0.5,0.5,1.0,0.0,1
bx_21912_wor_7046,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9246148542942751,0.9249394673123487,0.9326923076923077,-1.0,0.11111111111111116,0.0,0.0,0.0,0.0,0.0,0
bx_26355_wor_12150,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.975021875745764,0.9757869249394673,0.9807692307692307,1.0,0.1071428571428571,0.0,0.0,0.0,0.0,0.0,1
bx_117355_wor_5488,1.0,1.0,1.0,1.0,1.0,1.0,0.5333333333333333,0.47058823529411764,0.5,0.5,1.0,0.0,-1.0,0.991567894360035,0.9919289749798225,1.0,-1.0,0.125,0.0,0.0,0.0,0.0,0.0,0
bx_87819_wor_12644,0.6875,0.6571428571428571,0.8,0.8,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9625062975631745,0.9628732849071833,0.9711538461538461,-1.0,0.1578947368421053,0.09375,0.25,0.25,0.5,0.0,0
bx_65588_wor_31308,0.75,0.38461538461538464,0.5,0.5,0.6666666666666666,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,-1.0,0.8162172195264232,0.8167877320419693,0.8269230769230769,-1.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0
bx_27903_wor_12642,1.0,1.0,1.0,1.0,1.0,1.0,0.48275862068965514,0.42424242424242425,0.5,0.5,1.0,0.0,-1.0,0.9930793095219155,0.993543179983858,1.0,-1.0,0.5416666666666667,0.5185185185185185,0.5,0.5,1.0,0.0,1
bx_83178_wor_48317,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9838252061623313,0.9838579499596449,0.9807692307692307,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
bx_34141_wor_1214,0.4157303370786517,0.4090909090909091,0.5384615384615384,0.5384615384615384,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9927346008007849,0.9927360774818402,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
bx_37224_wor_9984,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9913292498607907,0.9911218724778047,0.9903846153846154,-1.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0
bx_218845_wor_27354,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.7970461114204651,0.7974172719935432,0.8076923076923077,-1.0,0.4642857142857143,0.40625,0.3333333333333333,0.3333333333333333,1.0,0.0,0
bx_31783_wor_2349,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.7222178028796435,0.7223567393058918,0.7307692307692308,-1.0,0.21739130434782605,0.0,0.0,0.0,0.0,0.0,0
bx_171161_wor_45211,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9177737119826055,0.9184826472962067,0.9230769230769231,-1.0,0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0
bx_25590_wor_11854,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.8825603903163366,0.8829701372074253,0.8846153846153846,1.0,0.1071428571428571,0.0,0.0,0.0,0.0,0.0,1
bx_40868_wor_28134,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.6875,0.3333333333333333,1.0,0.5,0.0,-1.0,0.9911701535279612,0.9919289749798225,1.0,-1.0,0.8518518518518519,0.7419354838709677,0.75,0.75,1.0,0.0,1
bx_104600_wor_12108,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9869010685970355,0.9862792574656981,0.9807692307692307,-1.0,0.26086956521739135,0.10526315789473684,0.2,0.2,0.3333333333333333,0.0,0
bx_147631_wor_42109,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9910110571951316,0.9903147699757869,0.9903846153846154,-1.0,0.5294117647058824,0.2692307692307692,0.25,0.25,0.5,0.0,0
bx_97679_wor_12262,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9830562405536553,0.9830508474576272,0.9807692307692307,-1.0,0.30000000000000004,0.03225806451612903,0.0,0.0,0.0,0.0,0
bx_18910_wor_7544,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9971627820645401,0.9967715899919289,0.9903846153846154,-1.0,0.125,0.03125,0.0,0.0,0.0,0.0,0
bx_45568_wor_13149,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9894996420332511,0.9895076674737692,0.9903846153846154,-1.0,0.5,0.40425531914893614,0.42857142857142855,0.42857142857142855,0.75,0.0,0
bx_46904_wor_13768,0.7333333333333334,0.5789473684210527,0.6666666666666666,0.6666666666666666,0.8,0.0,0.5172413793103448,0.7083333333333334,0.6666666666666666,0.6666666666666666,1.0,0.0,-1.0,0.9787871556227296,0.9790153349475383,0.9807692307692307,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
bx_222342_wor_17589,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.88979927346008,0.8902340597255851,0.8942307692307693,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
bx_27216_wor_12415,0.34545454545454546,0.2894736842105263,0.5,0.5,0.75,0.0,0.46153846153846156,0.4,0.5,0.5,1.0,0.0,-1.0,0.9927611168562565,0.9927360774818402,1.0,-1.0,0.3448275862068966,0.175,0.25,0.25,0.5,0.0,1
bx_26955_wor_5772,1.0,1.0,1.0,1.0,1.0,1.0,0.12345679012345678,0.010638297872340425,0.0,0.0,0.0,0.0,-1.0,0.8057433776151459,0.8062953995157385,0.8076923076923077,-1.0,0.07692307692307687,0.01818181818181818,0.0,0.0,0.0,0.0,0
bx_2225_wor_21366,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9981969082279321,0.9975786924939467,0.9903846153846154,-1.0,0.33333333333333337,0.18181818181818182,0.0,0.0,0.0,0.0,0
bx_10962_wor_6346,1.0,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,0.5161290322580645,0.5,0.5,1.0,0.0,-1.0,0.9862116511547743,0.9862792574656981,0.9903846153846154,-1.0,0.6842105263157895,0.44,0.2,0.2,0.3333333333333333,0.0,1
bx_13757_wor_7442,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9806432795057407,0.9806295399515739,0.9807692307692307,-1.0,0.1071428571428571,0.0,0.0,0.0,0.0,0.0,1
bx_267373_wor_18937,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.986609391986848,0.9870863599677159,0.9903846153846154,-1.0,0.2692307692307693,0.022222222222222223,0.0,0.0,0.0,0.0,0
bx_230697_wor_7398,0.6875,0.4,0.3333333333333333,0.3333333333333333,0.5,0.0,0.4,0.06451612903225806,0.0,0.0,0.0,0.0,-1.0,0.9919126030811657,0.9919289749798225,1.0,-1.0,0.25,0.0,0.0,0.0,0.0,0.0,0
bx_26988_wor_12364,0.12037037037037035,0.12745098039215685,0.11764705882352941,0.11764705882352941,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9952005939596426,0.9951573849878934,1.0,-1.0,0.2142857142857143,0.14,0.14285714285714285,0.14285714285714285,0.5,0.0,1
bx_16855_wor_8605,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9930793095219155,0.993543179983858,1.0,-1.0,0.1875,0.16666666666666666,0.0,0.0,0.0,0.0,1
bx_14648_wor_7784,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.8650597937050885,0.8652138821630347,0.875,-1.0,0.4444444444444444,0.2962962962962963,0.25,0.25,0.5,0.0,1
bx_225231_wor_15495,0.967741935483871,0.8823529411764706,0.6,1.0,0.75,0.0,0.20967741935483875,0.20634920634920634,0.2,0.2,1.0,0.0,-1.0,0.9161297165433671,0.9160613397901534,0.9134615384615384,-1.0,0.20833333333333337,0.0,0.0,0.0,0.0,0.0,0
bx_23707_wor_6018,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.4411764705882353,0.6,0.6,1.0,0.0,-1.0,0.9922838278577679,0.9919289749798225,0.9903846153846154,-1.0,0.25,0.03571428571428571,0.0,0.0,0.0,0.0,0
bx_52889_wor_20841,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9225200859120197,0.9225181598062954,0.9230769230769231,-1.0,0.2666666666666667,0.034482758620689655,0.0,0.0,0.0,0.0,0
bx_94586_wor_14148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.8006257789091294,0.8006456820016142,0.8076923076923077,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bx_223509_wor_9823,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.8629650253228329,0.8635996771589992,0.8653846153846154,-1.0,0.7647058823529411,0.6190476190476191,0.6666666666666666,0.6666666666666666,1.0,0.0,0
bx_19316_wor_9524,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9938747911860631,0.9943502824858758,1.0,-1.0,0.25,0.0,0.0,0.0,0.0,0.0,1
bx_64003_wor_8016,1.0,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,0.7222222222222222,0.25,0.25,0.5,0.0,-1.0,0.9451382812292843,0.9451170298627926,0.9519230769230769,-1.0,0.4444444444444444,0.2765957446808511,0.25,0.25,0.5,0.0,0
